symptoms,body_part,clinic_department,description,medicine_name
阴道出血|白带|囊肿,,妇科,"    子宫肥大症（hypertrophy of uterus）,是指子宫均匀增大，肌层厚度超过2.5cm以上，伴有不等程度子宫出血的一种疾病",子宫肥大(子宫肥大症)
消瘦|腹水|腹痛|腹部肿块|发热,生殖部位,"妇产科,妇科","    卵巢癌是女性生殖器官常见的肿瘤之一,发病率仅次于子宫颈癌和子宫体癌而列居第三位。但因卵巢癌致死者，却占各类妇科肿瘤的首位,对妇女生命造成严重威胁。由于卵巢的胚胎发育，组织解剖及内分泌功能较复杂,它所患的肿瘤可能是良性或恶性。因卵巢癌临床早期无症状，鉴别其组织类型及良,恶性相当困难，卵巢癌行剖腹探查术中发现肿瘤局限于卵巢的仅占30％，大多数已扩散到子宫,双侧附件，大网膜及盆腔各器官，所以卵巢癌无论在诊断和治疗上确是一大难题,多年来专家们对卵巢恶性肿瘤的病理形态，临床发生发展规律及治疗方案进行了许多的探讨，积累了大量的经验,到目前为止，就国内外临床资料统计，其五年生存率仅25％～30％",卵巢癌
阴道出血|腹痛,,妇科,"    凡生长于宫颈,宫颈管内，或宫腔借细长的蒂附着于子宫壁内的肿块，临床都可称为子宫息肉,因此在宫腔内的息肉样肿块，可有是肌瘤(粘膜下带蒂突入宫腔即成肌瘤样息肉)。子宫内膜息肉是由于宫内膜增生过盛构成,任何年龄均可发生，很常见的类型的局限性的内膜肿物，突出于子宫腔内,光滑、肉样硬度，蒂长短不一,长者可突出于宫颈口外，有的蒂较短。较小的息肉一般无临床症状,有的露出宫颈外的息肉在房事后流血就诊被发现。对蒂较长者可在宫腔镜直视下用激光手术切除，对同时发现的较小的息肉一并处理,子宫息肉是腔内镜下激光手术的最佳适应症。",子宫息肉(子宫内膜息肉)
发热|白带|腹痛|腰背痛,,"妇产科,妇科","    急性子宫颈炎（acute cervicitis）较慢性子宫颈炎少见,多发生于产褥感染或感染性流产。阴道滴虫、霉菌及淋病感染常同时伴有急性子宫颈炎","急性宫颈炎(急性子宫颈炎,宫颈炎,子宫颈炎)"
腹痛|尿频伴尿急和尿痛|白带|溃疡,,"妇产科,妇科","    宫颈由于炎症的刺激程度不同,宫颈处粘膜柱状上皮生长较慢，上皮平坦，外表光滑,即为单纯性糜烂；柱状上皮生长速度快，形成腺体增生时为腺样糜烂。如果腺体扩张则可为滤泡型糜烂,同时伴间质增生，形成小的突起，被覆柱状上皮不均,则形成乳头状糜烂。上述类型常可混合发生。宫颈糜烂是妇科疾病中最常见的一种","宫颈糜烂(慢性宫颈炎,宫颈炎,慢性子宫颈炎)"
阴道出血,,"妇科,肿瘤科","    起源于子宫内膜腺体的恶性肿瘤,又称子宫体癌，绝大多数为腺癌。为女性生殖器三大恶性肿瘤之一,高发年龄为58~61岁，约占女性癌症总数的7%，占生殖道恶性肿瘤20%~30%,近年发病率有上升趋势，与宫颈癌比较，已趋于接近甚至超过","子宫内膜癌(子宫体癌,子宫癌)"
心悸|疲劳|头痛|食欲异常|腹泻|恶心与呕吐,,"妇产科,妇科","    育龄妇女在应届月经前7～14天（即在月经周期的黄体期）,反复出现一系列精神、行为及体质等方面的症状，月经来潮后症状迅即消失,由于本病的精神、情绪障碍更为突出，以往曾命名为“经前紧张症”,“经前期紧张综合征”。近年认为本病症状波及范围广泛，除精神神经症状外还涉及几个互不相联的器官,系统，包括多种多样的器质性和功能性症状，故总称为“经前期综合征（premenstral syndrome,PMS）。但仍有学者突出有关情绪异常这方面的症状而提出“晚黄体期焦虑症（late luteal phase dysphoric disorder，LLPDD）这一命名作为PMS的一个分枝","经前期综合征(经前紧张症,经前期紧张综合征,晚黄体期焦虑症)"
尿频伴尿急和尿痛|脓尿|阴道出血|白带|腹痛,生殖部位,"妇产科,妇科","    老年性阴道炎,又名萎缩性阴道炎，是一种非特异性阴道炎。多发生在绝经期后的妇女,但是，双侧卵巢切除后或哺乳期妇女也可出现。",老年性阴道炎(萎缩性阴道炎)
便血|腹痛|阴道出血|闭经,,妇科,"    卵巢囊肿属广义上的卵巢肿瘤的一种,各种年龄均可患病，但以 20-50 岁最多见。",卵巢囊肿
痛经|腹痛,生殖部位,"妇产科,妇科","    功能失调性子宫出血（dysfunctional uterine bleeding,DUB），简称功血，系指由于HPOU轴功能失调,而非为生殖道器质性病变所引起的，以月经失调为特征的异常性子宫出血。","功血(功能失调性子宫出血,异常性子宫出血,功能性子宫出血)"
尿频伴尿急和尿痛|发热|白带|瘙痒,生殖部位,"妇产科,妇科","    正常情况下,阴道分泌物呈酸性(宫颈管内粘液则呈碱性),因而能抑制致病菌的活动、繁殖和上行，炎症一般不易出现,当阴道分泌物酸碱度发生改变,或有特殊病原体侵入时，即可引起炎症反应。",外阴炎(细菌性外阴炎)
尿频伴尿急和尿痛|白带|瘙痒,生殖部位,"妇产科,妇科","    霉菌性阴道炎(monilial or mycotic vaginitis)由霉菌感染引起,其发病率仅次于滴虫性阴道炎。念珠菌性阴道炎多见于幼女、孕妇,糖尿病患者，以及绝经后曾用较大剂量雌激素治疗的患者。","霉菌性阴道炎(念珠菌性阴道炎,真菌性阴道炎)"
阴道出血|白带,,妇科,"    子宫颈白斑（Leucoplasia of the cervix）,系指在子宫颈阴道部出现的一种灰白色不透明的斑块状病变。多数学者认为，临床肉眼所见白斑仅表示有不同程度的上皮增生,随着对宫颈癌前病变和早期癌的深入研究及阴道镜的广泛应用，此病已逐渐被引起重视。",宫颈白斑(子宫颈白斑)
闭经|女性不孕|乳溢一高泌乳素血症,,"妇产科,妇科","    高泌乳素血症（Hyperpro-lactinemia,HPRL）,系指由内外环境因素引起的，以PRL升高（≥25ng/ml）、闭经,溢乳、无排卵和不孕为特征的综合征。近20几年来,关于PRL的生理生化研究取得巨大的进展，而PRL放免测定、颅脑CT和MRI诊断技术的进步,提高了HPRL的诊断水平，其发生率也有增高趋势。同时抗催乳素药物溴隐亭（Bromocriptine,Parlodel）的问世和经蝶显微手术的开展使HPRL的诊治出现了新局面",高泌乳素血症(闭经-泌乳综合征)
发热|白带|头痛|腹痛|腰背痛,,"妇产科,妇科","    女性内生殖器官中,输卵管、卵巢被称为子宫附件。附件炎是指输卵管和卵巢的炎症,但输卵管、卵巢炎常常合并有宫旁结缔组织炎、盆腔腹膜炎,且在诊断时也不易区分，这样，盆腔腹膜炎,宫旁结缔组织炎，就也被划入附件炎范围了。在盆腔器官炎症中,以输卵管炎最常见，由于解剖部位相互邻近的关系，往往输卵管炎,卵巢炎、盆腔腹膜炎同时并存且相互影响。","附件炎(输卵管炎,卵巢炎)"
阴道出血|白带|便血,,妇科,"    子宫颈息肉是慢性宫颈炎表现的一种,在已婚妇女中比较多见。来源于宫颈粘膜的息肉，表面有一层柱状上皮覆盖,有丰富的微血管，因而颜色鲜红、柔软,脆弱。轻轻触动就会出血，以至于经常发生感染而形成溃疡,另有一种来自宫颈阴道部分的息肉，表面由复层鳞形上皮所覆盖，由于间质内主要为纤维结缔组织,所以颜色浅红，质较韧，基底较宽,病位表浅。",宫颈息肉(子宫颈息肉)
阴道出血|白带,,妇科,"    子宫颈在分娩时发生撕裂,可为单侧、双侧或星状，程度不等,从轻度到撕裂至穹窿部，如未及时手术修补，日后瘢痕组织挛缩,使宫颈管外翻，宫颈粘膜暴露于外，即形成宫颈外翻",宫颈外翻(子宫颈外翻)
腹痛,腹部,"消化内科,妇科","    腹痛(abdominal pain)是指由于各种原因引起的腹腔内外脏器的病变,而表现为腹部的疼痛。腹痛可分为急性与慢性两类。病因极为复杂,包括炎症、肿瘤、出血,梗阻、穿孔、创伤及功能障碍等,引起腹痛的原因很多，几乎涉及各科疾病。既可以是腹内脏器病变,也可以是腹外病变；可以是器质性的，也可以是功能性的；可以是内科疾患，也可以是外科疾患,甚至最初为内科疾患，以后病情发展而以外科情况为主。在治疗方法上,有些腹痛急需手术，有些腹痛则不需要手术；有些腹痛最初保守治疗，之后需手术治疗,急需手术治疗者，若误诊、漏诊延误手术则可造成严重后果,甚至危及生命；反之不需要手术者，施行不必要的手术，则不但增加病人痛苦,甚或加重病情。",腹痛
尿频伴尿急和尿痛|发热|白带|溃疡|瘙痒|腹痛,生殖部位,"妇产科,妇科","    非特异性阴道炎是一种混合性细菌感染,凡不是白色念珠菌、阴道毛滴虫病或淋病所引起的阴道炎均称非特异性阴道炎，又称细菌性阴道病",非特异性阴道炎(细菌性阴道病)
尿频伴尿急和尿痛|斑疹|白带|溃疡|瘙痒,生殖部位,"妇产科,妇科","    单纯性外阴炎属于非特异性外阴炎,常因各种理化因素刺激引起：如宫颈炎、阴道炎或宫颈癌引起阴道分泌物过多，刺激外阴;经血,糖尿病病人的糖尿、尿瘘病人的尿液、粪瘘病人的粪便浸渍外阴;使用月经垫,穿化纤内裤，以及平时不注意外阴清洁等，都有可能造成细菌感染,引起外阴炎。致病菌常为葡萄球菌、大肠杆菌,链球菌等混合感染。",单纯性外阴炎(外阴部的皮肤或粘膜发炎)
尿频伴尿急和尿痛|白带|腹痛,生殖部位,"妇产科,妇科","    滴虫阴道炎(trichomona1vaginitis)是常见的阴道炎,由阴道毛滴虫所引起。滴虫呈梨形，后端尖,约为多核白细胞的2～3倍大小,虫体顶端有鞭毛4根，体部有波动膜，后端有轴柱凸出,活的滴虫透明无色，呈水滴状，诸鞭毛随波动膜的波动而摆动,滴虫的生活史简单，只有滋养体而无包囊期，滋养体生活力较强,能在3～5℃生存2日;在46℃时生存20～60分钟;在半干燥环境中约生存10小时;在普通肥皂水中也能生存45～120分钟。在Ph5以下或7.5以上的环境中则不生长，滴虫阴道炎患者的阴道PH值一般为5.1～5.4,隐藏在腺体及阴道皱襞中的滴虫于月经前后，常得以繁殖，引起炎症的发作,它能消耗或吞噬阴道上皮细胞内的糖原,阻碍乳酸生成。滴虫不仅寄生于阴道。还常侵入尿道或尿道旁腺,甚至膀胱、肾盂以及男性的包皮褶、尿道或前列腺中",滴虫性阴道炎
   闭经|女性不孕,女性盆腔,妇科,"    凡夫妇同居2年以上,没有采取避孕措施而未能怀孕者，称为不孕症,婚后2年从未受孕者称为原性不孕；曾有过生育或流产,又连续2年以上不孕者，称为继发性不孕。","不孕症(不孕不育,不孕,女性不孕)"
发热|白带|出汗异常|腹痛|腰背痛,,"妇产科,妇科","    子宫炎是盆腔生殖器官炎症之一,为妇女常见病，炎症可局限于一个部位，也可几个部位同时发病,临床上尤以后一种情况为多见，急性炎症有可能引起弥漫性腹膜炎、败血症以致感染性休克等严重后果","急性子宫内膜炎(子宫内膜炎,子宫炎)"
阴道出血|腹痛,生殖部位,"肛肠外科,外科","    会阴Ⅲ度裂伤或称会阴完全裂伤,包括阴道口裂伤、会阴裂伤及肛门括约肌的裂伤，严重者破裂可伸展到直肠壁,引起大便及气体失禁。发生原因多由于分娩过程处理不当，偶有外伤致成,由于新法接生的大力推行，接生员恰当地保护会阴，使会阴Ⅲ度裂伤的发生率大大降低,在城市的大医院中也偶有发生。","会阴裂伤(会阴Ⅲ度裂伤,会阴完全裂伤)"
痛经|白带|女性不孕|腹痛,,"妇产科,妇科","    输卵管卵巢炎的急性期,若治疗延误或不彻底，迁延日久则形成慢性。有一小部分病例其病原菌毒力较弱,或机本抵抗力较强，可无明显症状，因而未引起注意,或被误诊以致拖延失治。但在当今已有众多强有力抗生素足以有效治疗急性输卵管卵巢炎的情况下，急性转为慢性病灶的可能性已大为减少,唯结核菌感染一般均为慢性病变过程。","慢性输卵管卵巢炎(慢性输卵管炎,慢性卵巢炎)"
休克|恶心与呕吐|腹痛,生殖部位,"妇产科,妇科","    卵巢成熟泡或黄体由于某种原因引起包壁破损,出血，严重者可造成大量腹腔内出血，即为卵巢破裂,故有卵泡破裂及黄体或黄体囊肿破裂两种。已、未婚妇女均可发生,以生育期年龄为最多见。","卵巢破裂(卵泡破裂,黄体破裂,黄体囊肿破裂)"
头痛|肥胖症|恶心与呕吐|腹痛|闭经,,"妇产科,内分泌科","    闭经是妇科疾病中常见的症状,可以由各种不同的原因引起。通常将闭经分为原发性和继发性两种。凡年过18岁仍未行经者称为原发性闭经；在月经初潮以后,正常绝经以前的任何时间内（妊娠或哺乳期除外），月经闭止超过6个月者称为继发性闭经。这样的区分在很大程度上是人为的,因为引起原发和继发闭经的基本因素有时可能是相同的。但是在提供病因和预后的线索时，这种划分是有价值的,例如多数的先天性异常，包括卵巢或苗勒氏组织的发育异常，所导致的闭经被列入原发性闭经,而继发性闭经多数是由获得性疾病所引起，且较易治疗。",闭经(下丘脑-垂体-卵巢轴功能或器质性病变)
白带|女性不孕|溃疡|腹痛,,"妇产科,妇科","    慢性子宫颈炎是妇科疾病中最为常见的一种,经产妇女较为多见。临床主要表现为白带增多，呈乳白色或微黄色,或为粘稠状脓性，有时为血性或夹杂血丝。一般通过妇科检查不难诊断,宫颈局部多表现为糜烂、子宫颈肥大、子宫颈管炎,子宫颈腺体囊肿及子宫颈鳞状上皮化生等。","慢性宫颈炎(宫颈糜烂,慢性子宫颈炎,宫颈炎)"
排尿困难及尿潴留|闭经|便秘|腹痛|腹部肿块,生殖部位,"外科,妇产科","    处女膜孔的形状,大小和膜的厚薄，因人而异。一般处女膜孔位于中央,呈半月形，偶有出现中隔，将处女膜孔分割为左右两半,称中隔处女膜或双孔处女膜。也有膜呈筛状，覆盖于阴道口,称筛状处女膜。如处女膜褶发育过度，呈无孔处女膜,即为处女膜闭锁，是女性生殖器官发育异常中较常见的。",处女膜闭锁(处女膜闭锁)
痛经|白带|疲劳|腹痛,,妇科,"    本综合征最主要的症状是下腹部疼痛,低位腰痛、性感不快、极度疲劳感,瘀血性痛经和经前期乳房痛。疼痛往往是在月经前数天加重，来潮后第一或第二天减轻,亦有少数持续痛的病例。疼痛还常常是在病人站立一段时间后及跑、跳,或突然坐下时加重，性交后亦加重，下午比上午重,深部性交痛是常见而又不愿启齿的症候。除疼痛外，其他如白带多,便秘、膀胱痛、性情烦躁,亦为本综合征的常见症状。多数病人已婚，症状多半在某次分娩或流产后短时间内开始,最常见于25～40岁妇女，极少在绝经前期，从未见于绝经后,妇科检查时，预谋宫颈、后穹窿子宫体可有触痛,附件区有压痛，似有增厚感；后宫旁组织触痛亦多见。","盆腔淤血综合征(盆腔淤血,卵巢静脉综合征)"
阴道出血|高血压|闭经|恶心与呕吐|腹痛,,"妇产科,妇科","    为绒毛基质微血管消失,从而绒毛基质积液，形成大小不等泡，形似葡萄,故称为葡萄胎（hydatidiform mole）。有完全性怀部分性之分，大多数为完全性葡萄胎,临床诊断葡萄胎皆系指完全性葡萄胎而言；部分葡萄胎伴有胎盘组织或/及胎儿者，则冠以部分性葡萄胎。在自然流产的组织中发现40％病人有一定的水泡样变性,但不诊断为葡萄胎。","葡萄胎(水泡状胎,水泡状胎块)"
尿频伴尿急和尿痛|发热|溃疡|头痛|腹泻|恶心与呕吐,,"泌尿外科,乳腺外科","    产褥感染（puerperal infection）是指分娩时及产褥期生殖道受病原体感染,引起局部和全身的炎性应化。发病率为1%～7.2%，是产妇死亡的四大原因之一,产褥病率（puerperal morbidity）是指分娩24小时以后的10日内用口表每日测量4次，体温有2次达到或超过38℃。可见产褥感染与产褥病率的含义不同,虽造成产褥病率的原因以产褥感染为主，但也包括产后生殖道以外的其他感染与发热，如泌尿系感染,乳腺炎、上呼吸道感染等。",产褥感染
休克|咯血|腹痛,生殖部位,"妇产科,妇科","    葡萄胎的水泡样组织已超过子宫腔范围,侵入子宫肌层深部或在其他部位发生转移者，称为恶性葡萄胎。发生的机会为5％～20％的葡萄胎恶变成恶性葡萄胎或绒毛膜癌,多数在葡萄胎清除后6个月内发生，但亦有葡萄胎未排出之前就发生恶变者。恶性葡萄胎虽具有恶性肿瘤特点,但治疗效果及预后均较绒毛膜癌为好。",恶性葡萄胎
尿频伴尿急和尿痛|溃疡|瘙痒,,"妇产科,妇科","    在机体抵抗力减弱或微生物丛间的拮抗作用失去平衡时,本菌即引起念珠菌病。妊娠、糖尿病,外阴损伤或浸渍，口服避孕药及抗生素等免疫抑制药时都易促使念珠菌外阴、阴道炎发生,在妊娠期细胞间的免疫力或糖代谢改变，或阴道上皮糖储存丰富，有利于外阴,阴道炎的发生。糖尿病患者血液及组织中含糖量高，也易发生念珠菌感染,口服肾上腺皮质激素可降低机体的免疫力或改变糖代谢。长期应用抗菌素可能抑制肠道或皮肤的其他细菌而导致念珠菌活跃。",霉菌性外阴炎(念珠菌外阴炎)
结节|囊肿|乳汁分泌减少,胸部,"乳腺外科,妇科","    本病也与雌激素过度刺激造成局限性乳头状生长有关,可分为单发性（乳管内乳头状瘤）和多发性（乳管内乳头状瘤）两种。可见于任何年龄的成年女性，但以40～50岁发病者最多见,男性少见。单发性者癌变率约为6%。乳管内乳头状瘤病常为多发性,发生于乳腺边缘部位的中、小导管或末梢导管没，可累及多个乳腺小叶的不同导管,其生物学特性倾向于癌变，癌变率高达30%～40%，可视为癌前病变",乳管内乳头状瘤(乳管内乳头状瘤)
痛经|白带|腰背痛,生殖部位,"妇产科,妇科","    临床上除结核性与老年性子宫内膜炎外,其他病变实际上比较少见，即使有很广泛的慢性附件炎症，子宫内膜可能仍然完全正常,主要由于宫腔有良好的引流条件及周期性内膜剥脱，使炎症极少机会长期停留于子宫内膜，故病变多逐渐减轻而消失,但如急性期治疗不彻底，或经常仍存在感染源，则可反复发作","慢性子宫内膜炎(子宫内膜炎,老年性子宫内膜炎,结核性子宫内膜炎)"
发热|瘫痪|呼吸异常|恶心与呕吐|胸痛|腹痛,生殖部位,"妇科,肿瘤科","    绒毛膜癌是一种高度恶性的肿瘤,继发于葡萄胎、流产或足月分娩以后。其发病情况大约为0.0001%～0.36%,少数可发生于异位妊娠后，多为生育年龄妇女。偶尔发生于未婚妇女的卵巢称为原发性绒毛膜癌,在50年代，死亡率很高，近年来应用化学药物治疗,使绒癌的预后有了显著的改观。",绒毛膜癌(原发性绒毛膜癌)
闭经|痛经|头痛|眩晕,,"妇产科,内分泌科","    月经失调也称月经不调妇科常见病,表现为月经周期或出血量的异常，或是月经前、经期时的腹痛及全身症状,病因可能是器质性病变或是功能失常。许多全身性疾病如血液病,高血压病,肝病、内分泌病、流产,宫外孕,葡萄胎,生殖道感染、肿瘤(如卵巢肿瘤、子宫肌瘤)等均可引起月经失调",月经不调(月经失调)
阴道出血|闭经|休克|晕厥|腹痛,生殖部位,妇科,"    凡孕卵在子宫腔以外的任何部位着床者,统称为异位妊娠，习称为宫外孕,根据着床部位不同，有输卵管妊娠,卵巢妊娠、腹腔妊娠、宫颈妊娠及子宫残角妊娠等,异位妊娠中，以输卵管妊娠最多见。约占90%以上",宫外孕(异位妊娠)
结节|囊肿,胸部,"乳腺外科,妇科","    乳腺及其附属组织发生的多种类型良性肿瘤,依据肿瘤的组织来源、发生部位、细胞种类,形态及排列有许多种类和型别。有上皮源性良性肿瘤和良性间质上皮混合瘤。乳房纤维腺瘤在乳房疾病中,发病率仅次于乳腺囊性增生病和乳癌，占第三位；在乳房良性肿瘤中，包括纤维瘤和纤维腺瘤约占3／4；好发于20～25岁的青年女性",乳房纤维腺瘤
发热|痛经|晕厥|腹痛,,"妇产科,妇科","    痛经(dysmenorrhea),系指经期前后或行经期间，出现下腹部痉挛性疼痛，并有全身不适,严重影响日常生活者。分原发性和继发性两种。经过详细妇科临床检查未能发现盆腔器官有明显异常者,称原发性痛经，也称功能性痛经。继发性痛经则指生殖器官有明显病变者,如子宫内膜异位症,盆腔炎,肿瘤等。",痛经
发热|脓疱|囊肿|食欲异常|乳汁分泌减少,胸部,"外科,内分泌科","    急性乳腺炎是由细菌感染所致的急性乳房炎症,常在短期内形成脓肿，多由金葡球菌或链球菌沿淋巴管入侵所致。 多见于产后2～6周哺乳妇女,尤其是初产妇。病菌一般从乳头破口或皲裂处侵入，也可直接侵入引起感染,本病虽然有特效治疗，但发病后痛苦，乳腺组织破坏引起乳房变形,影响喂奶。因此，对本病的预防重于治疗",急性乳腺炎
疲劳|头痛|眩晕|食欲异常|恶心与呕吐,,"消化内科,妇科","    在妊娠早期(停经六周左右),孕妇体内绒毛膜促性腺激素(HCG)增多，胃酸分泌减少及胃排空时间延长，导致头晕,乏力、食欲不振、喜酸食物或厌恶油腻,恶心、晨起呕吐等一系列反应，统称为早孕反应,这些症状一般不需特殊处理，妊娠12周后随着体内HCG水平的下降，症状多自然消失,食欲恢复正常。但要提醒孕妇的是，并非所有的呕吐都是早孕反应","早孕反应(妊娠剧吐,妊娠反应)"
