symptoms,body_part,clinic_department,description,medicine_name
视力障碍|发热|高血压|出汗异常|头痛|恶心与呕吐|腹痛,腰部,泌尿外科,"    肾上腺髓质肿瘤--嗜铬细胞瘤是引起髓质功能亢进的主要原因,现在临床上已证实有髓质增生而引起髓质功能亢进的病例。嗜铬细胞瘤的病例早在1世纪前已有报道，但至1927年起才有临床手术摘除肿瘤的成功报道,1949年Holton及1950年Goldenberg等发现嗜铬细胞瘤分泌肾上腺素和去甲肾上腺素，从此才了解嗜铬细胞瘤的临床发病机制。过去认为嗜铬细胞瘤是一种罕见病,近年来，由于诊断方法的不断改进，发现的病例有所增加,据统计其发病率占所有高血压病例的0.4～2.0%。",肾上腺髓质功能亢进
尿失禁与遗尿,,"泌尿外科,外科","    尿瘘为妇女最痛苦的疾病,由于尿液不断流出，裤子潮湿，尿味影响和周围人员的接近,所以患者在精神上和肉体上感到极大痛若。不少因之离婚，甚至轻生",尿瘘
少尿|血尿|慢性肾衰竭|腰背痛,,"泌尿外科,肾内科","    尿路结石是最常见的泌尿外科疾病之一,男性多于女性，约3∶1。近30多年来,我国上尿路（肾、输尿管）结石发病率明显提高。",肾及输尿管结石(尿路结石)
尿频伴尿急和尿痛|尿失禁与遗尿|血尿|腰背痛,腰部,"泌尿外科,肾内科","    对侧肾积水是肾结核的晚期并发症,由膀胱结核引起。根据国内资料的统计1959年在1，334例肾结核病例中继发对侧肾积水者占16％,1962年在4，748例肾结核病例中继发对侧肾积水者占13.4％。",肾结核对侧肾积水(肾积水)
尿频伴尿急和尿痛|乳糜尿,男性股沟,"泌尿外科,外科","　　淋病是由淋病双球菌引起的泌尿生殖系统的化脓性感染,是最常见的性病之一，其主要表现是淋菌性尿道炎和宫颈炎。淋球菌还可以由尿道或宫颈局部扩散感染,引起附睾炎、盆腔炎；也可以经血行传播引起播散性淋病。此外也可引起眼,咽部、直肠的感染；还有一部分患者虽然已被淋球菌感染，但在临床上不出现症状,称为无症状淋病。",淋病合并症前列腺炎
发热|恶心与呕吐|腹痛|身痛|腰背痛,腰部,泌尿外科,"    尿路梗阻或膀胱输尿管返流等尿路畸形可引起肾皮质髓质脓肿,肾皮质脓肿通常由金黄色葡萄球菌引起。相反，肾皮质髓质脓肿则常由大肠杆菌,克雷伯氏杆菌属或变形杆菌属感染所致。",肾皮质髓质脓肿
尿频伴尿急和尿痛|发热|尿失禁与遗尿|血尿|脓尿|食欲异常|消瘦|腹痛,腰部,"泌尿外科,肾内科","    泌尿系结核是继发于全身其他部位的结核病灶,其中最主要的是肾结核。在泌尿系结核中肾结核是最为常见、最先发生,以后由肾脏蔓延至整个泌尿系统。因此肾结核实际上具有代表着泌尿系结核的意义。",肾结核
血尿|腹痛,腰部,泌尿外科,"    结核性膀胱自发破裂虽较少见,但在自发性膀胱破裂中却占首位。根据欧美文献所悼念的80例自发性膀胱破裂中以发生于膀胱结核者最多，计10例占12.5%,国内报导的18例自发性膀胱破裂中由膀胱结核引起者11例。我院1970至1975年间收治的5例自发性膀胱破裂中结核性者占4例。因此,临床上应予重视。本病发病年龄多数在15岁至25岁之间。性别方面国外资料无明显差别,但国内资料15例结核性膀胱自发破裂均系女性。",结核性膀胱自发破裂
尿频伴尿急和尿痛|血尿,腰部,泌尿外科,"    膀胱结石可分为原发性和继发性两种,主要发生于男性。原发性膀胱结石多由营养不良所致，现在除了一些边远山区多发于婴幼儿外,已不多见。继发性膀胱结石主要继发于良性前列腺增生症，随着寿命的延长此病也逐渐增多,另外结石容易发生在有尿道狭窄、膀胱憩室、异物包括长期引流导管和神经原性膀胱功能障碍等,原发性膀胱结石多为单个性，呈卵圆形，继发性膀胱结石多为草酸钙,磷酸钙和尿酸的混合性，为多个较小结石。",膀胱结石
男性不育|体型异常,生殖部位,泌尿外科,"    尿道异位开口于尿道腹侧,称尿道下裂。是泌尿生殖系统比较常见的先天性发育异常。",尿道下裂
null,腰部,"泌尿外科,肾内科","    约每1000例个体中发生1例某种形式的肾融合,最多见的是马蹄肾。融合的肾块几乎都包含两个排泄系统及两根输尿管。肾脏组织可在两胁腹间被均匀等分,或完全在一侧。即使在后一种情况下，双输尿管口也开口于膀胱的固有位置",肾融合
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,"泌尿外科,肾内科","    急性肾功能衰竭是继发于休克,创伤、严重感染，溶血和中毒等病因的急性肾实质损害的总称,是一个综合症。它的主要病理改变是肾小管坏死，临床上出现少尿或尿闭,并伴有严重的水、电解质和体内代谢紊乱及尿毒症。近年来有另一种尿量正常或尿量较多的急性肾功能衰竭,其特点是尿量正常或较多，但氮质血症逐日加重乃至尿毒症，称为非少尿型急性肾功能衰竭","急性肾功能衰竭(急性肾衰,肾衰,急性肾功能不全)"
高血压|性早熟|两性畸形,腰部,泌尿外科,"    以肾上腺皮质生成雄激素过量,导致性器官形态和功能病变为主的症候群。",肾上腺性征异常症
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,"泌尿外科,肾内科","    梗阻性肾病是指因为尿流障碍而导致肾脏功能和实质性损害的疾病,本病可以急性发生，也可慢性发生，病变常为单侧性,但不少情况也可以是双侧性。尿路梗阻通常是造成梗阻性肾病的重要原因，但如果该梗阻并未影响到肾实质时一般并不称为梗阻性肾病,而称为阻塞性尿路病（obstructive uropathy）。肾盂积水通常是梗阻性肾病时的临床发现，但许多梗阻性肾病（例如肾内梗阻）并不一定有肾盂积水,同时许多情况特别是先天性输尿管畸形等，在检查时可以有肾盂扩张，但不一定有肾盂积水","梗阻性肾病(阻塞性尿路病,肾内梗阻)"
尿失禁与遗尿,生殖部位,泌尿外科,"    临床上膀胱瘘患者较常见,其可与皮肤、肠道、女性生殖器官相通,原发病往往是泌尿系统外疾病。",膀胱瘘
尿频伴尿急和尿痛|尿失禁与遗尿|血尿,腰部,泌尿外科,"    结核性膀胱挛缩是一种比较常见的肾结核晚期并发症,膀胱挛缩主要是由于结核病变侵及膀胱肌层造成严重的纤维化所致，是引起对侧肾积水的主要原因。",结核性膀胱挛缩
发热|身痛,腰部,"泌尿外科,肾内科","    单纯性肾囊肿通常为一侧单发,但也可是多发或呈小房性，极少发生于双侧，与多囊肾相比,在临床表现及病理表现都有所不同。","肾囊肿(单纯性肾囊肿,孤立性肾囊肿)"
排尿困难及尿潴留|血尿|休克|身痛,生殖部位,泌尿外科,"    尿道损伤(urethraltrauma),在泌尿系损伤中最常见。几乎全部发生于男性尿道，尤其是较固定的球部或膜部,前者多因骑跨式下跌，会阴部撞击硬物(巨石、树木),使球部尿道受压于耻骨弓部而损伤；后者常由于骨盆骨折，断端碎片刺破或撕裂尿生膈所致。此外,也见于尿道器械使用不当、产钳或贯通伤等。",尿道损伤(尿路损伤)
发热|排尿困难及尿潴留|尿失禁与遗尿|少尿|身痛,腰部,"泌尿外科,肾内科","    肾及输尿管重复畸形 是泌尿系常见的先天畸形病,重复肾及输尿管畸形，可以单侧性，亦可以是双侧,单侧较双侧者多，右侧较左侧多四倍，女性较男性多,其发病率各家统计数字不一。Campbell统计在51，880例尸解中,发现输尿管重复畸形342例，为1：160；但Nordamrk在4，774例的X线检查照相中发现138例,为1：35；Thompson与Amar统计泌尿系患者，在泌尿系造影时发现有6％的患者有重复输尿管畸形。Swensor与Ratner在4,000例儿童泌尿系造影中，发现62例为1：64。从总的统计数字来看,重复肾及输尿管畸形，绝非是一种少见的先天畸形。另外的统计数字指出,在女性完全与不完全的重复输尿管畸形的发生率大致相等。但在男性，则大多数为不完全性的重复畸形",肾及输尿管重复畸形
尿频伴尿急和尿痛|血尿|恶心与呕吐|身痛,生殖部位,泌尿外科,"    输尿管结石绝大多数来源于肾脏,包括肾结石或体外震波后结石碎块降落所致。由于尿盐晶体较易随尿液排入膀胱，故原发性输尿管结石极少见",输尿管结石
排尿困难及尿潴留,生殖部位,泌尿外科,"    后尿道瓣膜,在婴儿和新生儿是最常见的尿道梗阻疾病。此病仅发生于男性患儿，瓣膜通常位于前列腺尿道的远端,瓣膜为粘膜皱摺形成，外形像一层很薄的膜。排尿时,瓣膜可引起不同程度的梗阻。",后尿道瓣膜
血尿|血红蛋白尿,,"泌尿外科,肾内科","    正常的尿液含有极少量的红细胞,未经离心的尿液在显微镜下每个高倍视野可有红细胞0～2个，如果超过此数，即为血尿",血尿
发热|血尿|疲劳|恶心与呕吐,腰部,"泌尿外科,肾内科","    肾下垂是指肾脏随呼吸活动所移动的位置超出正常范围,并由此引起泌尿系统与其他方面症状的病情而言。正常肾脏一般随着呼吸活动可有3cm之内的活动度。",肾下垂
尿频伴尿急和尿痛|血尿|身痛,腰部,"泌尿外科,肾内科","    肾石病（venal calculi）系指一些晶体物质（如钙,草酸、尿酸、胱氨酸等）和有仙基质（如基质A,Tamm-Horsfall蛋白、酸性粘多糖等）在肾脏的异常聚积。",肾石症
男性不育,生殖部位,泌尿外科,"    性欲,勃起、性交、性高潮,射精是男子性功能系列连锁反应，每个环节也有其独特机理，并非有必然联系,射精功能障碍常见有早泄、不射精及逆行射精。",射精功能障碍
血尿|腰背痛|尿频伴尿急和尿痛,生殖部位,泌尿外科,"    急性膀胱炎发病急骤,常在过于劳累、受凉、长时间憋尿,性生活后发病，病程一般持续1～2周自行消退或治疗后消退。其特点是发病“急”,炎症反应“重”、病变部位“浅”。常见的症状有尿频,尿急、尿痛、脓尿和终末血尿,甚至全程肉眼 血尿。",急性膀胱炎
腹痛|排尿困难及尿潴留,生殖部位,"泌尿外科,肾内科","    尿道结石多为肾,输尿管或膀胱结石向下排出时堵塞于尿道而就诊。多发生于1～10岁的儿童。90％为男性,结石常嵌顿于尿道前列腺部、舟状窝或尿道外口。","尿道结石(尿路结石,泌尿系结石)"
尿频伴尿急和尿痛,生殖部位,"泌尿外科,肾内科","    尿道炎是一种常见病,多见于女性，临床上分为急性和慢性、非特异性尿道炎和淋菌性尿道炎,后两种临床表现类似，必须根据病史和细菌学检查加以鉴别。",尿道炎
血尿|休克|身痛,生殖部位,泌尿外科,"    膀胱是贮存,排泄尿液的器官。随着贮存尿液的多少而呈膨起或空虚。膀胱的解剖和生理的特点与其损伤的类型,部位和范围均有着密切的关系。",膀胱损伤
心悸|恶心与呕吐,腰部,"泌尿外科,肾内科","    Ⅰ型肾小管性酸中毒系远端肾小管功能缺陷,不能在肾小管腔液与管周液之间建立起有效的PH梯度，泌氢及生成氨减少，使氢离子滞留体内,致产生酸中毒。家庭性者以成人女性比较多见，婴儿型为短暂,好转后很少复发。",I型肾小管性酸中毒
