symptoms,body_part,clinic_department,description,medicine_name
多尿|昏迷|感觉障碍|糖尿|体型异常|消瘦|周围血管征,全身,"内分泌科,神经内科","    糖尿病性神经病是糖尿病的代谢障碍及血管病变所致的周围及中枢神经系统损害,其并发率过去统计认为约5%。但肌电图、神经传导速度及脑诱发电位的检查发现早期,轻微神经系统改变的发生率可高达92%-96%。",糖尿病性神经病
视力障碍|低血压|多尿|闭经|女性不孕|头痛|食欲异常|体型异常,全身,内分泌科,"    系腺垂体分泌生长激素（GH）过多所致,青少年因骨骺未闭形成巨人症；青春期后骨骺已融合则形成肢端肥大症；少数青春期起病至成年后继续发展形成肢端肥大性巨人症。本病早期（形成期），体格,内脏普遍性肥大，垂体前叶功能亢进；晚期（衰退期），体力衰退,出现继发性垂体前叶功能减退。",巨人症(肢端肥大症)
心悸|心律失常|心力衰竭|肌性肌无力|呼吸异常|恶心与呕吐|低钾血症,全身,"内科,内分泌科","    血清钾浓度低于3.5mmol/L（3.5mEq/L,正常人血清钾浓度的范围为3.5～5.5mmol/L）称为低钾血症。低钾血症时，机体的含钾总量不一定减少,细胞外钾向细胞内转移时，情况就是如此。但是,在大多数情况下，低钾血症的患者也伴有体钾总量的减少--缺钾（potassium deficit）。",低钾血症(钾缺乏)
低钙血症|低镁血症,颈部,内分泌科,"    本症（secondary hyperparathyroidism）是由于体内存在刺激甲状旁腺的因素,特别是血钙、镁过低和血磷过高，腺体受刺激后增生,肥大，分泌过多的甲状旁腺激素，代偿性维持血钙,磷正常。本症多见于维生素D缺乏症、严重肾功能不全,骨软化症、妊娠或哺乳妇女。",继发性甲状旁腺功能亢进症
少尿|眼球内陷|休克|头痛|眩晕|晕厥|昏迷|感觉障碍|脱水|低钾血症,全身,"内科,内分泌科","外科病人最易发生这种缺水；水和钠成比例地丧失,因而血清钠在正常范围，细胞外液渗透压也维持正常。它造成细胞外液量（包括循环血量的）的迅速减少；由于丧失的液体为等渗,基本上不改变细胞外液的渗透压，最初细胞内液并不向细胞外液间隙转移，以代偿细胞外液的减少,故细胞内液量并不发生变化。但这种液体丧失持续时间较久后，细胞内液将逐渐外移,随同细胞外液一起丧失，以致引起细胞缺水。",等渗性脱水
出汗异常|食欲异常|消瘦|其他症状,颈部,内分泌科,"    毒性弥漫性甲状腺肿是一种自身免疫性疾病,临床表现并不限于甲状腺，而是一种多系统的综合征，包括：高代谢症群,弥漫性甲状腺肿，眼征，皮损和甲状腺肢端病,由于多数患者同时有高代谢症和甲状腺肿大，故称为毒性弥漫性甲状腺肿，又称Graves病,甲状腺以外的表现为浸润性内分泌突眼可以单独存在而不伴有高代谢症。","Graves病(甲亢,甲状腺功能亢进症,毒性弥漫性甲状腺肿)"
高钾血症|低钙血症|其他症状|贫血,全身,内分泌科,    自身免疫多腺体综合征(多内分泌缺陷综合征)数个内分泌腺同时发生功能低下,多腺体缺陷综合征
出汗异常|眩晕|低血糖症,全身,内分泌科,"    指由多种原因引起的血糖浓度过低所致的综合症,一般以血浆血糖浓度＜2.8mmol/L，或全血葡萄糖",低血糖症
肥胖症,全身,内分泌科,"    单纯性肥胖是各类肥胖中最常见的一种,约占肥胖人群的95%左右。这类病人全身脂肪分布比较均匀，没有内分泌紊乱现象,也无代谢障碍性疾病，其家族往往有肥胖病史。这种主要由遗传因素及营养过剩引起的肥胖,称之为单纯性肥胖。","单纯性肥胖(肥胖症,单纯性肥胖症,肥胖病)"
多尿|斑疹|丘疹|结节,皮肤,内分泌科,"    黄瘤（xanthoma）是以皮肤损害为突出表现的脂质沉积性疾病,吞噬有脂质的细胞局限性聚集于真皮和肌腱，临床上表现为黄色、桔黄色或棕红色丘疹,结节或斑块。常伴有全身性脂质代谢紊乱和心血管系统等损害，可原发也可继发于其他系统性疾病",黄瘤
其他症状,全身,内分泌科,"    垂体性侏儒症系指青春期以前垂体前叶生长激素缺乏所致的生长发育障碍,目前对此病唯一有效的治疗方法是进行人生长激素（hGH）替代疗法。","垂体性矮小病(垂体性侏儒症,侏儒症,矮小症)"
吞咽困难|结节|呼吸异常,颈部,内分泌科,"    由于摄碘不足,血中甲状腺激素浓度低，使垂体前叶分泌多量的促甲状腺激素，促使甲状腺呈代偿性肿大,通称为单纯性甲状腺肿。肿大甲状腺组织继而不规则增生和再生，出现结节则称结节性甲状腺肿",单纯性甲状腺肿
高血压|闭经|色素异常,全身,内分泌科,"    皮质醇症是指凡由于体内皮质醇过多而产生的临床症候群,过去称此病症为“柯兴氏综合征”，把由于垂体分泌过量促肾上腺皮质激素(ACTH)而引起的肾上腺皮质增生症称为“柯兴氏病”。伊森科(Иценко)在1925年曾提出此病症在垂体和间脑有病变的观点,故亦称之为“伊森科-柯兴氏综合征”。现在可以肯定这一类病症的直接原因都是皮质醇过多，故不论其原因如何,均称之为“皮质醇增多症”，简称“皮质醇症”。","库欣综合征(皮质醇增多症,柯兴氏综合征)"
食欲异常|体型异常|肥胖症|消瘦,全身,内分泌科,"    下丘脑疾病是由于多处原因所致下丘脑功能损的一组疾病,主要特点是内分泌功能紊乱与植物神经功能失调。下丘脑既是一高级植物神经中枢，也是一功能复杂的高级内分泌中枢,下丘脑与垂体功能，性腺活动，体温调节,食欲控制及水的代谢均有极密切的关系。",下丘脑疾病
闭经|乳溢一高泌乳素血症|其他症状,全身,内分泌科,"    泌乳-闭经综合征,又称溢乳-闭经综合征，是指以泌乳和闭经为主要临床特征的病理状态，严格地说,它并不是某一种病，而是可以由不同疾病引起的、但具有共同临床特征的症候群",溢乳闭经综合征
发热|乳溢一高泌乳素血症,胸部,内分泌科,    男性或未哺乳女性泌乳.,乳溢
体型异常,颈部,内分泌科,"    甲状腺肿大,但无临床或实验室甲状腺功能障碍证据,除非是缺碘所致(地方性[胶状]甲状腺肿).",甲状腺功能正常的甲状腺肿大
高血压|丘疹|溃疡|瘫痪|消瘦|腹痛,全身,内分泌科,"    又称血紫质病,系由卟啉产生和排泄异常所引起的代谢性疾病，多有遗传因素。根据卟啉代谢紊乱的部位,分为红细胞生成性血卟啉病、肝性血卟啉病。",血卟啉病(血紫质病)
低血压|发热|晕厥|昏迷|癫痫和癫痫样发作,颈部,内分泌科,"    垂体前叶功能减退时,肾上腺皮质激素和甲状腺激素缺乏，机体应激能力下降，在感染,呕吐、腹泻、脱水,寒冷、饥饿等情况下及应用安眠药或麻醉剂而诱发危象。垂体肿瘤突发瘤内出血,梗塞、坏死，致瘤体膨大,引起的急性神经内分泌病变称垂体卒中。","垂体危象与垂体卒中(垂体危象,垂体卒中)"
低血压|闭经|色素异常|毛发异常|消瘦,头部,内分泌科,"    垂体前叶功能减退症又称西蒙氏症（Simmond disease）,指垂体前叶分泌的促激素不能满足人体基础或生理、应激等情况的需要而出现的综合症群。",垂体前叶机能减退症(西蒙氏症)
其他症状|低血压|腹泻|恶心与呕吐|代谢性酸中毒,全身,内分泌科,    系不同原因引起血乳酸持续增高和PH减低(,糖尿病乳酸性酸中毒
体型异常,颈部,内分泌科,"    亚急性病变,多发生于产后期妇女",静止性淋巴细胞性甲状腺炎
昏迷,腰部,内分泌科,    此病是由于缺乏ACTH的肾上腺功能减退所致.,继发性肾上腺功能不足
视力障碍|发热|头痛,头部,内分泌科,    由于部分或完全前叶垂体功能丧失的内分泌缺陷综合征.,成人全垂体功能减退
晕厥|瘫痪|感觉障碍|肌性肌无力|心脏震颤|高钾血症|代谢性酸中毒,全身,"内科,内分泌科","    血清钾测定>5.5mmol/L时,称为高钾血症。因高钾血症常常没有或很少症状而骤然致心脏停搏，应及早发现,及早防治。",高钾血症
心悸|眼球震颤|消瘦|心音异常|眼球突出|眼痛,颈部,"心血管内科,内分泌科","    由多种原因引起血中甲状腺激素增多,并作用于全身组织器官所致的内分泌病。简称甲亢。可有心慌,怕热、多汗、食量增多,消瘦、颈粗、突眼等一系列临床表现,若处理得当，可以治愈。",甲亢(甲状腺功能亢进)
null,全身,内分泌科,"    伴瘤内分泌综合征是指肿瘤产生激素或激素样多肽所引起的内分泌功能紊乱,其发生机制涉及交叉免疫反应,致癌基因选择性表达等.引起内分泌症状的某些肿瘤所分泌的某些活性物质，确具激素样作用但无天然激素可与之对应(如NSILA，),故此类综合征可广义上称之为""异源内分泌综合征(ectopic endocrine syndrome)""较切合实际。",异源内分泌综合征(伴瘤内分泌综合征)
色素异常|肝肿大|脾肿大,全身,内分泌科,"    一种脂质代谢障碍的家族性常染色体隐性遗传疾病,引起不正常的葡萄糖脑苷脂在网状内皮细胞内积聚。临床表现为肝脾肿大，皮肤色素沉着,骨骼损伤和结膜黄斑。",戈谢病
胸廓异常|肝肿大|脾肿大|脊柱和四肢畸形|其他症状,全身,内分泌科,"    因蛋白聚糖降解酶先天性缺陷所引起的蛋白聚糖分解代谢障碍,将导致产生各种类型的粘多糖沉积症（mucopo-lysaccharidoses）。其特征是过多的寡聚糖堆积与排泄。各型粘多糖沉积症的代谢基础相似,但遗传类型和临床表现各不相同。",粘多糖沉积病
糖尿|体型异常|肥胖症|多尿,全身,内分泌科,"    由于脂肪代谢或运转异常使血浆一种或多种脂质高于正常称为高脂血症,脂质不溶或微溶于水必须与蛋白质结合以脂蛋白形式存在，因此，高脂血症常为高脂蛋白血症（hyperlipoproteinemia）,表现为高胆固醇血症、高甘油三酯血症或两者兼有，临床上分为两类：①原发性,罕见，属遗传性脂代谢紊乱疾病；②继发性，常见于控制不良糖尿病,饮酒、甲状腺功能减退症、肾病综合征,肾透析、肾移植、胆道阻塞,口服避孕药等。","高血脂(高脂血症,高脂蛋白血症)"
体型异常,全身,内分泌科,"    肥胖症（obesity）是一组常见的,古老的代谢症群。当人体进食热量多于消耗热量时，多余热量以脂肪形式储存于体内,其量超过正常生理需要量，且达一定值时遂演变为肥胖症。正常男性成人脂肪组织重量约占体重的15％～18％,女性约占20％～25％。随年龄增长，体脂所占比例相应增加,因体脂增加使体重超过标准体重20％或体重指数［BMI=体重（Kg）/（身高）2 （m2）］大于24者称为肥胖症。如无明显病因可寻者称单纯性肥胖症；具有明确病因者称为继发性肥胖症。",肥胖症
色素异常|糖尿|腹痛|肝肿大,全身,"内科,消化内科","    血色病为一种罕见的先天性代谢缺陷病,由于过多的铁质沉着在脏器组织所致，引起不同程度的基质细胞破坏、纤维组织增生及脏器功能障碍,临床表现有肝硬化、糖尿病、皮肤色素沉着,内分泌紊乱、心脏和关节病变。",血色病(血色素沉着症)
低血糖症|消瘦,全身,内分泌科,"    胰岛β细胞瘤．是由胰岛β细胞形成的具有分泌功能的腺瘤或癌,20～50岁多发，多单发90％属良性，偶为Ⅰ型多发性内分泌腺瘤病的一部分",胰岛功能性β细胞瘤
