symptoms,body_part,clinic_department,description,medicine_name
体型异常,背部,骨科,"　　先天性肩关节脱位极其少见,文献上仅有少数个案报告。只有出生时发现肩关节脱位，才属于先天性的,即在子宫内就已形成病关节脱位。临床上所见到的常常为麻痹性的，多由于肩部肌肉麻痹所致,如分娩性臂丛神经损伤。新生儿期肩关节外伤性脱位几乎不发生。",先天性肩关节脱位
发热|身痛|关节疼痛,上肢,骨科,"    月状骨形状特殊,掌侧宽背侧窄。近端与桡骨形成关节，远端与头状骨,一小部分钩骨形成关节，桡侧与舟骨、尺骨与三角骨形成关节,脱位后完全移向掌侧，月状骨的血运，来自前韧带和后韧带",月骨脱位
身痛|关节疼痛,上肢,骨科,"    月骨骨软骨病,又称月骨无菌性坏死。好发于20～30岁之间，很少有15岁以下发病者,男性多于女性，右腕较左腕多见。",月状骨骨软骨病(月骨无菌性坏死)
其他症状,臀部,"骨科,神经内科","    坐骨神经痛是指沿坐骨神经分布区域,以臂部、大腿后侧、小腿后外侧,足背外侧为主的放射性疼痛。",坐骨神经痛
发热|神经痛|身痛,全身,骨科,"灼性神经痛(causalgia) 系指在明确的神经损伤后,与损伤神经支配范围相一致的区域内出现的以剧烈灼样疼痛主要症状,表现为痛觉异常(allodynia ,异痛症),痛觉过敏、交感神经机能障碍、血流障碍,出汗异常、骨、肌肉萎缩,有时表现出水肿性改变的慢性顽固性疼痛综合征,各国学者统计，其发生率不尽相同，1～38％不等",灼性神经痛
腰背痛,腰部,骨科,"    腰肌劳损实为腰部肌及其附着点筋膜,甚或骨膜的慢性损伤性炎症，为腰痛常见原因。",腰部慢性劳损
身痛|腰背痛,背部,骨科,"　　下背部痛是指下部腰椎,腰骶区或骶髂区感觉到的疼痛。常伴有坐骨神经痛，疼痛向一侧或两侧臀部或下肢的坐骨神经分布区放射",下背部痛
体型异常,背部,骨科,"　　先天性椎体畸形系胚胎时期,椎体发育过程中分节不全或形成不全所引起。",先天性椎体畸形
身痛|关节疼痛,全身,骨科,"纤维肌痛综合症(fibromyalgiasyndrome,FS)是一种非关节性风湿病,临床表现为肌肉骨骼系统多处疼痛与发僵，并在特殊部位有压痛点。纤维肌痛综合征可继发于外伤,各种风湿病，如骨性关节炎、类风湿关节炎及各种非风湿病(如甲状腺功能低下,恶性肿瘤)等。这一类纤维肌痛综合征被称为继发性纤维肌痛综合征，如不伴有其他疾患,则称为原发性纤维肌痛综合症。",纤维肌痛症(纤维肌痛综合症)
发热|身痛,下肢,骨科,"    腘肌起自股骨外髁的外侧面,止于胫骨后侧的三角区域，与前交叉韧带一起防止股骨向前移位。下坡奔跑以及过度内旋可以增加股骨前向位移,并增加肌肌腱的应力。由于各种原因而形成炎症则称为腘肌肌腱炎。",腘肌肌腱炎
体型异常,颈部,骨科,"    斜颈可分为先天性肌性斜颈和先天性骨性斜颈,前者是由于一侧胸锁乳突肌挛缩引起的头颈歪斜的先天性颈部畸形，相当多见；后者是因颈椎骨质发育畸形所致的斜颈，较少见",斜颈
发热|身痛|关节疼痛,下肢,骨科,"    膝关节半月板损伤是膝关节的常见疾患,半月板位于胫骨关节面上，有内侧和外侧半月形状骨。内侧半月板呈“C”形,前角附着于前十字韧带附着点之前，后角附着于胫骨髁间隆起和后十字韧带附着点之间，其外缘中部与内侧副韧带紧密相连,外侧半月板呈“O”形，其前角附着于前十字韧带附着点之前，后角附着于内侧半月板后角之前,其外缘与外侧副韧带不相连，其活动度较内侧半月板为大。",膝关节半月板损伤
体型异常|颈肩痛,颈部,骨科,"    齿状突由两倍分软骨构成,如软骨化不能完成，则出现齿状突畸形。先在性齿状突畸形可引起寰枢纽椎的不稳定并导致脊髓损伤,甚至死亡。",先天性颈椎齿状突畸形
体型异常,上肢,骨科,"    先天性肘关节融合很罕见,可单独出现，也可与其它畸形同时存在，如尺骨缺如,腕骨、掌骨或指骨融合或缺如。当独立存在时,常累及双侧肘关节，发病与性别无关。",先天性肘关节融合
体型异常,腰部,骨科,"    先天性髋关节脱位是小儿比较最常见的先天性畸形之一,以后脱位为多见，出生时即已存在，病变累及髋臼,肌骨头、关节囊、韧带和附近的肌肉,导致关节松弛，半脱位或脱位。有时可合併有其它畸形,如先天性斜颈、脑积水、脑脊膜膨出,其它关节先天性脱位或挛缩等。",先天性髋脱位(髋臼发育不良性髋脱位)
体型异常,下肢,骨科,"    先天性马蹄内翻畸形的发病率为1‰,占足部畸形发病的85％。男∶女之比为2∶1。部份患者可伴有其他部位畸形,如先天性髋脱位、狭窄性腱鞘炎等。畸形易于发现,因此均能得到及时治疗，但在治疗过程中必须与家属说明治疗要坚持，不能半途而废,同时应作长期随访直到发育成熟（约14足岁），否则会因部份复发而有残留畸形。",先天性马蹄内翻足(球棒足)
腰背痛,腰部,骨科,"    腰椎间盘突出症是西医的诊断,中医没有此病名。而是把该症统归于“腰痛”、“腰腿痛”这一范畴内,本病是临床上较为常见的腰部疾患之一，是骨伤科的常见病、多发病,主要是因为腰椎间盘各部分（髓核、纤维环及软骨板），尤其是髓核,有不同程度的退行性改变后，在外界因素的作用下，椎间盘的纤维环破裂,髓核组织从破裂之处突出（或脱出）于后方或椎管内，导致相邻的组织，如脊神经根,脊髓等遭受刺激或压迫，从而产生腰部疼痛，一侧下肢或双下肢麻木,疼痛等一系列临床症状。",腰椎间盘突出症(椎间盘突出)
体型异常,下肢,骨科,"    先天性仰趾外翻足是一种常见的姿势性足畸形,以全足背伸和外翻为特征。女性多于男性，其比例约为1∶0.6",先天性仰趾外翻足
发热|身痛,下肢,骨科,"    结核病的发病率近年来有逐渐上升的趋势,膝关节滑膜面积大，松质骨丰富，下肢付重大,活动多且易扭伤等有关因素，因此，患病率较高,仅次脊椎结核和髋关节结核，居四肢关节结核第二位。病人多为儿童或青壮年,膝关节滑膜组织丰富，故滑膜结核的患病率较高。",膝关节结核
发热|身痛|关节疼痛|颈肩痛,上肢,骨科,"　　旋转带包括冈上肌,冈下肌、肩胛下肌、小圆肌,它们可以增加肱骨头在关节盂内的稳定性。这些肌腱的撕裂和炎症常发生在需要肩关节极度外展的反复运动中(如棒球，自由泳,仰泳和蝶泳，举重，球拍运动),当上肢前伸时，肱骨头向前撞击肩峰与喙肩韧带，引起冈上肌腱损伤,慢性刺激可以引起肩峰下滑囊炎，无菌性炎症和肌腱侵蚀。急性的巨大暴力可以导致旋转带断裂,如果无视疼痛继续训练，会导致冈上肌肌腱止点骨膜炎甚至肌腱止点撕脱。","旋转带肌腱炎(游泳者肩,网球肩,投手肩,肩冲击综合征)"
发热|身痛|关节疼痛,下肢,骨科,"    本病多见于儿童,女性多于男性。创伤性髌骨脱位合并股骨外髁骨折，多由处理不当而引起,多数是患者膝关节局部结构发育异常，经轻微的外伤引起。而局部结构发育异常者,有膝外侧软组织挛缩；髌韧带附着点偏外侧；股外侧肌止点异常；髌骨发育小而偏平；股骨髁间凹浅外髁发育不良；膝外翻畸形等。",习惯性髌骨脱位
体型异常,下肢,骨科,"    先天性胫骨假关节是在胫骨中下1/3处,由于发育异常致胫骨的畸形和特殊类型的不愈合，最终形成局部的假关节。自1709年Hatzoecher首先描写本病以来已有200余年历史",先天性胫骨假关节
体型异常,背部,骨科,"　　先天性脊柱侧凸是由异常椎体的形成而引起,椎体缺失，半椎体或者椎体间联合可以引起不对称生长，从而引起继发性畸形,因患者年龄、性别、畸形部位,侧凸程度、节段长短、畸形类型,可屈性及进展性等情况不同，医生应选择不同治疗手段。",先天性脊柱侧凸
体型异常,胸部,骨科,"    先天性锁骨假关节是一种罕见畸形,出生时即可发现右锁骨干中部有一个裂隙，随着患儿年龄增大，局部出现无痛性包块",先天性锁骨假关节
发热|体型异常|关节疼痛,上肢,骨科,"　　腕关节结核在上肢关节中居第三位占全身骨关节结核病人的0.43/100,多见于成人。与其他肢体关节一样，病人同时多并有其他部位的结核病灶",腕关节结核
发热|身痛|关节疼痛,上肢,骨科,"　　腕骨分二排,舟骨靠近排桡侧，其状如舟，故其名,但不规则，背面狭长，粗糙不平,与桡骨形成关节。跌倒受伤时，掌心着地,舟骨首当其冲，受压于桡骨与头状骨之间，形成骨折,由于舟骨所处位置剪力大，血运不良，故难于愈合,舟骨骨折多见于青壮年。",腕舟骨骨折
体型异常|关节疼痛,上肢,骨科,"    先天性桡骨小头脱位很少见,主要是由于桡尺骨近端先天融合，前臂固定在一定角度上的旋前位畸形。双侧受累者占60%,男妇发病率无差别。",先天性桡骨小头脱位
体型异常,腰部,骨科,"    小儿先天性髋内翻,又称发育性髋内翻。在幼儿时发病，股骨颈的颈干角呈进行性减小,表现为日见加重的跛行，是小儿跛行常见原因之一。单侧发病多于双侧,性别和种族无明显差异。",先天性髋内翻
发热|关节疼痛,全身,骨科,"退变性关节炎又称退行性关节炎,增生性关节炎、骨关节病等，是由于关节长年累月磨损而导致的结果,本病多发生在负重关节，如颈椎、腰椎,双膝关节、髋关节、足后跟等,因此长期或过度的负重是应当避免的。寒冷、潮湿是致病的重要因素","退变性关节病(退行性关节炎,增生性关节炎,骨关节病)"
发热|水肿|身痛|关节疼痛,下肢,骨科,"    膝关节是全身关节中滑膜面积最大的关节,滑膜反应也最明显。膝关节创伤性滑膜炎是指膝关节囊纤维的内衬滑膜在外伤后引起的滑膜非感染性炎症反应。临床上分为急性创伤性炎症和慢性劳损性炎症两种,若确诊为本病应积极治疗，防止膝关节功能障碍。",膝关节创伤性滑膜炎
发热|听力减退|耳痛|身痛,头部,骨科,"    直接或间接外伤导致传导性听力损失一开始就超过50dB,或在伤后6周仍存在气骨导差大于40dB的传导性耳聋，也应考虑到听骨脱位或骨折的可能。",听小骨创伤
发热|身痛,上肢,骨科,"　　手部肌腱损伤多为开放性,以切割伤较多，常合并神经血管伤或骨关节损伤，也可发生闭合性撕裂伤,肌腱断裂后，相应的关节失去活动功能。如指浅屈肌腱断裂相应指近侧指间关节不能屈曲；指深屈肌腱断裂,表现为远侧指间关节不能屈曲；指深浅屈肌腱均断裂，则远近侧指间关节均不能屈曲。由于手内肌仍完整,掌指关节屈曲不受影响。伸肌腱不同部位断裂，其相应关节不能伸展,并可出现畸形。",伸指肌腱损伤
发热|身痛|关节疼痛,全身,骨科,"色素绒毛结节性滑膜炎比较少见,有绒毛型和结节型两种。患者多青壮年男性。年龄多在20～40岁之间,本病好发于膝关节和踝关节，其次髋、跗间,腕、肘等关节，偶也见于滑囊和腱鞘",色素绒毛结节性滑膜炎
体型异常,上肢,骨科,"    先天性桡骨缺如也称club hand,由Petit1733年首次报告，畸形程度从单纯的桡骨发育不良至桡骨完全缺如。发生率约10万分之一,大约一半病人双侧受累。单侧者右侧为左侧的2倍，男女之比为1:5:1",先天性桡骨缺如
发热|身痛|关节疼痛,全身,骨科,"    Charcot于1868年首先描述神经性关节病故也称为charcot关节病,即夏科氏关节病。此类疾病为无痛觉所引起，又有无痛性关节病之称,是一种继发于神经感觉和神经营养障碍的破坏性关节疾病，常见于40～60岁，男∶女=3∶1","神经性关节病(无痛性关节病,夏科氏关节病)"
发热|囊肿|咳嗽|胸痛,胸部,骨科,"    脊椎结核寒性脓肿可以局部浸润或直接破溃穿入相邻的器官,最常见者为肺脏，穿入食管或结肠等则少见，破溃穿入胸腔时可遇到,常与内科的结核性渗出性胸膜炎相混淆，病因虽相同，但来源有差异,处理方式也不同。",胸椎结核椎旁脓肿穿入胸腔
发热|身痛|关节疼痛,全身,骨科,"    锁骨呈“S”形架于胸骨柄与肩峰之间,是连接上肢与躯干之间的唯一骨性支架。锁骨位于皮下，表浅,受外力作用时易发生骨折，发生率占全身骨折的 5％～10％。多发生在儿童及青壮年",锁骨骨折
肌肉萎缩|身痛,全身,骨科,"    神经卡压综合征属骨--纤维管,室压迫综合征之一。为周围神经行径某部骨纤维管，少数为纤维缘受到压迫和慢性损伤引起炎性反应,产生神经功能异常。",神经卡压综合征
休克|体型异常|呼吸异常|胸痛|胸廓异常|猝死,胸部,"心胸外科,骨科","    胸骨为坚韧扁骨,创伤性胸骨骨折仅占胸部创伤的110%～ 515%。多由直接暴力或作用于胸前的挤压力量所造成，如汽车撞压,房屋倒塌压伤，钝器打击伤，身体运动中前胸被硬物撞击等,脊柱过度屈曲亦可造成胸骨骨折。刀刺伤致胸骨不全骨折较少见。",胸骨骨折
头痛|瘫痪|颈肩痛,颈部,骨科,"    枢椎齿状骨折并非少见,在成人颈椎骨折脱位中占10％～15％，不幸的是，仍不时有齿状突骨折在首次就诊时被漏诊的报道,任何外伤后出现颈部持续疼痛和僵硬，伴或不伴神经压迫症状的患者，应当给予反复的X线检查,包括CT检查，以免可能的齿状突骨折遗漏。",枢椎齿状突骨折
颈肩痛,颈部,骨科,"    枢椎椎体骨折的报道不多,实际上这种损伤并非不常见，只是散在于Hangman骨折和齿状突骨折的报道中。一些不典型的Hangman骨折的报道实际上是枢椎椎体骨折,而Anderson-D'Alonzo分类的Ⅲ型齿状突骨折从其定义上就是枢椎椎体骨折，而非齿状突骨折。",枢椎椎体骨折
体型异常,全身,骨科,"    少年性椎体骨软骨病,又称Scheuermann病，或青年性驼背。发病年龄在13～17岁,男性略多于女性，75％的病例发生在胸椎，特别是下胸椎；25％可累及胸椎与上腰椎,特别是下胸椎；25％可累及胸椎与上腰椎。发病率不明，据统计在军队中占6％；在产业工人中占8％","少年性椎体骨软骨病(Scheuermann病,青年性驼背)"
发热|身痛|关节疼痛,上肢,骨科,"　　1671年由Fournier首先描述,是婴幼儿常见的肘部损伤之一。发病年龄1-4岁，其中2-3岁发病率最高,占62.5％男孩比女孩多，左侧比右侧多。当肘关节伸直,前臂旋前位忽然受到纵向牵拉时容易引起桡骨小头半脱位。常见的是大人领患儿上台阶时，牵拉胳膊时出现",桡骨小头半脱位
体型异常,腰部,骨科,"    先天性外展性髋挛缩症( congenital abductioncont racture of the hip ,CACOH) 是一种姿势畸形,是由先天性因素引起的以髋关节外展外旋畸形、内收内旋功能障碍所表现的特有步态、体征的临床症候群,主要表现为双下肢不等长。虽然发病较高，但往往被父母忽视而就诊不多",先天性外展性髋挛缩
颈肩痛,颈部,骨科,"    各种暴力作用造成颈椎骨折脱位,通常合并不同程度和类型的脊髓损伤。但是，某些十分严重的骨折脱位却不伴有或仅有轻微的脊髓或神经根损伤,这种特殊类型的损伤，对伤者是幸运的。",无脊髓损伤的颈椎骨折脱位(幸运的颈椎骨折脱位)
发热|身痛,上肢,骨科,"    桡骨远端骨折极为常见,约占平时骨折的1/10。多见于老年妇女、儿童及青年,骨折发生在桡骨远端2～3cm范围内。常伴桡腕关节及下尺桡关节的损坏。",桡骨下端骨折(桡骨小头骨折)
身痛|发热,上肢,骨科,"　　此种骨折1814年Abaham Colles加以详细描述过,此后即称这种骨折为Colles骨折。它是指桡骨远端的松质骨骨折，并向背侧移位的骨折,Colles骨折是最常见的骨折之一，约占所有的骨折的6.7％。多发生于中老年,女性较多。",桡骨远端骨折(Colles骨折)
体型异常,全身,骨科,"软骨发育异常（dyschondroplasia）又称内生软骨瘤病（enchondromatosis）,Ollier病等。其特征为，长骨的干骺端有圆形或柱状的软骨性肿块,伴骨干缩短及畸形，在指骨尤为常见。1899年首先由Ollier所描写,虽其组织结构与内生软骨瘤相似，但一般认为本病不应属于肿瘤范围。","软骨发育异常(内生软骨瘤病,Ollier病)"
体型异常,全身,骨科,"软骨发育不全（achondroplasia）又称胎儿型软骨营养障碍（chondrodystrophia fetalis）,软骨营养障碍性侏儒（chondrodystrophic dwarfism）等。是一种由于软骨内骨化缺陷的先天性发育异常，主要影响长骨,临床表现为特殊类型的侏儒-短肢型侏儒。智力及体力发育良好，病人常作为剧团或马戏团的杂技小丑","软骨发育不全(胎儿型软骨营养障碍,软骨营养障碍性侏儒)"
身痛,颈部,骨科,"    前斜角肌位于颈椎外侧的深部,起于颈椎3～6横突的前结节，止于第一肋骨内缘斜角肌结节。前斜角肌综合征是指各种原因引起前斜角肌水肿,增生、痉挛并上提第一肋，导致斜角肌间隙狭窄,卡压穿行其间的臂丛神经及锁骨下动静脉而引起相应临床症状的疾患。",前斜角肌综合征
发热|身痛,上肢,骨科,"　　桡骨小头骨骺分离多因跌倒时肩关节外展,肘关节伸直并外翻，桡骨小头撞击肱骨小头引起的，常见于儿童肘部关节损伤",桡骨小头骨骺分离
瘫痪|感觉障碍|肌肉萎缩,上肢,骨科,"　　桡神经在肱骨中下1/3贴近骨质,此处肱骨骨折时，桡神经易受损伤。骨痂生长过多或桡骨头脱臼也可压迫桡神经,手术不慎也可损伤此神经。",桡神经损伤
吞咽困难|关节疼痛,口,"骨科,外科","    颞下颌关节紊乱综合症（Temporo-mandibular Joint Dysfunction Syndrome）是口腔颌面部常见的疾病之一,在颞下颌关节疾病中，此病最为多见。好发于青壮年,以20～30岁患病率最高。",颞下颌关节紊乱综合征
