symptoms,body_part,clinic_department,description,medicine_name
头痛|癫痫和癫痫样发作|高颅压综合征|恶心与呕吐|身痛|其他症状,头,脑外科,"　　额叶肿瘤是颅内常见肿瘤,其发生率居幕上各部位肿瘤的首位，约占颅内肿瘤总数的1/5。常以胶质瘤为最多,约占颅内胶质瘤总数的25.57%;其次是脑膜瘤，约占颅内脑膜瘤总数的11.45%;另外先天性肿瘤、转移瘤等,也常在此部位发生",额叶肿瘤
头痛|眩晕|昏迷|恶心与呕吐|其他症状,头部,脑外科,"    第四脑室肿瘤是指肿瘤长在位于幕下后颅凹内的第四脑室,引起颅内高压等临床症状的疾病。",第四脑室肿瘤
头痛|癫痫和癫痫样发作|高颅压综合征|恶心与呕吐|其他症状,头部,脑外科,"    弓形体脑病是由刚地弓形体原虫引起的一种脑部寄生虫病,是弓形体病致死的主要原因。",弓形体脑病
体型异常|其他症状,颈部,脑外科,"    短颈畸形是指两个或两个以上颈椎融合,主要表现为颈椎缩短者。","短颈畸形(Klippel-Feil综合征,颈椎融合综合征)"
其他症状|昏迷|感觉障碍,头部,脑外科,"    脑蛛网膜下腔出血(SAH)是由脑底或脑表部位血管破裂,血液进入蛛网膜下腔引起的一种临床综合征。",脑蛛网膜下腔出血
其他症状|昏迷,头,脑外科,"　　颅脑损伤后颅内同时形成两个以上不同部位或类型的血肿时,谓之多发性血肿。此类血肿常伴发于严重脑挫裂伤病人，发生率约占颅内血肿的14.4％～21.4％,其中，居不同部位者占60％左右；位于同一部位但不是同一类型的血肿，约占40％",多发性颅内血肿
瘫痪|感觉障碍|颈肩痛|其他症状,颈部,脑外科,    颈椎后脱位是指暴力使颈椎产生过伸活动引起颈椎上节椎体下缘在下节椎体上缘向后滑动而出现相应临床症状的疾病,颈椎后脱位
瘫痪,头,脑外科,"　　外伤性基底节区血肿是在CT广泛应用之后才发现的特殊部位现象,据Macpherson（1986）报道其发生率占颅脑损伤的3.1％，并将之分为两型：其一为单纯性基底节血肿，其二为复合性基底节血肿",基底节血肿
其他症状|身痛|颈肩痛,颈部,脑外科,"    急性颈椎间盘突出症是指有轻重不等的颈部外伤史,影像学检查证实有椎间盘破裂或突出，而无颈椎骨折、脱位,并存在相应临床表现者。",急性颈椎间盘突出症
蛋白尿|疲劳|食欲异常|糖尿|其他症状,全身,脑外科,"    肝豆状核变性是以青少年为主的遗传性疾病,由铜代谢障碍引起的肝硬化和脑变性疾病。",肝豆状核变性(Wilson病)
心力衰竭|高血压|头痛|晕厥|昏迷|神经痛|猝死,全身,"脑外科,心血管内科","    本病见于高血压患者,由于动脉太突发急骤升高，导致脑小动脉痉挛或脑血管调节功能失控，产生严重脑水肿的一种急性脑血管疾病,高血压脑病的患者疼痛多较剧烈，多为深部的胀痛、炸裂样痛,常不同程度地伴有呕吐、神经系统损害体征、抽搐,意识障碍、精神异常以至生命体征的改变。",高血压脑病
昏迷|恶心与呕吐|其他症状,头,脑外科,"    急性和亚急性硬脑膜下血肿是指外伤后出现的硬膜下血肿,呈急性(症状在伤后3天内出现)或亚急性发病者(症状在伤后4天至3周内出现)。",急性和亚急性硬脑膜下血肿
颈肩痛|其他症状,颈部,脑外科,"    伤性枢椎前滑脱是指枢椎双侧椎弓根骨折,伴或不伴前滑脱。",创伤性枢椎前滑脱
瘫痪|感觉障碍|颈肩痛|其他症状,颈部,脑外科,"    寰椎骨折脱位是上颈椎损伤中较常见的一种,约占50%。",寰椎骨折脱位
瘫痪|感觉障碍|其他症状,头部,脑外科,"顶叶肿瘤发生率较额,颞叶者低，肿瘤多为胶质瘤，约占颅内胶质瘤的8.52%;其次为脑膜瘤,约占颅内脑膜瘤的6.50%;再其次为转移瘤。好发于成年人。",顶叶肿瘤
瘫痪|感觉障碍|颈肩痛|其他症状,颈部,脑外科,"    颈椎过伸性损伤是颈椎过度伸展性暴力造成的颈脊髓损伤,通常有较轻微或隐匿的骨损伤，X线多无异常征象。",颈椎过伸性损伤
发热|头痛|其他症状,头,脑外科,"    颅骨骨髓炎颅骨骨髓炎多因颅脑外伤后,处理欠妥，导致细菌感染颅骨，引起炎症,从而出现一系列临床症状的疾病，其感染范围可以限局在一块颅骨上，亦可超过骨缝侵及多个颅骨",颅骨骨髓炎
颈肩痛|其他症状,颈部,脑外科,"    颈椎椎弓裂是指此部两侧或单侧不连,可引起颈椎向前方滑脱，造成颈椎不稳及脊髓、神经根刺激症状",颈椎椎弓裂
头痛|恶心与呕吐|其他症状,头部,脑外科,"    肿瘤起源于神经间质细胞,即神经胶质、室管膜、脉络丛上皮和神经实质细胞,即神经元。大多数肿瘤起源于不同类型的神经胶质，但根据组织发生学来源及生物学特征类似,对发生于神经外胚层的各种肿瘤，一般都称为神经胶质瘤。",神经胶质瘤(胶质细胞瘤，胶质瘤，神经外胚层肿瘤，神经上皮肿瘤)
其他症状|脑膜刺激征|高颅压综合征,头,脑外科,"　　上皮样囊肿是脑囊肿中的良性肿瘤,常发生于眼肌圆锥外，多附于眶内上或中上壁，可为哑铃状,颅内、眶内各有一部分。",上皮样囊肿
昏迷|其他症状,头,脑外科,"    迁延性昏迷是指原发性或继发性脑干损伤或过久的脑缺血缺氧之后,处于长期意识障碍对外界失去反应的状态的疾病。",迁延性昏迷(寻求命名综合征)
发热|高颅压综合征|其他症状,头部,脑外科,"    脑室内出血是指由非外伤因素导致颅内血管破裂,血液进入脑室系统引起的综合征。",脑室内出血
其他症状|低血压|发热|多尿|休克|恶心与呕吐|肺水肿,头,脑外科,"    丘脑下部损伤是指外伤后造成丘脑下部的损伤,引起机体内脏活动、内分泌、物质代谢,体温调节、维持意识和睡眠等生理功能活动异常的疾病。",丘脑下部损伤
头痛|眩晕|脑膜刺激征|低颅压综合征|感觉障碍|其他症状,头,脑外科,"    脑脊液漏是指外伤后脑脊液从外耳道,鼻腔或开放创口流出导致颅内感染，而导致一系列临床症状的疾病。",脑脊液漏
头痛|恶心与呕吐|其他症状|高血压,头部,"脑外科,神经内科","    脑出血系指原发性(非外伤性)脑实质内的出血,占全部脑卒中的10%-30%。",脑出血
其他症状|癫痫和癫痫样发作|言语障碍|瘫痪|感觉障碍,头部,脑外科,"    脑梗塞是由于脑动脉粥样硬化,血管内膜损伤使脑动脉管腔狭窄，进而因多种因素使局部血栓形成，使动脉狭窄加重或完全闭塞,导致脑组织缺血、缺氧、坏死,引起神经功能障碍的一种脑血管病。","脑栓塞(脑梗,脑梗死)"
瘫痪|肌肉萎缩|肌性肌无力|其他症状,全身,"脑外科,神经内科","    肌营养不良症是由遗传因素所致的以进行性骨骼肌无力为特征的一组原发性骨骼肌坏死性疾病,临床上主要表现为不同程度和分布的进行性加重的骨骼肌萎缩和无力。也可累及心肌。",肌营养不良症
其他症状|头痛|身痛|颈肩痛,颈部,脑外科,"    颈椎小关节创伤性退变性关节炎是指因退行性波及颈椎后方小关节的一部分或全部,呈现损伤性关节炎反应，并产生一系列临床症状的疾病。",颈椎小关节创伤性退变性关节炎
头痛|恶心与呕吐|其他症状,头,脑外科,"    脑挫裂伤是指暴力作用于头部,造成脑组织的器质性损伤，是脑挫伤和脑裂伤的统称。",脑挫裂伤
感觉障碍|颈肩痛|其他症状,颈部,脑外科,"    颈椎后纵韧带骨化症是指因颈椎的后纵韧带发生骨化,从而压迫脊髓和神经根，产生肢体的感觉和运动障碍及内脏植物神经功能紊乱的疾患。",颈椎后纵韧带骨化症
头痛|眩晕|恶心与呕吐|其他症状,头,脑外科,"　　脑震荡系由轻度脑损伤所引起的临床综合症状群,其特点是头部外伤后短暂意识丧失，旋即清醒，除有近事遗忘外,无任何神经系统缺损表现。",脑震荡
其他症状|尿失禁与遗尿|头痛|眩晕|晕厥|昏迷|不自主运动|步态异常|瘫痪|感觉障碍,,"脑外科,神经内科","    脑梗塞是各种栓子随血流进入颅内动脉使血管腔急性闭塞, 引起相应供血区脑组织缺血坏死及脑功能障碍","脑梗塞(中风,腔隙性脑梗塞)"
