symptoms,body_part,clinic_department,description,medicine_name
视力障碍|高血压,腰部,"泌尿外科,肾内科","    由于胚胎时期血液供给障碍或其它原因,使生肾组织未能充分发育，形成一只细小的器官，表面呈分叶状,保持了原始幼稚型肾状态，肾单元极少，肾盏短粗,肾盂窄小，输尿管亦常发育不良，泌尿功能不正常,血管特别是动脉，亦常细小硬化。",肾发育不全
水肿|休克|腹泻|恶心与呕吐|黄疸,全身,"产科,儿科","    胎龄越短,婴儿体重越小身长越短。胎龄在37足周以前出生的活产婴儿 称为早产儿或未成熟儿（premature infant）。其出生体重大部分在2,500g以下,头围在33cm以下。少数确恬早产儿而体重超过2，500g,其器官功能和适应能力较足月儿为差者，仍应给予早产儿特殊护理。凡因胎盘功能不足等因素而出生体重减轻到该胎龄正常体重第10百分位以下或较平均数低两个标准差以下者称为小于胎龄儿（小样儿,成熟不良儿，small-for-date infant,undersized infant,dysmaturity）。亦把出生体重2,500g以下的统称为低体重儿(low birth weight infant)，把出生体重低于1，500g者称为极低体重儿（very low birth weight infant）,其中都包括早产儿和小于胎龄者。",早产儿(未成熟儿)
发热|眼球突出|丘疹|溃疡|瘫痪|食欲异常,全身,"血液科,儿科","    组织细胞增殖症（网织细胞增殖症或网状内皮细胞增殖症）系指组织细胞肿瘤性或假性肿瘤性增生而不能归入恶性淋巴瘤的一组疾病,一般包括骨嗜酸性肉芽肿、黄色瘤病及婴儿恶性网织细胞增殖症。三者应视为同一病变的慢性及急性过程,其间可以有移行型及中间型。由于发展阶段不同，病变可为单发或多发,可位于骨骼内或骨骼外。组织细胞增殖症包括其所有变异型是一种全身性疾患。这几种表现与其说是病,不如说是综合征，彼此虽有所不同，但界限并不十分清楚,国内外不少作者报道嗜酸性肉芽肿有转变为黄色瘤者。组织细胞增殖症可分为单发性及多发性。前者即骨嗜酸性肉芽肿,后者又分为慢性型（伴有或不伴有黄脂瘤病）、急性型（儿童恶性网织细胞增殖症）用中间型（过渡型）。有些作者将组织细胞增殖症分为局限型和弥漫型,前者多发生于较大儿童和成人，后者在婴儿多见。嗜酸性肉芽肿男性患者较多,常见发病年龄为1～15岁，5～10岁之间尤多。但也可在成年发生,嗜酸性肉芽肿在20岁以上者一般发生于肋骨及下颌骨，20岁下者好发于颅骨。发生在脊椎骨少见","组织细胞增殖症(网织细胞增殖症,网织内皮细胞增殖症)"
尿失禁与遗尿,头,"肾内科,儿科","    遗尿症俗称尿床,通常指小儿在熟睡时不自主地排尿。一般至4岁时仅20％有遗尿，10岁时5％有遗尿,有少数患者遗尿症状持续到成年期。没有明显尿路或神经系统器质性病变者称为原发性遗尿，约占70％～80％,继发于下尿路梗阻（如尿道瓣膜）、膀胱炎、神经原性膀胱（神经病变引起的排尿功能障碍）等疾患者称为继发性遗尿,患儿除夜间尿床外，日间常有尿频、尿急或排尿困难,尿流细等症状。",遗尿症(尿床)
紫绀|低血糖症|呼吸异常|胸廓异常|气胸|急性呼吸窘迫综合征|低钙血症|呼吸性酸中毒|混合型酸碱平衡紊乱,全身,"呼吸内科,产科","    羊水与胎粪吸入综合征（aspiration of amniotic fluid and meconium syndrome） 占活产新生儿的0.3％～2.0％,多见于足月儿和过期产儿。主要是胎儿在出生过程中吸入染有胎粪的羊水，引起窒息,呼吸困难等一系列症状。严重者发展成呼吸衰竭或死亡。病史中往往有胎儿窘迫,产程延长、胎盘功能不全、难产等,羊水染有胎粪常为胎儿缺氧的表示，但足月或过期产儿可以有生理的少量胎粪排出于羊水。",羊水与胎粪吸入综合征
言语障碍|感觉障碍|其他症状,头部,"神经内科,儿科","    智力低下(MR)是发生发育时期内,一般智力功能明显低于同龄水平，同量伴有适应性行为缺陷的一组疾病。又有精神发育迟缓,精神发育不全，精神缺陷，智力落后,智力缺陷，智能迟缓，智力发育障碍,弱智和智力残疾等多个称法。",智力低下(精神发育迟缓，精神发育不全，精神缺陷，智力落后，智力缺陷，智能迟缓，智力发育障碍，弱智，智力残疾)
其他症状|晕厥|昏迷|言语障碍|瞳孔异常|高颅压综合征|急性呼吸窘迫综合征,头部,"脑外科,呼吸内科","    缺血缺氧性脑病(HIE)是围产期新生儿因缺氧引起的脑部病变,主要由宫内窘迫、新生儿窒息缺氧引起，少数可发生在其他原因引起的脑损害",缺血缺氧性脑病
发热|腹泻|脱水|低钙血症|代谢性酸中毒,腹部,"消化内科,儿科","　　婴幼儿腹泻（infantile diarrhea）是我国婴幼儿最常见的消化道综合征,1982年全国小儿腹泻协作组讨论通过了分类法，将小儿腹泻分为感染性与非感染性。感染性腹泻除已有固定名称如杆菌痢疾,聝米巴痢疾、霍乱、鼠伤寒沙门氏菌感染等外,其他细菌如大肠杆菌、空肠弯曲菌，病毒如轮状病毒,星状病毒、柯萨奇病毒等，以及真菌等所致感染及一些原因不明的感染,都诊断为小儿肠炎。",婴幼儿腹泻
尿频伴尿急和尿痛|发热|瘙痒,,"泌尿外科,儿科","    女性婴幼儿大阴唇未发育,皮下脂肪薄，阴道、尿道暴露在外面,因此容易受到细菌的侵犯，引起婴幼儿外阴炎。",婴幼儿外阴炎
斑疹|关节疼痛|脊柱和四肢畸形|发热,全身,"风湿科,儿科","    幼年型类风湿病(juvenile rheumatoid arthritis,JRA)是小儿时期一种常见的结缔组织病,以慢性关节炎为其主要特点，并伴有全身多系统的受累，包括关节,皮、肌、肝,脾、淋巴结。年龄较小的患儿往往先有持续性不规则发热,其全身症状较关节症状更为显著。年长儿或成年患者较多限于关节症状。本病临床表现差异较大,可分为不同类型，故命名众多，如Still病(1897),幼年类风湿病反复高热型(Wissler Fanconi综合征)，幼年慢性关节炎(juvenile chronic arthritis，JCA),幼年类风湿病(juvenile rheumatoid disease)及幼年型关节炎(juvenile arthritis,JA)等。",幼年型类风湿病(幼年型类风湿关节炎)
癫痫和癫痫样发作|甲状腺肿|呼吸异常|佝楼病,四肢,"骨科,儿科","　　维生素D缺乏性手足搐搦症又称婴儿性手足搐搦症,绝大多数见于婴儿时期，主要是由于维生素D缺乏，以致血清钙低落,神经肌肉兴奋性增强，出现惊厥和手足搐搦等症状。近年来发病已逐年减少",婴儿手足搐搦症(维生素D缺乏性手足搐搦症)
发热|水肿|鼻溢液|休克|黏膜损害|昏迷|腹泻,头部,"骨科,儿科","    婴幼儿上颌骨骨髓炎多见于新生儿及3岁内的幼儿,感染主要来自血源性、外伤性及接触性，而非牙源性化脓性感染,近年来较少见。婴幼儿的上颌骨血运丰富，血管分支细,血流缓慢，细菌易于停留。各种致病因素作用下,细菌侵入上颌骨骨髓腔内滋生繁殖，当机体抵抗力下降时则引起化脓性炎症。",婴幼儿上颌骨骨髓炎
尿频伴尿急和尿痛|脓尿|腹痛,生殖部位,"妇产科,妇科","    幼女所患阴道炎多与外阴炎并存,因幼女外阴发育差，缺乏雌激素，阴道上皮抵抗力低,易受感染。","幼女性外阴阴道炎(幼女性外阴炎,幼女性阴道炎)"
发热|头痛|昏迷|瞳孔异常|食欲异常|消瘦|恶心与呕吐|抽筋,头部,"脑外科,神经内科","    结核性脑膜炎是由于结核菌侵犯脑膜,脑实质所引起的炎症，是结核病中最严重的病型，多见于5岁以下小儿,感染源主要是来自患有开放性肺结核的成人，传播途径以呼吸道为主，往往在初染结核后6个月到1年内发病,早期症状不典型，可表现为食欲差、逐渐消瘦,睡熟后出汗多，长期不规则的低热，诊断治疗不及时,病情逐渐加重至出现高热抽搐、昏迷、甚至死亡,本病如未经抗结核药物治疗，病死率达100%。自卡介苗普遍接种和抗结核药物的应用以来,结核性脑膜炎的发病率和病死率已明显下降。但诊断不及时和治疗不当，病死率和后遗症的发生仍然较高,因此积极预防、早期诊断、早治疗是降低发病率和病死率的关键",小儿结核性脑膜炎(结脑)
脓疱|溃疡|瘙痒|发热|脓尿,生殖部位,"泌尿外科,儿科","    婴幼儿阴道炎,多发生在2-9岁的幼女，是女性婴幼儿的常见病。因阴道炎多伴有外阴炎,因此，常统称为婴幼儿外阴、阴道炎",婴幼儿阴道炎(婴幼儿外阴、阴道炎)
黄疸,腹部,"消化内科,儿科","    浓缩胆汁综合征又称先天性免疫性溶血性肝炎（Congenital-Immunological Hemolytic Hepatitis),胆栓综合征（Bile-Plug Syndrome）胆汁浓综合征（Coneentrated Bile Syndrome）,系指新生儿溶血病后，出现明显的梗阻性黄疸。","浓缩胆汁综合征(先天性免疫性溶血性肝炎,胆汁浓综合征,胆栓综合征)"
腹部肿块,腹部,"外科,儿科","　　自脐部突出的疝称脐疝,临床上分婴儿脐疝和成人脐疝两种。",婴儿脐疝
心悸|头痛|眩晕|晕厥|昏迷|瘫痪|恶心与呕吐|视力障碍,全身,"心血管内科,儿科","    小儿血压正常值因年龄不同而异,年龄愈小血压愈低。目前认为血压高于相同年龄段收缩压(高压)或舒张压(低压)20毫米汞柱，或学龄前儿童>110/70毫米汞柱,学龄儿童>120/80毫米汞柱要考虑高血压。原发性高血压在小儿少见，约占20%～30%,但近年来有增加的趋势;继发性高血压较多，约占65%～80%。在小儿继发性高血压中,肾脏疾病占79%，其次为心血管疾病、内分泌疾病,神经系统疾病和中毒等。",小儿高血压
休克|腹泻|恶心与呕吐|腹痛|脱水|低钙血症,腹部,"内科,消化内科","    小儿急性胰腺炎比较少见,发病与胰液外溢入胰脉间质及其周围组织有关。现多认为与病毒感染、药物,胰分泌管阻塞以及某些全身性疾病或暴饮暴食有关。至少半数以上是由腮腺炎病毒或上腹部钝伤引起，仍有30%病例找不到病因,有关资料认为急性胰腺炎有着急性微循环障碍的病理生理过程。",小儿急性胰腺炎(小儿胰腺炎)
发热|溃疡|晕厥|恶心与呕吐|胃肠气胀|腹痛,腹部,"外科,儿科","    小儿急性阑尾炎是小儿腹部外科常见的急腹症,儿童约占各年龄人群患者的10%。6～12岁为发病高峰，5岁以下幼儿较少见,1岁以下发病率更低，可能与幼儿阑尾以育有关，此期阑尾在盲肠的开口较广,呈瓣斗状，不易形成梗阻，所以发生急性阑尾炎的机会也小,有学者报告，小儿阑尾炎的发病和季节有关，3,4月初春上呼吸道感染多的季节和7、8月胃肠炎多发季节阑尾炎的发病也高。",小儿急性阑尾炎
发热|斑疹|晕厥|食欲异常,全身,儿科,"    幼儿急疹（Exanthema Subitum）又称婴儿玫瑰疹,是婴幼儿急性良性玫瑰样发疹，其特征为热退疹出。",婴儿玫瑰疹(幼儿急疹)
水肿|少尿|心律失常|高血压|休克|昏迷|恶心与呕吐|肺水肿|混合型酸碱平衡紊乱,腰部,"肾内科,儿科","    急性肾功能衰竭（acute renal failure）简称急性肾衰,是一种特殊性质的综合征，是由于不同原因引起肾脏生理功能急剧减低甚至丧失，即肾脏不能按照机体需要来调节尿量及尿的成分,其特点为内环境水和电解质的稳定性受到破坏，酸碱平衡紊乱，代谢产物潴留,虽然常见少尿（每日尿量少于400mg/m2），但有些病例如氨基糖甙类肾毒素（aminoglycoside nephrotoxicity）及氨基糖甙类抗生素如庆大霉素、卡那霉素等所致急性肾功能衰竭,尿量可接近正常。因此用血止化测定如尿素氮、尿量测量来监测肾功能很重要","小儿急性肾功能衰竭(小儿急性肾衰,小儿肾衰)"
腹泻|咳嗽|啰音|恶心与呕吐|胸痛|腹痛|发热,胸部,"呼吸内科,儿科","    急性支气管炎（acute bronchitis）或急性气管支气管炎（acute treacheo broncitis）在婴幼儿时期发病较多,较重，常并发或继发于上下呼吸道感染，并为麻疹,百日咳、伤寒及其它急性传染病的一种临床表现。发生支气管炎时,气管大多同时发炎，如果涉及毛细支气管，则其病理与症状均与肺炎相仿","小儿急性支气管炎(急性支气管炎,外感咳嗽)"
多尿|高血压|疲劳|头痛|食欲异常|腹泻|恶心与呕吐,腰部,"肾内科,儿科","    慢性肾功能衰竭（chronic renal failure）简称慢性肾衰,由于肾单位受到破坏而减少，致使肾脏排泄调节功能和内分泌代谢功能严重受损而造成水与电解质、酸碱平衡紊乱出现一系列症状,体征和并发症。小儿慢性肾衰的原因与第1次检出肾衰时的小儿年龄密切相关。5岁以下的慢性肾衰常是解剖异常的结果,如肾发育不全、肾发育异常、尿路梗阻以及其他先天畸形；5岁以后的慢性肾衰则以后天性肾小球疾病如小球肾炎,溶血性尿毒综合征或遗传性病变如Alport综合征、肾囊性病变为主。","小儿慢性肾功能衰竭(小儿慢性肾衰,小儿肾功能不全,小儿肾衰)"
发热|少尿|高血压|休克|昏迷|腹泻|呼吸异常|恶心与呕吐|肺水肿|腹痛,皮肤,"烧伤科,儿科","    小儿是指12岁以下的儿童,小儿烧伤多发生在幼儿期和学龄前期，特别是1～4岁小儿。由于小儿生长发育过程中在解剖,生理方面未臻成熟，烧伤以后，对疾病的耐受性较差,易发生休克、败血症、死亡等",小儿烧伤
休克|毛发异常|指甲异常|疲劳|眩晕|食欲异常|低血糖症|消瘦,全身,"血液科,儿科","    缺铁性贫血(iron deficiency ancemia)是小儿的常见病,主要发生在6个月至3岁的婴幼儿。具有小细胞低色性、血清铁和运铁蛋白饱和度降低,铁剂治疗效果良好等特点。解放以来，各种营养缺乏症都已明显减少,但缺铁性贫血仍是常见的威胁小儿健康的营养缺乏症。根据1981年全国16省市对8435名29天至7岁小儿的调查，血红蛋白在110g/L以下的营养性贫血的患病率高达36.31%;6月至6岁小儿9027名,患病率为43.03%。因而这是儿童保健工作中急待解决的问题。",小儿缺铁性贫血
休克|溃疡|恶心与呕吐|便秘|便血|呕血与黑便|腹痛,腹部,"消化内科,儿科","    消化性溃疡（Peptic ulcer）在幼儿时期不常见,青年期发病者较多，近年来由于内窥镜在临床广泛应用，发病率有增加趋势,小儿各年龄组均可发病，以新生儿和年长儿多见。胃溃疡常发生于小婴儿,多为应激性溃疡，十二指肠溃疡多发生于年长儿。小儿时期平均发病率十二指肠溃疡较胃溃疡约多3～5倍,男孩较女孩为多，据一般统计约为2：1。据报道成人病例的21％～50％开始于儿童期,1.6％开始于4岁以前。",小儿消化性溃疡
腹痛,腹部,"消化内科,儿科","    肠痉挛是由于肠壁平滑肌阵阵强烈收缩而引起的阵发性腹痛,是小儿急性腹痛中最常见的情况。在小婴儿，可从哭吵的程度和强度来了解是否存在肠痉挛","婴儿肠痉挛(小儿肠痉挛,肠痉挛)"
发热|身痛,全身,儿科,"    称Caffey病,是一种暂时性的婴儿骨皮质增生的疾患，在患骨邻近的肌肉及筋膜可能亦受累。",婴儿骨皮质增生症(Caffey病)
腹泻|胸腔积液|腹水|水肿|血尿|阴囊肿大|高血压,全身,"儿科,肾内科","    肾病综合症（nephrotic syndrome,NS）是一种常见的儿科肾脏疾病,是由于多种病因造成肾小球基底膜通透性增高，大量蛋白从尿中丢失的临床综合征。主要特点是大量蛋白尿,低白蛋白血症、严重水肿和高胆固醇血症。根据其临床表现分为单纯性肾病,肾炎性肾病和先天性肾病三种类型。在5岁以下小儿，肾病综合征的病理型别多为微小病变型,而年长儿的病理类型以非微小病变型（包括系膜增生性肾炎、局灶节段性硬化等）居多。","小儿原发性肾病综合征(小儿肾综,肾病综合症)"
恶心与呕吐|胃食管反流性疾病|呃逆,腹部,"消化内科,儿科","    呕吐（vomiting）是婴幼儿和儿童时期常见的临床症状之一,几乎任何感染或情绪紧张都可引起呕吐。其中以消化系统、中枢神经系统和泌尿系统疾病时最多见",小儿时期常见的呕吐
视力障碍|听力减退|心悸|心力衰竭|肝肿大|脾肿大,全身,"心血管内科,妇产科","    孕妇在妊娠早期若患风疹,风疹病毒可以通过胎盘感染胎儿，所生的新生儿可为未成熟儿，可患先天性心脏畸形,白内障、耳聋、发育障碍等,称为先天性风疹或先天性风疹综合症（congenital rubella syndrome）。",先天性风疹(先天性风疹综合征)
发热|心律失常|紫绀|食欲异常|呼吸异常|啰音|恶心与呕吐|肝肿大|脾肿大,胸部,"心血管内科,儿科","    心内膜弹力纤维增生症（endocardial fibroelastosis；EFE）又名心内膜硬化症,其病因尚未明了。为小儿原发性心肌病中较为常见的一种，又称原发性心内膜弹力纤维增生症,先天性心脏病如主动脉缩窄、主动脉瓣狭窄、主动脉瓣闭锁等并发心内膜弹力纤维增生症,称继发性心内膜弹力纤维增生症。",心内膜弹性纤维增生症(心内膜硬化症)
咳嗽|恶心与呕吐|呃逆|紫绀,胸部,"呼吸内科,儿科","    乳汁吸入性肺炎（milk aspiration pneumonia）是由于乳汁在吞咽时被吸入呼吸道或因在咽部排空时间延长,残留的乳汁被吸入肺部。呕吐或溢乳时，乳汁被吸入呼吸道,通常多有诱因。",乳汁吸入性肺炎
斑疹|丘疹|毛发异常|食欲异常|性幼稚病|体型异常|肝肿大|脾肿大,全身,"血液科,儿科","    锌(Zinc)为人体必需的微量元素之一,作为多种酶的组成成分广泛地参与各种代谢活动。锌缺乏可致厌食、矮小,性成熟障碍、免疫功能低下，皮疹及脱发等,1961年Ananda S.Prasad等报告“伊朗乡村病”，有身材矮小、生殖器官发育不良,缺铁性肝脾大、精神不振、异食癖等症,锌治疗有良效。其后，在埃及发现类似病例,发达国家也陆续有锌营养缺乏经实验证实的报道，并发现锌剂治疗肠病性肢端皮炎有特效。我国七十年代末以来,全国各地有大量关于锌缺乏病的报道，以小儿为多见。",锌缺乏病
发热|腹泻|恶心与呕吐|低钙血症|肝肿大|脾肿大|黄疸,皮肤,"内科,消化内科","    新生儿肝炎综合征是由多种原因引起的,主要病理改变为非特异性多核巨细胞形成的一种新生儿疾病。主要表现为黄疸、预后较佳,多数病例为产程中或产后感染引起。少数病例与先天性代谢缺陷有关。部分病例病因不明",新生儿肝炎综合征
发热|斑疹|丘疹|疲劳|头痛|腹泻|恶心与呕吐|便血|腹痛|关节疼痛,全身,"血液科,儿科","    过敏性紫癜属过敏性血管炎范围,于19世纪30年代和70年代由许兰氏和亨变压诺氏先后描述，故又名许兰-亨诺氏血管炎（Schonlein-Henoch vasculitis）。本病是最常见的毛细血管变态反应性疾病,以广泛的小血管炎症为病理基础，皮肤紫癜、消化道粘膜出血,关节肿胀和肾炎等症状为其主要临床表现。据北京儿童医院1987～1991年1162例住院患儿分析，男女之比为1.4∶1,以年长儿，尤以学龄期儿童发病者多，周岁内婴儿少见,最小年龄3个月。以冬春季发病多，夏季少",小儿过敏性紫瘢(许兰-亨诺氏血管炎)
多尿|眼球内陷|休克|紫绀|晕厥|昏迷|肌性肌无力|食欲异常|脱水,全身,"内分泌科,血液科","    新生儿低血糖症是新生儿期常见病,多发生于早产儿、足月小样儿、糖尿病母亲婴儿及新生儿缺氧窒息,硬肿症、感染败血症等。本症足月儿发生率为1%～5%,低出生体重儿可达15%～25%，新生儿窒息约20%～30%。",新生儿低血糖症与高血糖症
紫绀|昏迷|呼吸异常|急性呼吸窘迫综合征|低钠血症|低钙血症,胸部,"呼吸内科,产科","    新生儿呼吸暂停的定义是呼吸道气流停止≥20s,伴或不伴心率减慢或＜15s，伴有心率减慢。在早产儿呼吸停顿在10～15s,不伴有心动缓慢的称周期性呼吸为正常现象。新生儿呼吸暂停的类型。(1)中枢性--由于中枢神经系统原因而无呼吸运动致气流停止；(2)阻塞性--呼吸运动存在而呼吸道无气流；(3)混合性",新生儿呼吸暂停
恶心与呕吐|便秘|胃肠气胀,腹部,"外科,消化内科","    胚胎期肠管发育,在再管化过程中部分肠道终止发育造成肠腔完全或部分阻塞。完全阻塞为闭锁，部分阻塞则为狭窄,可发生于肠道任何部位，但以回肠最多见，十二指肠次之,结肠罕见。是新生儿常见的肠梗阻原因之一。",先天性肠闭锁与狭窄
头痛|晕厥|昏迷|眼球震颤|脑膜刺激征|高颅压综合征|瘫痪|感觉障碍|恶心与呕吐|其他症状,头部,"脑外科,外科","    颅内出血是新生儿常见的严重疾病,也是造成围生新生儿死亡的主要原因之一。以窒管膜下，脑室内出血最长见",新生儿颅内出血
休克|紫绀|呼吸异常|胸廓异常|急性呼吸窘迫综合征|代谢性酸中毒,胸部,"呼吸内科,妇产科","    新生儿呼吸窘迫综合征（neonatal respiratory distress syndrome,NRDS）有广义和狭义之分,前者指凡出现呼吸窘迫症状，不论其病因，都可以此命名,后者指缺乏肺表面活性物质引起的呼吸窘迫症（RDS）。本文主要叙述后一种NRDS。它主要发生在早产儿,临床以进行性呼吸困难为主要表现，病理以出现嗜伊红透明膜和肺不张为特征，故又名肺透明膜病（hyaline miembrane disease）.",新生儿呼吸窘迫综合征(肺透明膜病)
紫绀|晕厥|昏迷|低钙血症|抽筋,全身,"血液科,儿科","    血液中总钙的正常浓度是2.5mmol/L(10mg/dl),当血钙总量低于1.75～2mmol/L(7.0～8.0mg/dl)或游离钙低于0.9mmol/L(3.5mg/dl)时称低钙血症(hypocalcemia)，是新生儿惊厥的重要原因之一。",新生儿低钙血症
高颅压综合征|恶心与呕吐|胃肠气胀|胃食管反流性疾病,腹部,"内科,消化内科","    呕吐是指胃内容物和一部分小肠内容物在消化道内逆行而上,自口腔排出的反射性动作，是消化道机能障碍的一种表现。典型的呕吐动作有三个步骤：①蠕动自胃体开始,向下传导停留于胃角切迹处，在该处产生强烈的收缩，胃内容物不能向下推进；②会厌关闭,软腭上提，使咽部与气管和鼻腔的通道隔开；③贲门开放，食管松弛,膈肌固定在深吸气的位置，腹肌突然收缩，胃内容物被挤压通过食管排出,新生儿的呕吐动作不如成人或儿童典型。为生后即吐，喂奶后呕吐加重,为非喷射性呕吐。呕吐物为泡沫粘液样，含血液者则为咖啡色液体,多于生后1～～2天内，将吞入的羊水及产道内容物吐尽后，呕吐即消失,如无其它并发症，小儿一般情况正常，不伴有发绀和呛咳,轻者不需特殊处理，重者用1%碳酸氢钠洗胃1～2次即可痊愈。",新生儿呕吐
