symptoms,body_part,clinic_department,description,medicine_name
泪溢|角膜混浊|眼痛|视力障碍,眼,"外科,五官科","    角膜位于眼球最前端,除具有保护内容物的作用外，又是眼屈光的重要组成部分，酷似照相机的镜头,所以，角膜疾病可直接影响视力。通常所说的“黑眼珠”,就是通过透明的角膜，虹膜和瞳孔本色的展示；故在颜面部容貌美中，角膜的透明性显得十分重要,影响角膜透明的因素是多方面的，其中角膜炎居首位。",角膜病(黑眼珠)
红眼|眼痛|溃疡,眼,"五官科,眼科","    真菌性角膜溃疡于1878年首先由Leber报导,以往由于发病率不高，文献上较少提及。50年代以后,国面值外报导逐渐增加。近10年来，本病在我国亦有明显的增多趋势,事实上，在那些用抗生素治疗无效的所谓“匐行性角膜溃疡”病例中，有些就可能是真菌性的,值得重视。",真菌性角膜溃疡(视网膜静脉阻塞)
视力障碍|红眼|发热|泪溢|角膜混浊|眼痛|溃疡,眼,"五官科,眼科","    真菌性角膜炎（fungal keratitis,mycotic keratitis）或角膜真菌病（keratomycosis），临床上较难诊断，容易误诊,常因治疗不当而造成失明。真菌性角膜炎并非少见。用抗生素治疗无效的所谓“匐行性角膜溃疡”病例中,有很大一部分可能就是真菌感染引起。在发病上，南方多于北方；1年中,夏秋农忙季节发病率高。在年龄与职业上，多见于青壮年,老年及农民。",真菌性角膜炎(角膜真菌病)
视力障碍|眼球突出,眼,眼科,"    本病又称Rieger中心性视网膜炎,青年性出血性黄斑病变。本病为发生于黄斑部及其周围的弧立的渗出性脉络膜视网膜病灶，伴有视网膜下新生血管及出血,临床上并不少见，一般为单眼发病，年龄多在50岁以下,以视力减退、有中心暗点及视物变形为主要症状。病程半年至1年,半数二年内自行缓解，不扩大。","中心性渗出性脉络膜视网膜炎(Rieger中心性视网膜,青年性出血性黄斑病变)"
视力障碍|眼痛,头部,"五官科,眼科","    周边葡萄膜炎（peripheral uveitis）又称睫状体平坦部炎（pars planitis）,是一种肉芽肿性葡萄膜炎，常见于健康人，多双眼病慢性过程",周边葡萄膜炎(睫状体平坦部炎)
视力障碍|眼痛|色觉异常,眼,"五官科,眼科","    紫外线所致眼外伤（ultraviolet injuries of the eye）为电损伤,其来源于天然光照，如高山及冰雪地区及人工光源多见电焊弧光、水银蒸气弧光及钨孤光,紫外线的生物效应，为光电生化反应，最早为蛋白质变性,继之蛋白凝结。",紫外线伤(电光性眼炎)
视力障碍|泪溢,眼,"五官科,眼科","    凡因眼部炎症,异物刺激，感情冲动等使泪液分泌物过多者叫流泪。凡泪道任何部分发生功能障碍,导致泪液外溢者为溢泪。",溢泪症
视力障碍|水肿|头痛|眩晕|神经痛,眼,"五官科,神经内科","    压迫性视神经病变（compressive optic neuropathy）由于眶内或颅内肿瘤或转移癌直接压迫或浸润所致,临床上有时易误诊，应引起警惕。",压迫性视神经病变
视力障碍,眼,眼科,    本病为视神经眶内段(乳头黄斑束)的中毒反应所致的视力减退,中毒性弱视(中毒性视力减退)
视力障碍|发热|泪溢|角膜混浊|眼痛|色觉异常|眼球运动障碍,眼,"五官科,眼科","    前葡萄膜炎（anterior uveitis）又名虹膜睫状体炎（iridocyclitis）,虹膜发生炎症后常影响睫状体，故临床上单独的虹膜炎或睫状体为是很少见的。常同时发病",急性虹膜睫状体炎(前葡萄膜炎)
视力障碍|溃疡|眼球运动障碍|恶心与呕吐,头部,"五官科,眼科","    眼睑带状疱疹（herpes zoster）典型的病变多在三叉神经第一支-眼神经各分支（额神经,泪腺神经及鼻睫状神经）或第三主支各分支（比较少见）的皮肤分布区域，发生群集性水疱样皮疹。但不跨越睑及鼻部的中央界线,而仅局限于一侧。",眼睑带状疱疹(眼睑带状疱疹)
视力障碍|红眼|眼痛|眼球运动障碍,眼,"五官科,眼科","    角膜软化症（keratomalacia）是由于缺乏维生素A的高度营养障碍造成的早期角膜,结膜上皮干燥、变质，晚期出现角膜基质层的坏死,崩溃。多见于3岁以下儿童，常为双眼受累",角膜软化症(维生素A缺乏性眼病)
淋巴结肿大|视力障碍|泪溢|眼痛,眼,"五官科,眼科","    急性出血性结膜炎（简称AHC）是新发现的一种眼病,系有肠道病毒70型所引起，现已波及世界各地，成为目前人类最常见的眼病之一,本病具有发病快、传染性强并可并有结膜下出血和角膜上皮损害等特点。",急性出血性结膜炎(急性出血性结膜炎)
视力障碍|红眼|眼球突出|眼痛|眼球运动障碍,头部,"五官科,眼科","    眼眶邻近组织炎症的蔓延,特别是鼻窦方面的病灶感染都可引起眼眶骨膜炎，急性者多为细菌性感染，慢性者多属结核性,梅毒性或损伤等原因所致。",眼眶骨膜炎(眼眶骨膜炎)
视力障碍|角膜混浊|眼痛|眼球运动障碍,眼,"外科,五官科","    眼内异物（intraocular foreign bodies）是一种特殊的眼外伤,较一般眼球旁穿通伤有更大的危害性。异物进入眼球，除了在受伤时所引起的机械性损伤外,由于异物的存留增加了对眼球的危害。一般来说，眼内异物需要及早诊断,适时手术，以保护眼球和保留视力。眼内异物的种类：眼内异物分为磁性和非磁性两大类,磁性者手术时可用磁铁吸出；非磁性异物中包括其他金属、合金和非金属。非磁性异物的摘出大多比较困难,异物在眼球内的位置，在眼球前段者约占20％，眼球后段者约占80％,其中有10％位于眼球壁。左眼多于右眼，双眼同时有异物存留者约1％",眼内异物(异物入眼)
视力障碍|发热|眼痛,眼,"骨科,眼科","    眼眶骨折可单独发生,或与其他颌面骨骨折同是雪生，如颧骨骨折、额骨骨折或上颌骨Le FortⅡ,Ⅲ型骨折等。临床上遇到的眶骨骨折有眶底骨折、眶上缘骨折,眶顶骨折和眶内、外侧壁骨折等，其中眶底骨折在诊断和治疗方面有某些特点","眼眶骨折(眶底骨折,眶上缘骨折,眶顶骨折和眶内,外侧壁骨)"
尿频伴尿急和尿痛|发热|眼痛|头痛,眼,"五官科,眼科","    急性泪囊炎（acute dacryocystitis）多由慢性泪囊炎转变而来,但也有开始即为急性原发细菌感染者。",急性泪囊炎
视力障碍|眼球运动障碍,眼,"五官科,眼科","    多发生于室外工作者,可能与风沙、烟尘、阳光,紫外线等长期刺激有关。",翼状胬肉
视力障碍|眼球突出|眼痛|毛细血管扩张症|眼球运动障碍,头部,"心血管内科,五官科","    血管性疾病引起眼球突出者较少见,间歇性眼球突出症（intermittent exophthalmos）多为单侧性，左眼发病率高于右眼，男性病人多见",间歇性眼球突出症(间歇性眼球突出症)
眼球突出|眼痛,眼,"外科,眼科","    眼眶的炎症,水肿,肿瘤或外伤,海绵窦血栓形成或眼球增大(如先天性青光眼和单侧高度近视)皆可引起一眼或两眼眼球突出",眼球突出(眼球突出)
视力障碍|色觉异常,眼,"五官科,眼科","    原发性视网膜色素变性（primary pigmentary degeneratio of the retina）在历史上曾称为色素性视网膜炎(retinitis pigmentosa),是一种比较常见的毯层-视网膜变性。根据我国部分地区调查资料，群体患病率约为1/3500",原发性视网膜色素变性(色素性视网膜炎)
视力障碍|眼球内陷|眼痛|眼球运动障碍,眼,"骨科,五官科","    击出性骨折又称眶底爆折,早在1889年，Lang首次报道一例由于眶底骨折引起眼球陷没和复视的病例，以后King（1944）又有报道,Smith（1957）正式命名击出性骨折（blow-out fracture）。",眼眶击出性骨折(眶底爆折)
眼球内陷|眼痛|视力障碍,眼,"外科,眼科","    眼球破裂伤(眼科)是眼球受暴力作用所引起眼球壁组织破裂的一种严重眼外伤,眼球破裂，透明的屈光介质、感光的视网膜,都将受到影响，可能发生严重的视力减退。同时常发生眼内出血,而影响视力。受伤后，可发生交感性眼炎,有导致双目失明的危险。如发生眼内感染，即使及时得到治疗,也难以保持原有的视功能。因此应积极加强眼外伤的防治工作。",眼球破裂伤(眼球破裂)
视力障碍|眼球运动障碍,眼,"外科,五官科","    最早报道圆锥角膜（Keratoconus）的是Mauchart(1748),Nottingham于1854年又对它作了详细的讨论，并从其他角膜扩张中区分出来。我国罗宗肾于1933年首先报道了本病,以后，又有一些作者对此病作过记述。",圆锥角膜(圆锥角膜)
null,,眼科,"    眼部内外没有器质性病变而矫正视力达不到正常（低于0.9）者称为弱视,弱视与斜视有密切关系，单眼偏斜可致该眼弱视，而弱视又可形成斜视",眼外肌病及弱视(眼外肌病及弱视)
视力障碍|水肿,皮肤,"外科,眼科","    眼睑皮肤弛缓症是一种罕见的眼睑皮肤病,多发生于青春期以后。其真正的原因不明，可能与植物神经紊乱或内分泌障碍有关",眼睑皮肤弛缓症
视力障碍|眼球内陷|色觉异常,眼,"五官科,眼科","    文献中对本病有不同命名,如性连锁性青年性视网膜分离症(sex-linked hereditary juvenile retinoschisis)、先天性玻璃体血管纱膜症(congenitar vascular veils in the vitreous)、青年性视网膜劈裂症(juvenile retinoschisis)等等,劈裂发生于神经纤维层，隆起的前壁为视网膜内界膜及部分层次的神经纤维层。",先天性视网膜劈裂(先天性视网膜劈裂)
眼球震颤|视力障碍,眼,"五官科,眼科","    先天性白内障是儿童常见的眼病,出生后第一年发生的晶体部分或全部混浊，称为先天性白内障。由于在婴儿出生时已有引起晶体混浊的因素,但还未出现白内障；而晶体的混浊是在一岁内发生，因此先天性白内障又称为婴幼儿白内障。先天性白内障可以是家族性的或是散发的；可以单眼或者双眼发病；可以伴发其它眼部异常,此外，多种遗传病或系统性疾病也可伴发先天性白内障。但是最多的还是只表现为白内障的一异常,本病有许多种类型，有不同的病因。为明确诊断,有时需做必要的实验室检查。由于先天性白内障在早期即可以发生剥夺性弱视，因此其治疗又不同于一般成人白内障,",先天性白内障(婴幼儿白内障)
眼球突出|眼痛|眼球运动障碍,眼,"五官科,眼科","    眼眶假瘤（pseudotumot of orbit）是一咱比较多见的眼眶病,占眼眶原发性肿瘤的第三位。可发生于不同年龄，男性病人较多,实质上属于一种慢性非特异性炎症。以其能引起眼球突出、眼球运动障碍等眼眶肿瘤所具有的症状而得名,故需要与眼眶肿瘤相签别。眼眶假瘤是一种非特异性慢性增生炎症，并非肿瘤","眼眶假瘤(特发性非特异性眼眶炎,局限性非特异性眼眶炎症综合征,眼眶炎性假瘤)"
视力障碍|红眼|泪溢|眼痛,眼,眼科,"    雪盲就是电光性眼炎,主要是紫外线对眼角膜和结膜上皮造成损害引起的炎症，特点是眼睑红肿，结膜充血水肿,有剧烈的异物感和疼痛，症状有怕光、流泪和睁不开眼,发病期间会有视物模糊的情况。",雪盲(电光性眼炎)
视力障碍|角膜混浊|眼球突出|头痛|瞳孔异常,眼,"五官科,眼科","    1,婴幼儿性青光眼：是先天性青光眼中最常见的一种，可能属于原发性或继发于其他眼部或全身先天异常的疾病。","先天性青光眼(水眼,发育性光眼)"
视力障碍|眼痛|头痛,眼,"五官科,眼科","    共内性斜视（concomitant strabismus）是指双眼视轴分离,眼外肌其神经支配的无品质性病变，在各个方向，不论何眼为注视眼,其偏斜度均相等。非共同性斜视，依注视眼不同,其偏斜度不相等，如患眼注视时，偏斜度加大,眼外肌骨力不足或麻痹是非共同性性斜视的主要原因。其他原因有眼外肌牵制（restriction）神经支配异常，例如眼球后退综合征,以及A-V征等。原发性共同性内斜视（primary concomitant esotropia）分为调节及非调节性两大类。调节性内斜及分屈光性及高AC/A两种",原发性共同性内斜视(共同性内斜视)
红眼|泪溢|眼痛,眼,"眼科,儿科","    新生儿泪囊炎是由于鼻泪管下端的胚胎残膜没有退化,阻塞鼻泪管下端，泪液和细菌潴留在泪囊内，引起继发性感染所致","新生儿泪囊炎(先天性泪道阻塞,先天性鼻泪管阻塞,先天性泪道狭窄)"
视力障碍|角膜混浊|眼痛|食欲异常|恶心与呕吐,眼,"眼科,儿科","    维生素A缺乏病（Vitamin A deficiency）是因体内缺乏维生素A而引起的全身性疾病,其主要病理变化是全身上皮组织显现角质变性。眼部症状出现较早而显著，对暗适应能力降低,继之结膜、角膜干燥，最后角膜软化,甚至穿孔，故又有夜盲前些天（night blindness）、干眼症（xerophthalmia）及角膜软化症（keratomalacia）等之称,本病多见于营养不良及长期腹泻的婴幼儿发病高峰多在1～4岁，6岁以上较少见，亚非发展中国家均多见此病,在我国边远地区尚非少见。",维生素A缺乏病(夜盲症)
视力障碍|眼球运动障碍,眼,"五官科,眼科","    先天性内斜视（congenital esotropia）一般在生后或生后数日内发生内斜,因患儿父母很少在新生儿时期就诊，故临床上很少见到先天性内斜视，多见的是生后早期发现有斜视,因为患儿父母对婴儿一岁以内的双眼眼位情况，常常不能作出准确客观的判断，有可能把双眼视轴平等的不稳定性,误认为是先天性内斜。此外在婴儿时期，由于鼻部尚未发育完善,多有内眦赘皮及假性斜视，也容易造成混淆。有些后天性调节性斜视,也可以在这个时候发生，以上这些，都可引起诊断上的混乱",原发性非调节性内斜视(斗鸡眼)
视力障碍|眼球震颤,眼,"外科,五官科","    外伤性白内障（Traumatic Cataract）患者多见于儿童,青壮年男性和战士。常见的有三种类型，即钝挫伤,爆炸伤和眼球穿通伤所引起的白内障。",外伤性白内障(外伤性白内障)
视力障碍|眼球运动障碍,眼,"五官科,眼科","    由于提上睑肌功能不全或丧失,或其他原因所致的上睑部分或全部不能提起，遮挡部分或全部瞳孔者称上睑下垂。",上睑下垂(上睑下垂)
视力障碍|眼球运动障碍|瞳孔异常,头部,"五官科,眼科",    视交叉是由双眼视网膜鼻侧半交叉纤维和双眼视网膜颞侧半不交叉纤维所共同组成,视交叉病变
视力障碍|眼痛|眼球运动障碍,眼,"五官科,眼科","    本病（retinal periphlebitis）亦称青年复发性视网膜玻璃体出血,由Henry Eales于1882年首先阐明玻璃体保积血与视网膜静脉的关系，并予以详细报导，故又名Eales病,多见于20～30岁男性。双眼多在一年内先后发生。易复发",视网膜静脉周围炎(青年复发性视网膜玻璃体出血)
色觉异常,眼,眼科,"    先天性色觉障碍通常称为色盲,它不能分辩自然光谱中的各种颜色或某种颜色；而对颜色的辨别能力差的则称色弱，色弱者，虽然能看到正常人所看到的颜色,但辨认颜色的能力迟缓或很差，在光线较暗时，有的几乎和色盲差不多或表现为色觉疲劳,它与色盲的界限一般不易严格区分，只不过轻重程度不同罢了。色盲与色弱以先天性因素为多见","色盲(色弱,道尔顿症,色觉障碍,先天性色觉障碍)"
视力障碍|泪溢|水肿|眼球突出|眼球运动障碍,眼,"五官科,眼科","    既往认为仅由于颅内压增高所致的视盘肿胀称为视盘水肿,为视盘非炎症性阻塞性水肿，约80％系由于颅内占位性病变所致，其他如炎症,外伤或先天性颅眶畸形等亦可引起。由于视盘水肿的名称并不能反映其临床征象和病理，有以视盘肿胀（Swelling of the optic disc）取代,Hayern研究结果不赞成用淤血乳头（optic disc oedema）专指用颅内高压所致，用视盘水肿指其他原因所致者，因两者本质并无何不同",视盘水肿(视乳头水肿)
眼痛|头痛|恶心与呕吐,头部,"外科,五官科","    旋转隐斜（cyclophoria）是一眼或二眼的角膜12点钟方位有偏向鼻侧或颞侧的倾向,通过上下斜肌的平衡作用大多可保持正常眼位，但患者可因斜肌过度紧张而引起眼肌疲劳。",旋转隐斜(旋转隐斜)
其他症状|视力障碍|眼球运动障碍,头部,"五官科,神经内科","    视神经萎缩（optic atrophy）不是一个疾病的名称,而是指任何疾病引起视网膜神经节细胞和其轴突发生病变，致使视神经全部变细的一种形成学改变，为病理学通用的名词,一般发生于视网膜至外侧膝状体之间的神经节细胞轴突变性。",视神经萎缩(视神经萎缩)
角膜混浊|眼痛|瞳孔异常|神经痛|其他症状|视力障碍,头部,"五官科,神经内科",    视神经炎是指视神经任何部位发炎的总称,"视神经炎(视盘炎,球后视神经炎)"
视力障碍|红眼|角膜混浊|眼球突出|色觉异常|眼球运动障碍,眼,"外科,五官科","    原发性视网膜脱离为临床常见病,患者男性多于女性约为3∶2，多数为30岁以上成年人，10岁以下的儿童少见,左右眼之间差异，双眼发病率约为患者总数的15％。好发于近视眼,特别是高度近视。",视网膜脱离(原发性视网膜脱离)
眼球运动障碍|高颅压综合征|恶心与呕吐,眼,"五官科,眼科","    眼眶肉瘤在眼眶肿瘤中的发病率居第四位,儿童患者中以横纹肌肉瘤为最多见，成年患者则以淋巴系统起源的恶性肿瘤较为多见。脂肪肉瘤,纤维肉瘤、滑膜肉瘤、平滑肌肉瘤少见",眼眶肉瘤
红眼|眼痛|头痛|眩晕|恶心与呕吐,眼,"五官科,眼科","    特发性葡萄膜大脑炎又称色素膜一脑膜炎,是Vogrt和Koyanagl（小柳）先后报告的以眼前节炎为主，伴有白发，疏发,皮肤白斑和听力障碍的综合病征。以后Harada（原田）报告以眼后节为主的双眼渗出性葡萄膜炎与本病相似。故又称Vogt-Koyanai-Halada综合征（VKH）",特发性葡萄膜大脑炎(Vogt-Koyanai-Halada综合征)
眼球内陷|眼球运动障碍,眼,"五官科,眼科","    眼球内陷与眼球突出相反,临床上虽不像眼球突出那么重要，但过分内陷，眼睑和角膜不能保持接触,也能引起角膜干燥。",眼球内陷(眼球内陷)
视力障碍|眼痛|眼球运动障碍,眼,"五官科,眼科","    本病由George Coats于1908年首先报道,故又名Coats病。大多见于男性青少年，女性较少,少数发生于成年人。通常侵犯单眼，偶为双侧,病程缓慢，呈进行性。早期不易察觉,直到视力显著减退，现出白瞳症或废用性外斜时才被注意。",外层渗出性视网膜病变(Coats病)
视力障碍|眼痛|脓疱,眼,"五官科,眼科","    细胞性角膜溃疡（bacterial corneal ulcer）是角膜上皮在受到损伤之后遭受肺炎链球菌,葡萄球菌、绿脓假单胞菌、淋病奈瑟菌及摩拉克菌等病原菌引起角膜化脓感染,农作物、指甲划伤、铁屑异物伤,接触镜的磨擦伤是近几年来致伤因素。农村地区肺炎链球菌、秋夏收割季节绿脓假单胞菌是主要致病原",细菌性角膜溃疡(细菌性角膜溃疡)
视力障碍|眼痛|头痛|恶心与呕吐,眼,"五官科,眼科","    上隐斜（hyperphoria）是眼位有向上偏斜的倾向,平时两眼可用矫正性融合反射来控制，使不出现斜位并能保持双眼单视。一般上隐斜超过2△可出现症状,在隐斜患者中，上隐斜占15％～30％。",上隐斜(上隐斜)
视力障碍|疲劳|头痛|眼球运动障碍,头部,"五官科,眼科","    视网膜中央动脉及其分支属于末梢动脉,除了视网膜睫状动脉以外，它是供应视网膜内层营养的唯一血管，血液供给障碍都可导致视网膜缺血缺氧,严重损害视功能。故应早期诊断，立即抢救,如果有视网膜睫状动脉时，尚可保留一定的中心视力。","视网膜动脉阻塞(中央视网膜动脉阻塞,眼中风)"
视力障碍|色觉异常,眼,"外科,五官科","    本病为一慢性进行性,双侧性毯层视网膜变性。确定遗传类型常有困难，大多数病例为常染色体隐性遗传,但也可为常染色体显性遗传或X-连锁遗传，而后者不常见。本病也可为某些综合征（例如Bassen-Kornzweig综合征,Laurence-Moon-Biedl综合征）的一部分。",视网膜色素变性(视网膜色素变性)
视力障碍|泪溢|水肿|眼球突出|眼痛|眼球运动障碍,头部,"五官科,眼科","    视网膜静脉阻塞的特征是：视网膜血液瘀滞,视网膜出血和水肿。可分为视网膜中央静脉阻塞及视网膜静脉分支阻塞。Hayreh把它分成：①静脉郁滞性视网膜病变(中青年视力下降较少,视网膜静脉循环郁滞、预后较好)。②出血性视网膜病变（中年以上视力高度减退,静脉郁滞前后有中央动脉供血不足，预后差）。",视网膜静脉阻塞(视网膜静脉阻塞)
视力障碍|眼球运动障碍,眼,"五官科,眼科","    视网膜中央静脉阻塞（obstruction of the central retinal vein）远比视网膜中央动脉阻塞常见,视功能损害虽不如动脉阻塞急剧，但亦相当严重。部分病例可因继发新生血管性青光眼而完全失明",视网膜中央静脉阻塞(视网膜中央静脉阻塞)
视力障碍|色觉异常,眼,"五官科,眼科","    又称Rieger中心性视网膜炎,青年性出血性黄斑病变。本病为发生于黄斑部及其周围的弧立的渗出性脉络膜视网膜病灶，伴有视网膜下新生血管及出血,临床上并不少见，一般为单眼发病，年龄多在50岁以下","视网膜病变(黄斑病变,Rieger中心性视网膜炎,青年性出血性黄斑病变)"
视力障碍|眼痛,眼,"五官科,眼科","    角膜上皮部分剥脱,呈卷丝状，一端附着在角膜表面，另一端游离的状态,称为丝状角膜病变（filamentary keratopathy）。",丝状角膜病变(丝状角膜病变)
视力障碍|水肿|眼球突出|眼球运动障碍,头部,"五官科,眼科","    缺血性视神经病变（ischemic optico-neuropathy）系指视神经的营养血管发生循环障碍的急性营养不良性疾病,一般以视网膜中央动脉在球后约9～11mm进入视神经处为界，临床上分前段和后段缺血性视神经病变两型。供应视盘的后睫状动脉发生循环障碍引起视盘的急性缺血,缺氧，以致出现视盘水肿，不仅视盘,而且筛板及筛板后的神经纤维均可受累，称前段缺血性视神经病变（anterior ischemic optico-neuropaty，AION）,自视神经眶内段至视交叉发生缺血性改变，称后段缺血性视神经病变（posterior ischemic optico-neuropathy，PION）,无视盘水肿。",缺血性视盘病变(缺血性视盘病变)
视力障碍|眼痛|色觉异常,眼,"五官科,眼科","    急性色素上皮炎（acute pigment epithelitis）病因不明,可能是色素上皮由于病毒感染，亦可见于某些全身病，ERG正常,EOG可出现异常。多侵犯青壮年，单眼或双眼同时发病,在1～3月内可自行恢复，预后良好。",视网膜色素上皮炎(急性色素上皮炎)
视力障碍|疲劳|恶心与呕吐,眼,"五官科,眼科","    屈光不正是指眼在不使用调节时,平行光线通过眼的屈光作用后，不能在视网膜上结成清晰的物像，而在视网膜前或后方成像,它包括远视、近视及散光。","屈光不正(远视,近视,散光)"
眩晕|眼球震颤|恶心与呕吐,头部,"五官科,神经内科","    1909年Ruttin首次提出前庭神经炎一词,亦称流行性眩晕、流行性神经迷路炎、急性迷路炎或前庭麻痹症,该炎症仅限局于前庭系统，耳蜗和中枢系统均属正常，多罹患于20～60岁成人,病前常有上呼吸道感染史。本症可分为急慢性两种。","前庭神经炎(流行性眩晕,流行性神经迷路炎,急性迷路炎,前庭麻痹症)"
视力障碍|红眼|眼痛|眼球运动障碍,头部,"五官科,眼科","    浅层点状角膜病变（superficial punctate keratopathy）是角膜上皮三种病变类型的总称,即点状上皮角膜炎（punctate epithelial keratitis）、点状上皮糜烂（punctate epithelial erosions）和点状上皮下浸润（punctate subepithalial infiltrates），它们常同时存在,只是轻重和病变范围有所偏重和不同。",浅层点状角膜炎
视力障碍|红眼|水肿|眼痛,头部,"五官科,眼科","    青光眼睫状体炎综合征（以下简称青-睫综合征）,也称Posner-SchlMsman综合征。由Posner及Schlossman于1948年及1953年详细全面地阐述了本病。本病多发生在20～50岁,50岁以上者少见，60岁以上者更罕见。陆道平报告60岁以上发病者占5％",青光眼睫状体炎综合征(Posner-SchlMsman综合征)
视力障碍|眼痛|疲劳|头痛|恶心与呕吐,眼,"五官科,眼科","    隐斜视是一种潜在性眼位偏斜,但能在融合反射控制下保持双眼单视，以强制两眼球保持在正位而不显出偏斜，一旦大脑融合作用遭到阻断（如一眼被遮盖时）或失去控制（如在过度使用目力或精神疲劳时）,眼位偏斜就会表现出来。因此，隐斜视与显斜视之间,只是程度上而不是性质上的区别。",隐斜视(隐斜视)
视力障碍|角膜混浊|眼球突出|眼痛,,"五官科,眼科","    眼球损伤后,虹膜血管渗透性增加或由于血管破裂出血，血液积聚在前房称外伤性前房积血。外伤性前房积血多见于眼球挫伤,是一种常见的并发症，国内统计约占门诊眼球挫伤病人的11.3%，住院病人的39.8%,轻者可以自愈，多数可在6天左右完全吸收，视力恢复,但大量出血或反复继发性前房积血，继发青光眼及角膜血染者可以致盲。",前房积血(前房积血)
视力障碍|红眼|发热|泪溢|眼痛|眼球运动障碍,眼,"五官科,眼科","    沙眼（trachoma）是由沙眼衣原体（chlamydia）引起的一种慢性传染性结膜角膜炎,因其在睑结膜表面形成粗糙不平的外观，形似沙粒，故名沙眼,沙眼的英文词trachoma来源于希腊文trachys，也表示粗糙不平的意思。本病病变过程早期结膜有浸润如乳头,滤泡增生，同时发生角膜血管翳；晚期由于受累的睑结膜发生瘢痕，以致眼睑内翻畸形,加重角膜的损害，可严重影响视力甚至造成失明。解放前沙眼在我国是致盲的首要原因,解放后在党和政府关怀下，对沙眼开展了广泛的防治，随着人民生活水平的提高,医疗卫生条件的改善，现在沙眼的发病率已大为降低。从北京顺义县及上海,云南、陕西等地进行的盲与低视力流行病学抽样调查（1988）结果中可以看到，上述大部分地区致盲的主要原因是由白内障,青光眼等非感染性疾患所致。但是，云南省的调查结果显示,在云南全省18万双眼盲患者中，白内障占第1位，约8万人；沙眼及其合并症占第2位,约3万人。所以，沙眼在我国致盲原因中所占的重要地位尚不容忽视,此外，本病在亚非地区不少发展中国家仍是致盲的主要原因。","沙眼(砂眼,衣原体性结膜炎,粟疮)"
