symptoms,body_part,clinic_department,description,medicine_name
发热|斑疹|关节疼痛,皮肤,皮肤科,"    用于预防,诊断、治疗的药物，无论通过任何途径进入机体后,引起的皮肤和（或）粘膜损害的不良反应，谓之药疹。为皮肤科急诊中常见的病种",药疹(紫癜型药疹)
丘疹|溃疡|瘙痒,皮肤,皮肤科,"    由黑暗色真菌(包括双极霉属,分枝瓶霉属,分枝孢子菌属,德勒霉属,外瓶霉属,产色芽生菌属,瓶霉属,支孢霉属,Ochroconis,鼻毛癣菌属,线形担子菌属和万氏菌属)引起的皮下组织,鼻窦,脑及其他组织的感染.",着色芽生菌病和暗色丝孢霉病
皮肤硬化,皮肤,皮肤科,"    异位性皮炎(atopic dermatitis)又称异位性湿疹或遗传过敏性皮炎,属于慢性、复发性、瘙痒性皮肤病,异位性的含义：(1)有易患哮喘，过敏性鼻炎，湿疹的家族性倾向;(2)对异种蛋白过敏;(3)血清中IGE值高;(4)血液嗜酸粒细胞增多,典型的异位性皮炎除有特定的湿疹临床表现外，还具有上述四个特点。本病的认识尚不一致,病因比较复杂，一般认为与多种因子如遗传、环境等有关","异位性皮炎(异位性湿疹,遗传过敏性皮炎,四弯风)"
丘疹|结节|头痛|昏迷|步态异常,皮肤,"皮肤科,传染科","    着色真菌病（chromomycosis）又名着色芽生菌病,是由着色芽生菌属引起的慢性肉芽肿性炎症，主要侵犯皮肤和皮下组织，其特点是在真菌侵入处,缓慢形成无痛性疣状结节，最后形成乳头瘤样赘生物，部分可继发溃疡,我国不少省市均有散发或流行，以农民为主，尚可见于木工,泥工，儿童罕见。",着色真菌病(着色芽生菌病)
皮肤硬化,皮肤,皮肤科,"    鱼鳞病俗称(蛇皮癣),70%属遗传(遗传病)，多于儿童时发病，好发部位四肢躯干仰面,皮肤干燥粗糙，皮屑边缘略翘起，状似蛇皮,或汗毛孔有颗粒物堵塞，长不出汗毛，重者皮肤呈灰褐色鳞屑和深重斑纹,随着年龄增长波及全身，本病特点冬重夏轻。",鱼鳞病(蛇皮癣)
发热|丘疹|脓疱|关节疼痛,皮肤,皮肤科,"    银屑病俗称“牛皮癣”,是一种常见的易于复发的慢性炎症性皮肤病，特征性损害为红色丘疹或斑块上覆有多层银白色鳞屑。青壮年发病最多,男性发病多于女性，北方多于南方，春冬季易发或加重,夏秋季多缓解。病因和发病机理未完全明确，研究发现,本病的发病与遗传因素、感染链球菌、免疫功能异常,代谢障碍及内分泌变化等有关。临床上有四种类型：寻常型、脓胞型,红皮病型和关节病型。寻常型银屑病最常见，病情较轻,本病呈慢性经过，治愈后容易复发",银屑病(牛皮癣)
结节|溃疡|色素异常,皮肤,皮肤科,"    硬红斑（Erythema induratum）是一种原因尚不清楚好发于女性的疾病,常侵犯双下肢膝以下小腿内侧，也可侵及小腿外侧、膝以上大腿,甚至侵及上肢，头面部少见，表现为肢体双侧对称性或鲜红色,或暗红色、或紫红色结节性损害，压痛明显,一般不痒。分Bazin硬红斑和Wlitfield硬红斑。多见青年及中年妇女",硬红斑(Bazin病)
丘疹|结节|瘙痒,皮肤,皮肤科,"    痒疹（Prurigo）是一组急性或慢性炎症性皮肤病的总称,好发于四肢伸侧瘙痒性的皮肤病。皮肤损害多是孤立的丘疹或结节，愈后留以色素沉着,局部皮损处有剧烈瘙痒。病程慢性，有时数月或数年不愈,痒疹有不同的命名，没有一致的分类方法。由于临床表现不同,在本书中把痒疹分称为小儿痒疹、寻常痒诊、结节性痒疹,妊娠痒疹和夏季痒疹等。",痒疹(痒疹)
淋巴结肿大|丘疹,皮肤,皮肤科,"    挤奶员结节（Milkers Node）又称副牛痘,是挤奶员挤奶时接触假牛痘病毒所致的病毒性皮肤病。",副牛痘(挤奶员结节，伪牛痘)
丘疹|结节,皮肤,皮肤科,"    疣（wart）是由病毒引起的一种皮肤表面赘生物,其病各首见与《内经》。多见于儿童及青年，潜伏期为1～3个月,能自身接扩散。病毒存在于棘层细胞中，可促使细胞增生,形成疣状损害。常见的有寻常疣、扁干疣,传染性软疣、尖锐湿疣等。中医学称之为疣目,鼠乳、枯筋箭、千日疮,痂疮、悔气疮，俗称“瘊子”或“坚头肉”","疣(瘊子,坚头肉)"
发热|脓疱|溃疡|头痛|食欲异常,皮肤,"外科,皮肤科","    面部皮肤是人体毛囊及皮脂腺,汗腺最丰富的部位之一，又是人体暴露部分，接触外界尘土,污物、细菌机会多，也易招致损务,因此而引起的毛囊及其附件的急性化脓性炎症称疖（furuncle），其病变局限于皮肤浅层组织。相邻多数毛囊及其附件同时发生急性化脓性炎症者称痈（carbuncle）,其病变波动及皮肤深层毛囊间组织时，可顺筋膜浅面扩散波及皮下脂肪层，造成较大范围的炎性浸润或组织坏死","颜面部疖痈(疖,痈)"
脓疱|结节|瘙痒,皮肤,"皮肤科,传染科","    虱病是虱子引起的皮肤病,世界各地均有发生。阴虱是虱病的一种，可通过性接触传染,常为夫妇共患，而以女性为多见。近年来流行于美国和西欧",阴虱病
发热|溃疡|囊肿,全身,"外科,手外科","    痈（Carbuncle）是几个疖相互融合或数个邻近的毛囊或皮脂腺化脓感染所致的皮肤深层脓皮病,全身症状显著。脓液和坏死组织从多个溃孔中排出。好发于颈部等皮下组织致密部位",痈
丘疹,皮肤,皮肤科,"    疣状表皮发育不良(EpidermodysplasiaVerruciformis)由Lewandowsky及Lutz于1922年首先报道,其特点为全身发生泛发性扁平疣样皮损。又称疣状表皮结构不良。",疣状表皮发育不良
淋巴结肿大,全身,"风湿科,皮肤科","    据认为Ⅳ型反应起重要作用的临床疾病有接触性皮炎,超敏反应性肺炎,同种移植物排斥,细胞内病原体所致肉芽肿病,某些类型药物过敏,甲状腺炎以及狂犬病疫苗接种后发生的脑脊髓炎.上述后两种状况系在动物模型上证实,在人类疾病则是依据甲状腺和脑的炎性渗出物中出现淋巴细胞得到证实的.",Ⅳ型超敏反应性疾病(超敏反应)
发热|斑疹|丘疹,皮肤,"皮肤科,传染科","    血吸虫尾蚴皮炎（schistosome cercarial dermatitis）是裂体科血吸虫的尾蚴侵入人的皮肤引起的皮肤炎症反应,又称游泳者搔痒症（swimmer'sitch），俗称""鸭怪""等为我国稻田皮炎的主要病因。","血吸虫尾蚴性皮炎(游泳者搔痒症,鸭怪)"
淋巴结肿大|发热|脓疱|结节|头痛,皮肤,皮肤科,    蜂窝织炎（Phlegmon Cellulitis）是皮下组织的化脓性感染,蜂窝织炎
丘疹|结节|瘙痒,皮肤,皮肤科,"    原发性皮肤淀粉样变(primary cataneous amyloidosis)又称苔薛样和斑疹形淀粉样变(lichenoedand macular amyloidosis);属淀粉样变性病(an1yfoidosis)的一型,系指淀粉样蛋白沉积于正常的皮肤组织中而不累及其它器官的一种慢性皮肤病。",原发性皮肤淀粉样变性(苔薛样和斑疹形淀粉样变)
无明显症状|其他症状|糖尿|体型异常,皮肤,"外科,内分泌科","    随着人们生活水平的提高,糖尿病的发病率日趋升高，预计到2005年底全球糖尿病发病的人数可达3亿，我国目前糖尿病发病率已达2.5%-3.25%,但是，几乎一半的人不知道自己已患糖尿病。临床上很多糖尿病患者不是由糖尿病专科医生发现,而是由其它科室医生发现的，例如：有的患者因为足部麻木、疼痛,或下肢水肿，到足踝科就诊时，而被发现已患有糖尿病,这种糖尿病病人并发的下肢及足部症状，如足部的疼痛、麻木,间歇性跛行、皮肤温度的改变、水肿,以及足部坏死等症状，均可视为“糖尿病足”的范畴。",糖尿病足
淋巴结肿大|发热|丘疹|脓疱,皮肤,"皮肤科,传染科","    羊痘（Qrf）是羊感染痘病毒后,皮肤上发生化脓性炎症，再传染给人，使人发生羊痘","羊痘(传染性脓疱性皮病,传染性深脓疱疹,感染性唇部皮炎)"
丘疹|脓疱|鳞屑|瘙痒,皮肤,"皮肤科,传染科","    头癣是头皮和头发的浅部真菌感染,根据病原菌和临床表现的不同可分为黄癣、白癣和黑点癣三种。头癣好发于儿童,传染性较强，易在托儿所、幼稚园,小学校及家庭中互相传染。","头癣(头癣,阴癣,圆癣,疠疡风,紫白癜风)"
头痛|昏迷|恶心与呕吐|发热|休克,全身,"呼吸内科,风湿科","    与Ⅰ型超敏反应有关的疾病包括特应性疾病[变应性鼻炎,过敏性结膜炎、特应性皮炎和过敏性哮喘(外源性和一些荨麻疹、胃肠道食物反应和全身性过敏反应,哮喘的病因虽然还未阐明，其发病率明显增加.近年来已注意到Ⅰ型超敏反应明显的增加与接触胶乳物品的溶于水的蛋白有关(如橡皮手套、牙托,避孕套、呼吸器材的管道、导管,灌肠尖端膨胀的胶乳套)，特别见于接触胶乳的医护人员和病人，以及患脊柱裂和出生时泌尿生殖缺陷的儿童,对胶乳常见的反应是荨麻疹、血管性水肿、结膜炎,鼻炎、支气管痉挛和过敏性休克。",Ⅰ型超敏反应性疾病
结节|瘙痒,皮肤,皮肤科,"    瘙痒症（pruritus）是临床上常见的皮肤病之一,尤其多见于老年人。其特征为以瘙痒为主，而无原发性损害,临床上可分为限局性和全身性两种。",瘙痒症
发热|心悸|头痛|恶心与呕吐,皮肤,皮肤科,"    日光性皮炎（Solar Dermatitis）又称晒伤（sunburn）,是由于日光的中波紫外线过度照射后，引起人体局部皮肤发生的光毒反应。",晒伤(日光性皮炎)
斑疹|丘疹|脓疱|瘙痒,皮肤,皮肤科,"    湿疹(eczema)是一种常见的由多种内外因素引起的表皮及真皮浅层的炎症性皮肤病.其特点为自觉 剧烈瘙痒,皮损多形性，对称分布，有渗出倾向,慢性病程，易反复发作。中医文献中记载的“浸淫疮”,“旋耳疮”、“绣球风”、“四弯风”,“奶癣”等类似西医学的急性湿疹,耳周湿疹、阴囊湿疹、异位性皮炎及婴儿湿疹等 近年来,湿疹的发病呈上升趋势，这可能与气候环境变化，大量化学制品在生活中的应用,精神紧张，生活节奏加快，饮食结构改变均有关",湿疹(过敏性炎症性皮肤病)
毛发异常,皮肤,皮肤科,"    早年秃发（alopecia prematura）也称男式脱发（male pattern alopecia）,家族性秃发（familial baldness）、寻常秃发(common baldness)。早年秃发是指在老年之前,于青壮年时期头发过早地逐渐脱落。常从前发缘向后脱落，或头顶部头发稀薄直至除发缘外整个头皮头发全部脱落,脱发常呈进行性，有家族倾向，多见于男性","秃头(早秃,男式脱发,家族性秃发,寻常秃发，谢顶，)"
淋巴结肿大|乳糜尿|结节|囊肿|咳嗽,全身,"皮肤科,传染科","    该病是由丝虫（由吸血节肢动物传播的一类寄生性线虫）寄生在脊椎动物终宿主的淋巴系统,皮下组织、腹腔、胸腔等处所引起,两种丝虫引起丝虫病的临床表现很相似，急性期为反复发作的淋巴管炎、淋巴结炎和发热,慢性期为淋巴水肿和象皮肿，严重危害流行区居民的健康和经济发展。","丝虫病(流火,大脚风)"
丘疹|脓疱|溃疡|眼球运动障碍,皮肤,"五官科,眼科","    眼睑湿疹（palpebral ecgema）是一种过敏性皮肤病,分急性、亚急性和慢性三种表现。可单发于眼睑部,亦可为全身、面部湿疹的一部分。",眼睑湿疹
淋巴结肿大|发热|溃疡|头痛|咳嗽|呼吸异常|恶心与呕吐|肝肿大|脾肿大|关节疼痛,全身,"皮肤科,传染科","    兔热病又称(土拉菌病Tularaemia)或鹿蝇热,是一种由扁虱或苍蝇传播的啮齿动物的自然疫源性急性传染病。临床表现主要有发热，淋巴结肿大,皮肤溃疡，眼结膜充血、溃疡,呼吸道和消化道炎症及毒血症等。土拉菌可以被用作生物战中的致病病菌，感染者会出现高烧,浑身疼痛、腺体肿大和咽食困难等症状。利用抗生素可以很容易治疗这种疾病","兔热病(土拉菌病,鹿蝇热,野兔热)"
丘疹,皮肤,皮肤科,    色素性紫癜性皮肤病是一组以紫癜样丘疹及含铁血黄素沉着为主的慢性皮肤病,色素紫癜性皮炎
毛发异常,,皮肤科,"    脱发是头发脱落的现象,有生理性及病理性之分。生理性脱发指头发正常的脱落。病理性脱发是指头发异常或过度的脱落,其原因很多。",脱发(掉头发)
皮肤硬化,皮肤,皮肤科,"    手足皲裂是手,足部皮肤由于各种原因所致的皮肤干燥和线状裂隙的一种疾病。本病是为常见的一种皮肤病，多见于老年人及妇女,因经常受机械性或化学性物质的刺激，加之冬季气候寒冷，皮下汗腺分泌减少,皮肤干燥，皮肤角质增厚，失去弹性,故当手足运动时极易发生皲裂。","手足皲裂(手足破裂,皲裂伤口)"
淋巴结肿大|风团|瘙痒|肝肿大|脾肿大,皮肤,皮肤科,"    色素性荨麻疹（urtica pigmentosa）是一种肥大细胞病,有圆形或椭圆形色素斑或色素性结节，搔抓摩擦后变红发胀，常在幼年时期开始发生,1969年Nettie ship首先描述本病的皮肤表现，称为留有褐色斑的慢性荨麻疹、Unna指出本病与肥大细胞间的关系,Ellis第1个报告本病除皮肤外，其他脏器如肝、脾,骨髓、淋巴结等均可有肥大细胞的浸润。通常为良性过程,在儿童皮疹可自行消退。",色素性荨麻疹(色素性荨麻疹)
斑疹|鳞屑|色素异常|瘙痒|毛细血管扩张症,皮肤,皮肤科,"    瑞尔黑变病（Riehl's Melanosis）本病首先由Riehls描述,认为是一光敏感性疾病，光毒性皮炎。其特点是面部边缘性片状色素沉着和轻微毛细血管扩张,轻度毛囊角化和细薄鳞屑。",瑞尔黑变病(光毒性皮炎)
淋巴结肿大|发热|风团|关节疼痛,皮肤,"心血管内科,皮肤科","    荨麻疹性血管炎（Urticarial vasculitis）是常见的皮肤血管炎之一,1973年MCDuffie首先报告，其特点是皮疹为风团,持续时间长,伴低补体血症、关节炎及腹部不适等,风团病理组织学检查显示炎性介质损伤血管内皮细胞，因此出现血管炎变化，从而出现白细胞碎裂性血管炎的表现",荨麻疹性血管炎
色素异常,皮肤,"内分泌科,皮肤科","    雀斑（Ephelis,Ephelides,Freckles）是常见于面部较小的黄褐色或褐色的色素沉着斑点,为常染色体显性遗传，尤以夏季重，病变的发展与日晒有关",雀斑
无明显症状,皮肤,皮肤科,"    人体蠕形螨常见的有毛囊蠕形螨和皮脂腺蠕形螨两种,主要寄生在毛囊及皮脂腺内。重度感染和/或并发细菌感染时，可导致皮肤损害,引起蠕形螨病。人蠕形螨感染具有全球性，感染率随年龄的增长而增高",人蠕形螨病
色素异常,皮肤,"手外科,皮肤科","    色素痣（Pimented naevus）又称痣细胞痣（naevocytic naevus）,黑素细胞痣（melanocytic naevus），是由痣细胞局部聚集组成的良性肿瘤。依照痣细胞在皮肤内的位置可将色素痣分为交界痣,复合痣和皮内痣，本病相当常见，几乎人人都有,通常有一个发展和退化的过程。在幼儿期为扁平的交界痣，以后至青春期随年龄增长痣增大为复合痣或皮内痣",色素痣(痣细胞痣，黑素细胞痣)
低血压|发热|休克|风团|头痛|昏迷,皮肤,皮肤科,"    荨麻疹（Urticaria）俗称风团,是一种常见的皮肤病。由各种因素致使皮肤粘膜血管发生暂时性炎性充血与大量液体渗出。造成局部水肿性的损害,其迅速发生与消退、有剧痒。可有发烧,腹痛、腹泻或其他全身症状。可分为急性荨麻疹,慢性荨麻疹、血管神经性水肿与丘疹状荨麻疹等。",荨麻疹(风团)
淋巴结肿大|发热|蛋白尿|关节疼痛,皮肤,皮肤科,"    用于预防,诊断、治疗的药物，无论通过任何途径进入机体后,引起的皮肤和（或）粘膜损害的不良反应，具有多由第Ⅰ型及第Ⅲ型，偶由第Ⅱ型变态反应所引起与急性荨麻疹相似的特点谓之荨麻疹型药疹,为皮肤科急诊中常见的病种。",荨麻疹型药疹
丘疹|风团|瘙痒|其他症状,全身,"风湿科,皮肤科","    荨麻疹和血管性水肿(urticaria and angioedema)又称风疹块和血管神经性水肿,二者可分别出现或同时发生;表现为皮肤非指压痕性的水肿，有时还累及上呼吸道或肠胃道粘膜。荨麻疹仅损害皮肤表层,表现为红色葡行边缘、中央苍白的团块皮疹，有时可融合为巨大风团,血管性水肿的病变累及皮肤深层(包括皮下组织)，出现容易识别的局限水肿。这些表现均可一时性迅速出现和消失,反复发作不超过6周者属急性，反应属慢性。","荨麻疹和血管性水肿(风疹块,血管神经性水肿)"
淋巴结肿大|吞咽困难|口臭|疱疹|脓疱|结节|溃疡|囊肿|脱水,皮肤,"皮肤科,口腔科","    天疱疮（pemphigus）是一类重症的皮肤病,特征为薄壁、易于破裂的大疱，组织病理为棘刺松解所致的表皮内水疱,有特征性的免疫学所见。",天疱疮(天疱疮)
溃疡|皮肤硬化,皮肤,皮肤科,"    冻疮是由于寒冷引起的局限性炎症损害,冻疮是冬天的常见病，据有关资料统计，我国每年有两亿人受到冻疮的困扰,其中主要是儿童、妇女及老年人。冻疮一旦发生,在寒冷季节里常较难快速治愈，要等天气转暖后才会逐渐愈合，欲减少冻疮的发生,关键在于入冬前就应开始预防。",冻疮
脓疱|结节|溃疡|囊肿,皮肤,皮肤科,"    褥疮（又名压迫性溃疡）是由于营养血供与机体组织发生血流障碍的末期结果,皮肤褥疮在康复治疗、护理中是一个普通性的问题。据有关文献报道每年约有6万人死于褥疮合并症,流行病学分析皮肤褥疮一般分为三类：①青年人神经病学患者；②高龄患者；③住院患者。",褥疮(压迫性溃疡)
出汗异常,皮肤,"内分泌科,皮肤科","    皮脂腺痣（Nevus Sebaceous）是由皮脂腺构成的一种错构瘤（Hamartoma）,又称器官样痣（organoid nevus）。",皮脂腺痣(器官样痣)
丘疹|结节|瘙痒,皮肤,皮肤科,"    湿疹（eczema）是由多种内,外因素引起的浅层真皮及表皮炎症。病因复杂。一般认为与变态反应有一定关系,临床上瘙痒著明，急性期以丘疱疹为主，有渗出倾向,慢性期常以苔藓样变为主，易反复。","疱疹样湿疹(湿疹,Kaposi水痘样疹，种痘性湿疹,柯萨奇湿疹)"
头痛|昏迷|食欲异常|腹泻|呼吸异常|恶心与呕吐|胸腔积液|腹水|腹痛|心悸,皮肤,"风湿科,皮肤科","    盘状红斑狼疮(DLE)为慢性复发性疾病,主要侵犯皮肤，其特征是有界限清楚的红色斑块(红斑)，毛囊栓塞,鳞屑，毛细血管扩张以及皮肤萎缩等。病因不清,女性多见，30岁左右发病率最高。",盘状红斑狼疮
丘疹|鳞屑|瘙痒,皮肤,皮肤科,"    神经性皮炎（neurodermatitis）是一种局限性皮肤神经功能障碍性皮肤病,又叫慢性单纯苔藓。中医学称之为“牛皮藓”、“摄领疮”,因其好发于颈部，状如牛领之皮，厚而且坚而得名,如《外科正宗》说：“牛皮癣，如牛领之皮，顽硬须坚,抓之如朽木。”临床特点为皮肤苔藓化，肥厚粗糙,瘙痒剧烈，病程缓慢，反复发作,常数年不愈，愈后易复发。",神经性皮炎(慢性单纯苔藓)
丘疹|结节|出汗异常,皮肤,"皮肤科,传染科","    念珠菌病（candidiasis）是由念珠菌属主要是白色念珠菌引起的皮肤,粘膜或内脏器官的真菌病。",皮肤念珠菌病(念珠菌病)
脓疱|结节|囊肿,皮肤,"手外科,皮肤科","    任何年龄均发生,以青年时期头面、臂、背部发病多见,为一柔软或多个柔软或坚实的球状物，直径在1～3cm不等。粉瘤埋藏于皮肤或皮下组织内,与皮肤粘连，基底可移动。皮表可见开口小孔,推动囊肿时，此处与皮肤粘连甚紧，并见略微凹陷而出现小坑,即为直接通达皮肤表面的腺体所在导管开口。有的开口处塞着一个黑色粉刺样小栓可挤出白色蜡样物质。发病多年而无症状,易继发感染，化脓破溃，有的奇臭难闻,文献报告有癌变，多数转变为基底细胞癌，少数变为鳞状细胞癌,癌变率约2.2%～4%。",皮肤囊肿
