symptoms,body_part,clinic_department,description,medicine_name
腹痛|无明显症状,腹部,"肝胆外科,外科","    异位胰腺（Heterotopic Pancreas）亦称迷走胰腺（Aberrant Pancreas）或副胰（Accessory Pancreas）,凡在胰腺本身以外生长的、与正常胰腺组织既无解剖上的联系，又无血管联系的孤立的胰腺组织,均称为异位胰腺。属于一种先天性畸形。","异位胰腺(迷走胰腺,副胰)"
腹水|呕血与黑便|脾肿大,腹部,"肝胆外科,外科","    正常门静脉压力为110～180毫米水柱,由于各种原因使门静血流受阻，血液瘀滞时，则门静脉压力升高,从而出现一系列门静脉压力增高的症状和体征，叫做门静脉高压症。",门静脉高压症
低血压|眩晕,腹部,"肝胆外科,外科","    胰岛细胞类癌（Carcinoid）是起源于EC细胞的肿瘤,具有分泌5-羟色胺（5-HT）或5-羟色氨酸（5-HTP）等激素的功能，部分病人在临床上可出现类癌综合征（Carcinoid syndrome），属于一种低度恶性,生长缓慢的恶性肿瘤。早在1907年，Oberndorfer首次提出类癌为一种生长缓慢的肠道腺癌,并提出类癌这一名词。Lembeck于1953年在类癌组织中发现有5-羟色胺存在，并且是引起类癌综合征的生物活性物质,Williams将类癌分为前肠、中肠和后肠3种，其中前肠类癌分泌5-HT,5-HTP、血管活性肠肽和多肽激素，产生不典型类癌综合征；中肠类癌例如阑尾类癌分泌5-HT,具有典型类癌综合征；而后肠类癌多无功能。胰岛细胞类癌与中肠类癌不同，它产生类癌综合征时并不一定提示肝脏有类癌转移",胰岛细胞类癌
发热|腹痛|黄疸,腹部,"肝胆外科,外科","    大多数是急性胆管炎遗留的结果,急性胆管炎经非手术治疗后，急性炎症获得控制，但未解决胆管内的原发病因（如肝内外胆管结石,胆道蛔虫症或奥狄括约肌狭窄等），胆管内炎症病变转为慢性，胆管壁增厚,由于存在梗阻性病变，胆管常扩张，直径达2～3cm,甚至5cm。当胆管梗阻变为完全或其中细菌感染加重时，即可造成急性炎症发作,多次反复的急性发作，将进一步加重胆管慢性炎症的病变程度，特别在胆管下端oddi括约肌乳头部和肝内胆管各分支内,经过反复多次的急性发作后，常可造成胆管下端纤维疤痕组织增生和狭窄，以及肝内胆管各段分枝的环境狭窄,这样更加重了肝内外胆管的梗阻程度。",慢性胆管炎
腹泻|腹痛|肝肿大,腹部,"肝胆外科,外科","    胰多肽瘤（Pancreatic Polypeptidoma,Ppoma）是消化道内分泌肿瘤之一,主要发生在胰腺内分泌细胞中含有胰多肽（Pancreatic Polypeptide,PP）的细胞，临床上极为罕见，据不完全统计,迄今尚不足20例病人，国内尚未见文献报道。",胰腺多肽瘤
腹泻|消瘦|腹痛|黄疸,腹部,"肝胆外科,外科","    胰石症又称胰腺结石,667年De Graaf道德对胰腺结石进行描述。近些年来由于慢性胰腺炎发病率增多以及各种影像检查手段的增加，因而对胰腺结石的检查率亦有增加的趋势,国内、外报道的胰石症检出率不一。国外胰石症的检出率占同期慢性胰腺炎的30～60％,而国内的检出率则较低，为10％左右，这可能是由于国内的慢性酒精性胰腺炎少于胆道疾病有关",胰石症(胰腺结石)
食欲异常|恶心与呕吐|腹痛|黄疸|其他症状,腹部,"肝胆外科,外科","    又称狭窄性胆管炎,实质上不是一种化脓性疾病。是一病因不明，以肝内外胆管的慢性纤维化狭窄和闭塞为其特征,临床上较少见。它不同于胆管结石，肿瘤或胆管损伤后继发的硬化性胆管炎（或称为继发性胆管狭窄）,原发性硬化性胆管炎一般无胆石，亦无胆管手术史，不少病例同时伴有溃疡性结肠炎,少数人还伴有纤维性甲状腺炎及后腹膜纤维化等疾病。发病年龄多数为30～50岁，男性多于女性,目前认为细菌和病毒感染，免疫功能异常以及某些先天性遗传因素是本症可能的发病因素。",原发性硬化性胆管炎(狭窄性胆管炎)
恶心与呕吐|便秘|腹水|腹痛|腹部肿块|黄疸,腹部,"肝胆外科,外科","    分假性囊肿与真性囊肿两类,前者系外伤、炎症后胰液外渗被邻近组织包裹而成，囊壁内无胰腺上皮细胞,后者由胰腺组织发生，囊壁内层为胰腺上皮细胞。按病因可分为先天性囊肿,滞留性囊肿，退行性囊肿，赘生性囊肿与寄生虫性囊肿",胰腺囊肿
恶心与呕吐|腹痛,腹部,"肝胆外科,内科","    慢性胆囊炎系胆囊慢性病变,大多数合并胆囊结石，少数为非胆石性慢性胆囊炎。本病大多为慢性起病,亦可由急性胆囊炎反复发作而来。临床上可无特殊症状。",慢性胆囊炎(胆囊炎)
发热|腹痛|腹部肿块,腹部,"肝胆外科,外科","    由急性胰腺炎的坏死组织或并发假性囊肿继发感染所致,可发生在胰腺任何部位，主要致病菌为肠道杆菌。脓肿溃破腐蚀邻近脏器,可引起肠瘘或出血。",胰腺脓肿
腹痛|腹部肿块|黄疸,腹部,"肝胆外科,外科","    胆管扩张症为较常见的先天性胆道畸形,以往认为是一种局限于胆总管的病变，因此称为先天性胆总管囊肿。于1723年Vater首例报道,1852年Douglas对其症状学和病理牲作了详细介绍。一个多世纪以来，随着对本病认识的加深,近年通过胆道造影发现扩张病变可以发生在肝内、肝外胆道的任何部位，根据其部位,形态、数目等有多种类型，临床表现亦有所不同",胆管扩张症(先天性胆总管囊肿)
腹痛|其他症状,腹部,"肝胆外科,外科","    胰腺是一个具有内,外分泌功能的腺体，其位置深在，前有肋弓后有脊椎的保护,因而受伤机会较少，故常易误诊。直至1952年对胰腺损伤才有全面的报道,胰腺损伤占人群的0.4/10万，占腹部外伤的0.2～0.6%。战时胰腺损伤多为穿透伤,往往因伴有大出血死亡率甚高。平均多由于腹部严重的闭合伤所致。有时为手术的误伤,胰腺穿透伤与闭合伤之比约3:1。在一组1984例胰腺外伤中，穿透伤占73%,闭合伤占27%。",胰腺外伤
发热|腹痛|肝肿大|黄疸,腹部,"肝胆外科,外科","    指胆管损伤和复发性胆管炎所致的胆管腔瘢痕性缩窄,可由医源性损伤、腹部外伤和胆管结石、感染引起,受累胆管因反复炎症、胆盐刺激，导致纤维组织增生,管壁变厚、胆管腔缩窄。进而出现胆道梗阻,感染的病理和临床表现。",胆管良性狭窄
腹泻|腹痛,腹部,"肝胆外科,外科","    生长抑素瘤（Somatostatinoma）是来源于胰岛D细胞的肿瘤,由于肿瘤释放大量的生长抑素（Somatostatin，SS），引起脂肪痢,糖尿病、胃酸过少和胆石症等综合病症，又称为生长抑素瘤综合征,生长抑素是一种由14个氨基酸组成的多肽，最初于1968年首先从大鼠的下丘脑中被分离出来，并发现能抑制生长激素的释放,被命名为生长激素释放抑制因子（Somatotropin Release-Inhibiting Factor，SRIF）。现在发现,在下丘脑、胰腺D细胞、胃,十二指肠和小肠中都存在生长抑素，并能广泛地抑制各种肽类物质的释放。因此,该激素不仅能抑制内分泌和外分泌，而且还抑制肠蠕动和胆囊收缩，故又称其为抑制激素,1977年，Ganda和Larsson首先在自己的报道中独立地描述了生长抑素瘤。1979年Krejs全面描述了本病的临床特征,生长抑素瘤是最罕见的功能性内分泌肿瘤之一，迄今国外资料还不是50例，国内尚未见文献报道,本病的发病年龄较大，自26～84岁，平均51岁,男、女病人几乎均等。",生长激素释放抑制素瘤(生长抑素瘤综合征)
恶心与呕吐|腹痛|黄疸,腹部,"肝胆外科,外科","    急性结石性胆囊炎的起病是由于结石阻塞胆囊管,造成胆囊内胆汁滞留，继发细菌感染而引起急性炎症。急性非结石性胆囊炎,胆囊管常无阻塞。多数病人的病因不清楚。常发生在创伤,或与胆系无关的一些腹部手术后。",急性结石性胆囊炎
发热|腹痛|黄疸,腹部,"肝胆外科,消化内科","    创伤所致肝外胆管损伤,是肝门损伤的一部分。由于肝外胆管的部位较深，周围有较多重要的血管和器官,在外力的作用下单纯胆管损伤较少见，多数伴有门静脉、下腔静脉,肝脏、胰腺、胃,十二指肠等的损伤。由于伴发内出血引起的休克或胃肠穿孔引起的腹膜炎，易掩盖胆管损伤的表现,一旦漏诊，会酿成严重的胆汁性腹膜炎，继发腹腔感染,危及生命，即便得到挽救，胆漏和胆道狭窄的处理也十分复杂",肝外胆管损伤
恶心与呕吐|腹痛|黄疸|发热,腹部,"肝胆外科,消化内科","    急性胆囊炎是一种常见病,是胆囊发生的急性化学性和（或）细菌性炎症。约95％的病人合并有胆囊结石，称为结石性胆囊炎；5％的病人未合并胆囊结石,称为非结石性胆囊炎。",急性胆囊炎(胆囊炎)
发热|呕血与黑便|腹痛|黄疸,腹部,"肝胆外科,外科","    系肝胆疾病,创伤、手术或全身性因素而致的胆道较大量出血。临床分为外科性,感染性、医源性和其它原因和胆道出血。这些原因均可导致胆管与伴行血管间的异常通道,随着两侧压力的变化，而导致出血、出血停止,和血块自溶、脱落而再出血（5～14天）。或因手术止血不彻底,肿瘤破溃、出血倾向等也会发生胆道出血。其中以肝内胆管感染最常见,而胆系蛔虫、结石则是主要诱因。由于出血使胆道压力增高,血凝块的刺激，可有胆绞痛、黄疸和上消化道出血的三联征,并可出现休克。",胆道出血
肝肿大|脾肿大|黄疸,腹部,"肝胆外科,内科","    任何原因引起的肝内,外胆管疾病，导致胆道阻塞，胆汁淤积,皆可发展为胆汁性肝硬化。分原发性胆汁性肝硬化和继发性胆汁性肝硬化。",胆汁性肝硬化
休克|腹痛|黄疸,腹部,"肝胆外科,消化内科","    肝脏是腹腔内最大的实质性器官,担负人体的重要生理功能。肝细胞对缺氧的耐受力较差，故有肝动脉和门静脉提供丰富的血液供应,并有大小胆管与血管伴行输送胆汁。它位于右上腹的深部，有下胸壁和膈肌的保护,但由于肝脏体积大，质地脆，一旦遭受暴力容易损伤,发生腹腔内出血或胆汁泄漏，引起出血性休克和/或胆汁性腹膜炎，后果严重,必须及时诊断和正确处理。",肝损伤
腹痛|黄疸,腹部,"肝胆外科,外科","    结石在胆囊内形成后,可刺激胆囊粘膜，不仅可引起胆囊的慢性炎症，而且当结石嵌顿在胆囊颈部或胆囊管后,还可以引起继发感染，导致胆囊的急性炎症。由于结石对胆囊粘膜的慢性刺激,还可能导致胆囊癌的发生,有报告此种胆囊癌的发生率可达1～2%。","胆结石(胆囊结石,胆石症)"
恶心与呕吐|便秘|腹痛,腹部,"肝胆外科,内科","    肝性血卟啉病综合征（Porphyria Hepatica Syndrome）又称Waldenstrom综合征,急性间歇性卟啉症（Acnte Intermittant Porphyria AIP）。本征是由于肝内卟啉代谢紊乱所引起的间歇发作性腹痛、呕吐,便秘及神经精神症状等一系列症候群。以青壮年发病为多。","肝性血卟啉病综合征(Waldenstrom综合征,急性间歇性卟啉症)"
疲劳|恶心与呕吐|呕血与黑便|混合型酸碱平衡紊乱|肝肿大|黄疸,腹部,"肝胆外科,消化内科","    双重或多重感染系指同一个病毒性肝炎患者可有两种或两种以上的不同型肝炎病毒感染,现知肝炎病毒有5型，彼此间无交叉免疫。即感染一种肝炎病毒后仍可感染其他型肝炎病毒,按感染时间可分为同时感染（混合感染）重叠感染（后继感染）。",肝炎双重感染
