symptoms,body_part,clinic_department,description,medicine_name
紫绀|咳嗽|呼吸异常|恶心与呕吐|脱水|胃食管反流性疾病,胸部,"心胸外科,消化内科","    在各种食管畸型中食管闭锁最常见,约占８５％，先天性食管闭锁病例中约20％并有先天性心脏血管畸形，另10％并有肛门闭锁,本病若不行治疗数日内即可死于肺部炎症和严重失水。近年来由于新生儿麻醉方法的改进，新生儿监护的开展,静脉高营养的应用，外科技术的进步，食管闭锁的治愈率有明显的提高,但若发现较晚已并发严重的肺内感染者，则疗效不佳。故加深对本病的认识,早期发现、早期诊断、早期治疗是提高疗效的关键,发病率约为每３０００个活婴中发生１例，故并非罕见。发病男女无差别",先天性食管闭锁
心悸|心律失常|心力衰竭|休克|晕厥|昏迷|咯血|恶心与呕吐|胸痛|肺水肿,胸部,"心胸外科,外科","    原发性心脏肿瘤中约有70％为良性肿瘤,且大多数病例可手术治愈。良性心脏肿瘤中，近一半以上为心腔粘液瘤,其他良性心脏肿瘤尚有脂肪瘤、血管瘤、纤维瘤,错构瘤和畸胎瘤等。粘液瘤最常见于左心房腔，约占心脏粘液瘤总数的75％左右,其次为右心房粘液瘤，占20％左右，心室粘液瘤和多发性心腔粘液瘤则甚为少见",原发性心脏肿瘤
啰音|心脏杂音|心脏震颤|猝死|心音异常|眩晕|晕厥|昏迷|心悸|心律失常,胸部,"心胸外科,心血管内科","    心律失常（cardiac arrhythmia）指心律起源部位,心搏频率与节律以及冲动传导等任一项异常。“心律紊乱”或“心律不齐”等词的含义偏重于表示节律的失常，心律失常既包括节律又包括频率的异常,更为确切和恰当。",心律失常
吞咽困难|心悸|头痛|眩晕|晕厥|昏迷|呼吸异常|恶心与呕吐|胸痛|身痛,胸部,"心胸外科,外科","    在胸主动脉动脉瘤中最常见的是降主动脉瘤,大多数由动脉粥样硬化病变所引起，其它如创伤、细菌性感染和动脉中层坏死等也可以导致降主动脉瘤的形成",胸降主动脉动脉瘤
心悸|心律失常|心力衰竭|紫绀|呼吸异常|心脏杂音|心音异常,胸部,"心胸外科,外科","    左心室双出口涵义为两根大动脉均起源于左心室,两根动脉开口位于同一平面，双侧圆锥及圆锥肌肉发育不全，主动脉瓣和肺动脉瓣,半月瓣和二尖瓣之间均连续。为一种甚为罕见的先天性心血管畸形。常伴室间隔缺损,肺动脉狭窄，三尖瓣下移畸形，右心室发育不良,房室不一致，心房和内脏正位或逆位等畸形。左心室双出口血流动力学的改变,类似严重的法乐四联症或完全性大动脉错位伴室间隔缺损。",左心室双出口(右心发育不良)
心悸|心律失常|心力衰竭|咳嗽|呼吸异常|心脏杂音|心脏增大|心音异常,胸部,"心胸外科,外科","    心室间隔缺损是常见的一种先天性心脏畸形,大多数是单一畸形，约占先天性心脏病的20％左右；也可为复合心脏畸形的一个组成部分，如见于法乐四联症,完全性房室通道等。本节所述限于单纯性室间隔缺损。",心室间隔缺损(室间隔缺损)
心音异常|心脏杂音|心脏震颤|心脏增大|心悸,胸部,"心胸外科,心血管内科",    心肌病（DDM）是一组由于心脏下部分腔室(即心室)的结构改变和心肌壁功能受损所导致心脏功能进行性障碍的病变,心肌病
感觉障碍|心音异常|心悸|心律失常,胸部,"心胸外科,心血管内科","    心脏神经官能症是神经官能症的一种特殊类型, 以心血管系统功能失常为主要表现, 可兼有神经官能症的其他表现,其症状多种多样, 时好时坏, 常见有心悸、心前区疼痛、胸闷,气短、呼吸困难、头晕,失眠、多梦等。大多发生于青壮年, 以20岁~40岁者最多, 多见于女性, 尤其是更年期妇女",心脏神经官能症(神经循环衰弱症)
心悸|心律失常|心力衰竭|呼吸异常|胸痛|肺水肿|猝死,胸部,"心胸外科,外科","    心室间隔穿破是急性心肌梗塞后的严重并发症之一,在急性心肌梗塞引致的心脏穿破中位于心室间隔者约占10%。因急性心肌梗塞死亡病例的病理解剖资料中，心室间隔穿破的发生率为1.3～2.0%,1847年Latham报告首例病人，1957年Cooley施行外科缝补术获得成功。",心肌梗塞并发心室间隔穿破
心悸|心律失常|心力衰竭|紫绀|心脏杂音|心音异常,胸部,"心胸外科,外科","    动脉导管原本系胎儿时期肺动脉与主动脉间的正常血流通道,由于该时肺不司呼吸功能，来自右心室的肺动脉血经导管进入降主动脉，而左心室的血液则进入升主动脉,故动脉导管为胚胎时期特殊循环方式所必需。出生后，肺膨胀并承担气体交换功能,肺循环和体循环各司其职，不久导管因废用即自选闭合。如持续不闭合,则构成病态，称为动脉导管未闭（症）。应施行手术,中断其血流。动脉导管未闭并存于肺血流减少的紫绀型心脏病时，导管是其赖以存活的重要条件,当作别论。动脉导管未闭是一种较常见的先天性心血管畸形，占先天性心脏病总数的12～15％,如性约两倍于男性。约10％的病例并存其他心血管畸形。",先天性动脉导管未闭
心悸|心力衰竭|眩晕|晕厥|心脏增大|猝死,胸部,"心胸外科,心血管内科","    限制型心肌病是原发心肌病中少见的一型,而出现心内膜及心肌广泛钙化的更是罕见。以心内膜及心内膜下心肌纤维化引起心室舒张充盈受限，心脏舒张功能严重受损而收缩功能正常或轻度受损的一种心肌病",限制型心肌病(心肌病)
发热|吞咽困难|呼吸异常|胸痛,胸部,"心胸外科,外科","    原发性纵隔感染在临床上是一种不十分确切的诊断少数病例由急性纵隔感染治疗后转变而来,原发性纵隔感染因真菌、组织浆细胞病嗾线菌病、结核等病因所造成,纵隔淋巴结核曾被认为是一种特定病因，临床上出现淋巴结肿大，在急性炎症消退之后,淋巴结纤维化，收缩而转为慢性感染状态。所谓原发性纵隔纤维组织感染,常指原因不明之非特异性、弥漫致密性结缔组织纤维化之过程，亦名特发纤维性纵隔感染（idiopathic fibrosing mediastinitis),它可侵犯整个纵隔或纵隔某一部分。纵隔纤维组织引起气管狭窄是淋巴管感染的证据之一。",原发性纵隔感染(特发纤维性纵隔感染)
心悸|心律失常|心力衰竭|高血压|紫绀|头痛|咳嗽|呼吸异常|心脏增大|肝肿大,胸部,"心胸外科,外科","    主动脉缩窄在各类先天性心脏病中约占5～8％,1760年Morgagni在进行尸体解剖时发现此病。它的主要病变是主动脉局限性短段管腔狭窄或闭塞引致主动脉血流障碍。主动脉缩窄段病变的部位绝大多数（95％以上）在主动脉弓远段与胸降主动脉连接处,亦即主动脉峡部，邻近动脉导管或动脉韧带区。但极少数病例缩窄段可位于主动脉弓,胸降主动脉甚至于腹主动脉。有时主动脉可有两处呈现缩窄。极少数病人有家族史,本病多见于男性，男女之比为3～5∶1。",先天性主动脉缩窄
心包积液|昏迷|呼吸异常|胸痛,胸部,"心胸外科,外科","    心脏钝性闭合伤约占胸部伤的10％～25％,但由于常对其缺乏警惕、轻者表现不明显、或被其他损伤所掩盖而致漏诊,有人认为其发生率可能占钝性胸部伤的50％以上。临床上，心脏闭合伤常为几种因素联合作用所致,大多数为交通事故伤引起。",心脏钝性闭合伤
休克|猝死|心音异常,胸部,心胸外科,"    心脏穿透伤约占住院胸部伤总数的2．8%～12%,心脏各部位均可受伤，但损伤率与各心腔在前胸壁暴露范围有关。心脏穿透伤的住院死亡率以往在枪弹伤为60%,在刀刺伤为15%。",心脏穿透伤
发热|心力衰竭|脓疱|囊肿|咳嗽|咯血|急性呼吸窘迫综合征,胸部,"心胸外科,呼吸内科","    先天性肺囊肿是一种肺部先天性畸形,在小儿并不少见，也可见于新生儿。其病理分类和命名比较混乱,意见不一，以往统称先天性肺囊肿，现在比较一致地称为先天性肺囊性病,包括支气管源性囊肿（肺囊肿）、肺泡源性囊肿、肺大叶气肿（肺大皰）,囊性腺瘤样畸形和先天性囊肿性支气管扩张等。本病发病无性别差异。 本病的临床表现可甚悬殊,小的囊肿可无任何症状，仅在X线检查时才被发现，较大囊肿在继发感染或胀大压迫周围组织时才出现症状,本病应手术治疗，疗效良好。",先天性肺囊肿
