symptoms,body_part,clinic_department,description,medicine_name
低血压|其他症状,全身,"神经内科,血液科","    直立性低血压是指突然站立时血压得急剧下降,引起内环境稳定受损。见于15%～20%的一般老年人。其患病率随年龄,患心血管病和基础血压的增高而增多。",直立性低血压
血尿|咯血|便血|呕血与黑便,全身,血液科,"    遗传性出血性毛细血管扩张症系常染色体显性遗传性疾病,以皮肤、粘膜以及内脏的多发性毛细血管、或小动脉,小静脉扩张和病变部位反复出血为特征，肝脏常受累。",遗传性出血性毛细血管扩张症
心律失常|色素异常|糖尿,全身,血液科,"    遗传性血色病是一种铁代谢异常的遗传性疾病,有六种不同的基因型其中主要的一种与HFE基因相关另外五种是罕见类型种不同的基因，其中主要的一种与HFE基因相关，另外五种是罕见类型,这种病的特点是过量的铁吸收致不同的组织器官破坏。",遗传性血色病
心悸|头痛|脾肿大|贫血,腹部,"消化内科,血液科","　　脾功能亢进（简称脾亢）是一种综合征,临床表现为脾肿大、一种或多种血细胞减少，而骨髓造血细胞相应增生,可经脾切除而缓解。本病经治疗原发病后，部分病例临床症状可减轻,脾脏切除后，临床症状可得到纠正。",脾功能亢进
疲劳|肝肿大|脾肿大,全身,血液科,"    大多植物和动物组织含有叶酸(蝶酰谷氨酸,叶酸)，以还原甲基和甲酰多聚谷氨酸盐形式存在。四氢叶酸盐在转运一碳单位(如在嘌呤和嘧啶核苷酸生物合成中),氨基酸转换(如组氨酸通过亚氨甲基谷氨酸而转变成谷氨酸)以及甲酸盐的产生和利用方面起辅酶作用。各种原因引起的叶酸利用障碍可导致贫血，称为叶酸缺乏所致贫血",叶酸缺乏所致贫血
视力障碍|头痛|眩晕|感觉障碍|消瘦|脾肿大,全身,血液科,"    原发性血小板增多症（primary throbocythemia）是骨髓增生性疾病,其特征为出血倾向及血栓形成，外周血血小板持续明显增多，功能也不正常,骨髓巨核细胞过度增殖。由于本病常有反复出血，故也名为出血性血小板增多症,发病率不高，多见40岁以上者。",原发性血小板增多症(出血性血小板增多症)
视力障碍|紫绀|瘙痒|头痛|眩晕|消瘦|肝肿大|脾肿大,全身,血液科,"    真性红细胞增多症（简称真红）是一种克隆性以红细胞增多为主伴有白细胞,血小板增多的慢性骨髓增生性疾病，总血容量绝对增多，血液粘稠,临床表现皮肤红紫、头昏、头晕,头痛、高血压、肝脾肿大,严重患者可出现血管、神经并发症出血、梗塞等",真性红细胞增多症
淋巴结肿大|紫绀|溃疡|毛发异常|脾肿大,全身,"消化内科,血液科",    淋巴细胞减少症是指成人淋巴细胞总数,淋巴细胞减少症
发热|身痛,全身,血液科,"    慢性化脓性骨髓炎是急性化脓性骨髓炎的延续,往往全身症状大多消失，只有在局部引流不畅时，才有全身症状表现,一般症状限于局部，往往顽固难治，甚至数年或十数年仍不能痊愈,目前，对大多数病案，通过妥善的计划治疗,短期内可以治愈。",慢性骨髓炎
食欲异常|腹泻|体型异常|消瘦|肝肿大|脾肿大|黄疸,全身,血液科,"    异常血红蛋白病是由于遗传缺陷（常染色体显性遗传）引起珠蛋白的基因突变,肽链结构异常或合成障碍，造致一种或一种以上结构异常的血红蛋白，部分或完全替代了正常的血红蛋白,这样一组疾病称之为异常血红蛋白病。",异常血红蛋白病
少尿|高血压|休克|头痛|眩晕|肺水肿|呕血与黑便|腹痛,全身,"消化内科,神经内科","    蝎子主要分布在热带和亚热带,种类颇多，毒性大小不一。我国东方毒蝎毒力相当于眼镜蛇毒,可致命。蝎子有一对毒腺和尾刺，刺人时毒液通过尾钩进入人体,蝎毒为低分子量、无色毒蛋白，主要毒作用为神经毒：胆碱能和肾上腺素能作用；尚有溶血,出血毒等作用，并可致急性胰腺炎和高血糖等作用。其神经毒素与神经细胞钠通道结合,使神经肌肉接合部、副交感神经、肾上腺素能神经末梢和肾上腺髓质的突触前活性增强",蝎子螫伤
发热|急性肾衰竭|黄疸,全身,血液科,"   血栓性血小板减少性紫癜又称血栓性微血管病性溶血性贫血,血小板血栓形成综合征等。其病因不明，可能与血管因素,感染以及药物过敏等有关。大部分病人年龄在10-40岁之间，约60%是女性,起病急骤，病情严重，2/3病例在3个月内死亡,少数病例较缓慢，病程可达数月至数年。","血栓性血小板减少性紫癜(血栓性微血管病性溶血性贫血,血小板血栓形成综合征)"
紫绀|疲劳|感觉障碍|关节疼痛|贫血,全身,血液科,"    急性骨髓性白血病（Acute myeloid leukemia,AML），是一种骨髓性白细胞（而非淋巴性白细胞）异常增殖的血癌。其特点是骨髓内异常细胞的快速增殖而影响了正常血细胞的产生,急性骨髓性白血病是成年人最常见的急性白血病，其发病率随着人的年龄而增加。急性骨髓性白血病还是比较罕见的疾病,在美国约占因癌症而死亡的人数的1.2%。",急性骨髓性白血病(急性非淋巴细胞性白血病)
发热|休克|腹痛|脾肿大|黄疸|腰背痛,全身,血液科,"    红细胞在其寿命终止时(约120天)由单核吞噬细胞系统来清除,该过程主要在脾脏进行，血红蛋白在脾内进行分解代谢，溶血的主要特点是红细胞的寿命缩短,当骨髓造血功能不再能代偿寿命短的红细胞，便发生溶血性贫血。",溶血过度所致贫血
发热|腹泻|呼吸异常|恶心与呕吐|腹痛,全身,血液科,"    菌血症是指外界的细菌经由体表的入口或是感染的入口进入血液系统后,在人体血液内繁殖并随血流在全身播散，后果是很严重的。一般来说,导尿管或者是体表的手术造口容易导致发生菌血症。出现菌血症的患者往往发生急性的多个器官的转移性感染，并出现各种急性感染症状,一旦怀疑，应立即采血检验，一旦确诊应立即针对感染菌治疗,争分夺秒。",菌血症
咯血|便血|呕血与黑便,全身,血液科,"    获得性循坏抗凝物质增多综合征是指血液中循坏抗凝物质增多(包括肝素样抗凝物质过多,抗凝药物过量、狼疮抗凝物质等)引起的以出血为主要症状的一组疾病。",获得性循坏抗凝物质增多综合征
淋巴结肿大|发热|消瘦,全身,血液科,"    恶性组织细胞病(恶组)是单核-巨噬细胞系统中组织细胞的恶性增生性疾病,临床表现以发热、肝脾淋巴结肿大、全血细胞减少和进行性衰竭为特征,恶组多见于青壮年，以20~40岁者居多，男女发病为2~3:1,本病按病程可分为急性和慢性型。国内以急性型为多见。起病急骤,病势凶险。",恶性组织细胞病(恶组)
少尿|眼球内陷|头痛|眩晕|晕厥|昏迷|感觉障碍|脱水|高钠血症|混合型酸碱平衡紊乱,全身,"内科,血液科","　　高渗性脱水是指水和钠同时丧失,但缺水多于缺钠，故血清钠高于正常范围，细胞外液呈高渗状态,当缺水多于缺钠时，细胞外液渗透压增加，抗利尿激素分泌增多,肾小管对水的重吸收增加，尿量减少。醛固酮分泌增加,钠和水的再吸收增加，以维持血容量。如继续缺水,细胞外液渗透压进一步增高，细胞内液移向细胞外，最终是细胞内缺水的程度超过细胞外液缺水的程度,脑细胞缺水将引起脑功能障碍。",高渗性脱水
鼻出血|便血,全身,血液科,"    血小板减少症是指血小板数低于正常范围所引起的病症,血小板减少症可能源于血小板产生不足,脾脏对血小板的阻留,血小板破坏或利用增加以及被稀释，无论何种原因所致的严重血小板减少，都可引起典型的出血：多发性瘀斑,最常见于小腿;或在受轻微外伤的部位出现小的散在性瘀斑;粘膜出血(鼻出血,胃肠道和泌尿生殖道和阴道出血，和手术后大量出血，胃肠道大量出血和中枢神经系统内出血可危及生命",血小板减少症
便血|腹痛|关节疼痛|其他症状|血尿|休克|色素异常,全身,血液科,"    过敏性紫癜(Allergic Purpura)是常见的毛细血管变态反应性疾病,主要病理基础为广泛的毛细血管炎，以皮肤紫癜、消化道粘膜出血,关节肿胀疼痛和肾炎等症状为主要临床表现，少数患者还伴有血管神经性水肿。部分病人再次接触过敏原可反复发作,肾脏受累的程度及转归是决定预后的重要因素。过敏性紫癜可发生于任何年龄，以儿童及青少年为多见,尤以学龄前及学龄期儿童发病者多，一岁以内婴儿少见，男性多于女性(约1.4～2.1)",过敏性紫癜
其他症状,,血液科,"    血清Ca++低于2mmol/L时,称为低钙血症。血清Mg++低于0.75mmol/L时，称为低镁血症,它们常互相影响，可同时发生。",低钙血症和低镁血症
疲劳|肝肿大|脾肿大|贫血,全身,血液科,"骨髓痨性贫血是由于异常或非造血的细胞浸润和替代正常骨髓而引起的贫血,此类贫血的特点为血涂片上出现正常色素，大小不均的红细胞，并见异形红细胞和有核红细胞,亦可见未成熟的粒细胞。当骨髓被浸润性癌肿，肉芽肿性或脂质沉积病变所取代或骨髓纤维变性时可发生上述变化",骨髓痨性贫血
毛细血管扩张症|贫血,全身,血液科,"    化脓性骨髓炎是指因各种感染因素造成的骨髓炎症,以病程长短分为急性和慢性两种。急性骨髓炎以骨质吸收、破坏为主,慢性骨髓炎以死骨形成和新生骨形成为主。",化脓性骨髓炎
食欲异常|腹泻|便秘|腹痛|肝肿大|脾肿大,全身,血液科,    维生素B12缺乏所致贫血是指由于各种原因造成机体内维生素B12缺乏所导致的贫血,维生素B12缺乏所致贫血
发热|心悸|心律失常|心力衰竭|休克|眩晕|晕厥|昏迷|感觉障碍|呼吸异常,全身,"心胸外科,呼吸内科","    严重感染特别是革兰氏阴性细菌感染常可引起感染性休克,感染性休克(septic shock)，亦称脓毒性休克，是指由微生物及其毒素等产物所引起的脓毒病综合征（sepsis syndrome）伴休克,感染灶中的微生物及其毒素、胞壁产物等侵入血循环，激活宿主的各种细胞和体液系统；产生细胞因子和内源性介质,作用于机体各种器官、系统，影响其灌注,导致组织细胞缺血缺氧、代谢紊乱、功能障碍,甚至多器官功能衰竭。这一危重综合征即为感染性休克。因此感染性休克是微生物因子和机体防御机制相互作用的结果,微生物的毒力数量以及机体的内环境与应答是决定感染性休克的发展的重要因素。","感染性休克(休克,脓毒性休克)"
贫血|血尿|鼻出血|咯血|便血|呕血与黑便,全身,血液科,"    当人体的止血机能发生障碍时,可引起皮肤、粘膜和内脏的自发性出血或轻微损伤后即出血不止，凡是具有这种出血倾向的疾病均可称之为出血性疾病",出血性疾病
淋巴结肿大|发热|鼻出血|消瘦|肝肿大|脾肿大|关节疼痛,全身,血液科,"    骨髓增生异常综合征( myelodysplastic syndrome, MDS)是一组起源于造血髓系定向干细胞或多能干细胞的异质性克隆性疾患,主要特征是无效造血和高危演变为急性髓系白血病，临床表现为造血细胞在质和量上出现不同程度的异常变化。其具体临床表现为贫血,可伴有感染或出血，部分病人可无症状。部分患者可有肝,脾，淋巴结轻度肿大，少数患者可有胸骨压痛,肋骨或四肢关节痛。血象可呈全血细胞减少，或任何一系及二系血细胞减少,1982年由FAB协作组建议确立病名，并将MDS分为五型：难治性贫血;难治性贫血伴环状铁粒幼细胞增多;难治性贫血伴原始细胞增多，转变中的难治性贫血伴原始细胞增多;慢性粒-单核细胞白血病,MDS发病率约10/10万～12/10万人口，多累及中老年人，50岁以上的病例占50%～70%,男女之比为2：1。MDS30%～60%转化为白血病。其死亡原因除白血病之外,多数由于感染、出血，尤其是颅内出血",骨髓增生异常综合征(MDS)
其他症状|食欲异常|消瘦,全身,血液科,"    单纯红细胞再生障碍性贫血（pure red cell aplasia）简称纯红再障；系骨髓红细胞系列选择性再生障碍所致一组少见的综合征,国内文献报告已超过100例。发病机制多数与自身免疫有关。临床上可分为先天性和获得性两大类,获得性又可按病因分为原发性和继发性，按病程分为急性和慢性两型。",单纯红细胞再障性贫血
出汗异常|食欲异常|消瘦|肝肿大|脾肿大,全身,血液科,"    骨髓纤维化(Myelofibrosis,MF)简称髓纤,是一种由于骨髓造血组织中胶原增生，其纤维组织严重地影响造血功能所引起的一种骨髓增生性疾病，原发性髓纤又称“骨髓硬化症”,“原因不明的髓样化生”。本病具有不同程度的骨髓纤维组织增生，以及主要发生在脾,其次在肝和淋巴结内的髓外造血，典型的临床表现为幼粒-幼红细胞性贫血，并有较多的泪滴状红细胞,骨髓穿刺常出现干抽，脾常明显肿大，并具有不同程度的骨质硬化","骨髓纤维化(髓纤,骨髓硬化症,慢性特发性骨髓纤维化)"
眩晕,全身,血液科,"    巨幼细胞性贫血(megaloblastic anemia)是由于脱氧核糖核酸(DNA)合成障碍所引起的一组贫血,主要系体内缺乏维生素B12或叶酸所致，亦可因遗传性或药物等获得性DNA合成障碍引起。本症特点是呈大红细胞性贫血,骨髓内出现巨幼红细胞系列，并且细胞形态的巨型改变也见于粒细胞、巨核细胞系列,甚至某些增殖性体细胞。该巨幼红细胞易在骨髓内破坏，出现无效性红细胞生成,约95%的病例系因叶酸或(和)维生素B12缺乏引起的营养性贫血，其早期阶段，单纯表现为叶酸或维生素B12缺乏者临床上并不少见,营养性巨幼细胞贫血具有地区性，我国以山西和陕西省等西北地区较多见，患病率可达5.3%;恶性贫血在我国则罕见",巨幼细胞性贫血
消瘦|其他症状,全身,血液科,"    类白血病反应是某种因素刺激机体的造血组织而引起的某种细胞增多或左移反应,似白血病现象。其分型较多，包括粒细胞型,红白血病型、浆细胞型以及混合细胞型，其中以中性粒细胞型最多见,本病最多见于某些细菌和病毒的严重感染，亦常出现于恶性肿瘤广泛播散，急性溶血及某些药物反应,本病以儿童及青少年较多见，男女发病率无差别。其治疗和预后取决于引起该反应的基本疾病,如果这些基本病是可以治愈的，则类白血病反应也会消失。",类白血病反应
发热|血尿|高血压|头痛|消瘦|恶心与呕吐,全身,血液科,"    获得性血小板功能障碍又称继发性血小板减少症,是继发于其他疾病引起的血小板减少，涉及的病种相当多。如药物性免疫性血小板减少症,其他免疫性血小板减少症如Evans综合征，慢性淋巴细胞性白血病，各种急性白血病,淋巴瘤，系统性红斑狼疮，类风湿性关节炎,甲状腺机能亢进等。",获得性血小板功能障碍(继发性血小板减少症)
食欲异常|肝肿大|脾肿大|贫血,全身,"内科,血液科","    营养性巨幼红细胞性贫血又称营养性大细胞性贫血,主要是由于缺乏维生素B12及叶酸所致，常见于婴幼儿时期，也见于孕妇及哺乳妇女,其他年龄较少见，确切的发病率欠详。随着人民生活经济情况的好转,在大中城市此病已属罕见，但在华北，西北,东北和西南等地的农村尚不少见。",营养性巨幼红细胞性贫血(营养性大细胞性贫血)
其他症状|疲劳|头痛|眩晕,全身,"内科,消化内科","    消化系癌伴血液病综合征系指消化系的某些癌肿,如胃癌、结肠癌、胰腺癌,肝癌及胆囊癌等，常伴有微血管病性溶血、血液细胞成份增多与减少所引起的类似于血液病的一组症候群",消化系癌伴血液病综合征
疲劳|食欲异常|消瘦|发热,全身,血液科,"    白细胞减少症和粒细胞缺乏症是指外周血象白细胞计数持续低于4.0X109/升者,中性粒细胞低于(1.5～1.8)X 109/升者。临床以头晕、乏力,低热、心悸、腰酸,口腔溃疡、感染等为特征。药物,理化因素或严重感染可引起本病，也可继发于其他疾病，如脾功能亢进,再生障碍性贫血等。本病如及早诊治，预后尚好,否则可引起骨髓抑制，则预后不良。",白细胞减少症和粒细胞缺乏症
消瘦|肝肿大|脾肿大,胸部,血液科,"    脾功能亢进症(hypersplenism)简称脾亢,是一种综合征，临床表现为脾脏肿大，一种或多种血细胞减少,而骨髓造血细胞相应增生，脾切除后血象恢复，症状缓解","脾功能亢进症(脾亢,脾功能亢进)"
血尿|咯血|消瘦|便血|呕血与黑便,全身,血液科,"    血友病分为 A,B 两型。血友病A(hemophilia A)是凝血因子 VIII 缺乏所导致的出血性疾病，约占先天性出血性疾病的 85%,根据世界卫生组织(WHO)和世界血友病联盟(WHF)1990年联合会议的报告，血友病A的发病率约为 15～20/10万人口，欧美各国统计,约为5～10/10万人，中国血友病 A 发病率约为3～4/10万人口。血友病B(hemophilia B),称因子IX缺乏症或Christmas病，发病率约1.0～1.5/105，占血友病的15%～20%,因子IX的基因长34kb，位于X染色体长臂，有8个外显子和7个内含子,因子IX为一种依赖性维生素K 的血浆蛋白，相对分子量为5.6万，合成部位在肝脏,血友病A、B治疗相似，采用替代疗法,可选用血浆、凝血酶原复合物(PCC)、因子IX浓缩物和重组因子IX制品等",血友病
少尿|眼球内陷|休克|头痛|眩晕|晕厥|昏迷|感觉障碍|脱水|低钠血症,全身,"内科,血液科","　　低渗性脱水是指水和钠同时缺失,但缺水少于缺钠，血清钠低于正常范围，细胞外液呈低渗状态,机体减少抗利尿激素的分泌，使水在肾小管内的再吸收减少，尿量排出增多,以提高细胞外液的渗透压。但细胞外液量反更减少。组织间液进入血液血环,虽能部分地补偿血容量，但使组织间液的减少更超过血浆的减少。面临循环血量的明显减少,机体将不再顾及到渗透压而尽量保持血容量。肾素-醛固酮系统兴奋，使肾减少排钠,Cl-和水的再吸收增加。故尿中氯化钠含量明显降低。血容量下降又会刺激垂体后叶,使抗利尿激素分泌增多，水再吸收增加，导致少尿,如血容量下降又会继续减少，上述代偿功能不再能够维持血容量时，将出现休克,这种因大量失钠而致的休克，又称低钠性休克。",低渗性脱水
血尿|消瘦|便血|关节疼痛,全身,血液科,"    血管性血友病,也称为VonWillebrand综合征(简称VWD)。本病患者血浆内的VonWillebrand因子(简称VWF)缺乏或分子结构异常。典型病例的表现为：①出血时间延长,②血小板对玻璃珠的粘附性减低及对瑞斯托霉素聚集功能减弱或不聚集。③血浆Ⅷ因子有关抗原(ⅧR∶Ag)及凝血活性(Ⅷ∶C)减低或VWF活性(ⅧR∶VWF)降低。VWD是一类较常见的遗传性出血性疾病,男女都可罹病，多数患者为常染色体显性遗传，少数为常染色体隐性遗传,VWF基因位于第12号染色体。",血管性血友病
发热|头痛|眩晕|消瘦|脾肿大|黄疸|腰背痛,全身,血液科,"    自身免疫性溶血性贫血(AIHA)是一组B淋巴细胞功能异常亢进,产生抗自身红细胞抗体、使红细胞破坏增加而引起的贫血。有时红细胞的破坏能被骨髓红细胞生成所代偿,临床上不发生贫血，即仅有自身免疫性溶血(AIH)。也有人仅可测及抗自身红细胞抗体(AI),而无明显溶血迹象。当机体既产生抗自身红细胞抗体，又产生抗自身血小板抗体(甚至白细胞抗体),进而同时出现贫血和血小板减少(或全细胞减少)时，称之为Evans。本病临床表现多端,温抗体型AIHA多为慢性起病，易于反复，部分患者有急性发作史,发作期间可见畏寒、发热、黄疸,腰背酸痛等，血红蛋白尿常见于阵发性冷性血红蛋白尿，少见于冷凝集素病,病情常反复，后期不易控制。",自身免疫性溶血性贫血
头痛|眩晕|呼吸异常|消瘦|腹痛|肝肿大|脾肿大|黄疸|身痛|腰背痛,全身,血液科,"    红细胞葡萄糖-6-磷酸脱氢酶(G-6-PD)缺乏所致的溶血性贫血,是红细胞酶缺乏所致溶血中最常见的一种。本病系X连锁不完全显性遗传。",葡萄糖-6-磷酸脱氢酶缺乏症
发热|出汗异常|疲劳|消瘦|胸痛|脾肿大,全身,血液科,"    慢粒是一种骨髓增殖性疾病,其特点是粒系(包括已成熟的和幼稚阶段的粒细胞)产生过多。在疾病早期，这些细胞尚具有分化的能力,且骨髓功能是正常的。本病常于数年内保持稳定，最后转变为恶性程度更高的疾病,本病患者以年龄在30～40岁间居多，20岁以下者罕见。","慢性粒细胞性白血病(慢粒,CML,慢性白血病)"
淋巴结肿大|发热|瘙痒|出汗异常|消瘦,全身,血液科,"    恶性淋巴瘤是淋巴结和结外部位淋巴组织的免疫细胞肿瘤,来源于淋巴细胞或组织细胞的恶变。在我国恶性淋巴瘤虽相对少见，但近年来新发病例逐年上升,每年至少超过25000例，而在欧洲、美洲和澳大利亚等西方国家的发病率可高达11/10万～18/10万,略高于各类白血病的总和。在美国每年至少发现新病例3万以上。我国恶性淋巴瘤的死亡率为1.5/10万,占所有恶性肿瘤死亡位数的第11～13位，与白血病相仿。而且,恶性淋巴瘤在我国具有一些特点：①发病和死亡率较高的中部沿海地区;②发病年龄曲线高峰在40岁左右，没有欧美国家的双峰曲线，而与日本相似呈一单峰;③何杰金氏病所占的比例低于欧美国家,但有增高趋向;④在非何杰金淋巴瘤中滤泡型所占比例很低，弥漫型占绝大多数;⑤近十年的资料表明我国的T细胞淋巴瘤占34%，与日本相近,远多于欧美国家。",恶性淋巴瘤
食欲异常,全身,血液科,"    缺铁性贫血(iron deficiency anemia, IDA)是由于体内缺少铁质而影响血红蛋白合成所引起的一种常见贫血,这种贫血特点是骨髓、肝、脾及其他组织中缺乏可染色铁,血清铁浓度和血清转铁蛋白饱和度均降低。典型病例贫血是属于小细胞低色素型。本病是贫血中常见类型,普遍存在于世界各地。在生育年龄妇女(特别是孕妇)和婴幼儿这种贫血的发病率很高.上海地区高危人群临床流行病学调查显示：月经期妇女、妊娠妇女和青少年缺铁性贫血患病率分别为11.39%\19,28%及9.84%，缺铁患病率分别为43.3%、66.27%及13.17%;主要的危险因素月经期妇女为月经过多,青少年为营养因素，中老年缺铁性贫血患者应警惕消化道肿瘤。在钩虫病流行地区不但多见,而且贫血程度也比较重。 本病发生没有明显的季节性，治愈率为80%,缺铁性贫血的原因：一是铁的需要量增加而摄入不足，二是铁的吸收不良，三是失血过多等,均会影响血红蛋白和红细胞生存而发生贫血。",缺铁性贫血
脾肿大,胸部,血液科,"    充血性脾肿大是由肝硬化引起的门静脉高压,门静脉或脾静脉的炎症或血栓。常伴有肝硬化和门静脉高压的表现，如食道下端或胃底静脉曲张,腹水、消化不良等;同时伴有脾功能亢进，表现为红细胞,白细胞和血小板均减少的“三少”现象;同时骨髓造血功能旺盛。",充血性脾肿大(脾功能亢进)
紫绀|消瘦|肝肿大|脾肿大,全身,血液科,"    原发性血小板减少性紫癜,或称特发性血小板减少性紫癜(idiopathic thrombocytopenic purpura，ITP)，指无明显外源性病因引起的血小板减少,但大多数是由于免疫反应引起的血小板破坏增加，故又名自身免疫性血小板减少，是一类较为常见的出血性血液病,其特点为血小板寿命缩短，骨髓巨核细胞增多，80%-90%病例的血清或血小板表面有IgG抗体,脾脏无明显肿大。根据发病机理，诱发因素和病程,ITP分为急性型及慢性型两类。儿童80%为急性型(AITP)，无性别差异,春冬两季易发病，一旦病源清除，疾病在6-12月痊愈,而成人ITP95%以上为慢性型(CITP)，男女之比约1：3，一般认为属自身免疫性疾病的一种,迁延难愈。本病病死率约为1%，多数是因颅内出血死亡,ITP主要临床表现为皮肤粘膜出血或内脏出血。","原发性血小板减少性紫瘢(特发性血小板减少性紫癜,自身免疫性血小板减少)"
