symptoms,body_part,clinic_department,description,medicine_name
心悸|心力衰竭|腹痛|心脏杂音,腹部,"内科,消化内科","    胃心综合征（Gastrocardiac Syndrome）也称Roemheld综合征,是指由于胃部疾病反射性引起心血管系统的功能紊乱。多见于青年，男女发病相似",胃心综合征(Roemheld综合征)
便秘|胃肠气胀|腹痛,腹部,消化内科,"    所谓胃病,实际上是许多病的统称。它们有相似的症状，如上腹胃脘部不适,疼痛、饭后饱胀、暖气,返酸，甚至恶心、呕吐等等,临床上常见的胃病有急性胃炎,慢性胃炎,胃溃疡,十二指肠溃疡、胃十二指肠复合溃疡、胃息肉,胃结石,胃的良恶性肿瘤，还有胃粘膜脱垂症,急性胃扩张,幽门梗阻等",胃病
腹泻|关节疼痛,腹部,"内科,消化内科","    1907年首先由Whipple报道,1949年Black-Schaffer用PAS染色发现病人小肠粘膜内巨噬细胞中有PAS阳性物质。1960年Cohen等先后经电镜研究，认为巨噬细胞中的镰状颗粒由细菌组成；病原体为杆状,其宽为0.2μm，长为1.5～2.5μm，称为Whipple杆菌,病原菌经口侵入，可侵犯全身各器官，在长期抗生素治疗后,病人可获痊愈，此杆菌亦逐渐消失。现认为本病与感染Whipple杆菌有关,但仍未得明确鉴定，亦未制成动物模型。",Whipple病(肠道脂肪代谢障碍)
恶心与呕吐|腹痛,腹部,"内科,消化内科","    1878年Willatt首先报道1例因使用髋人字石膏后出现急性胃扩张症状,而命名为石膏综合征（Cast syndrome）。1971年Evarts报告未用石膏治疗脊柱侧弯或后突畸形的患者亦可发生恶心、反复呕吐症状,他认为石膏综合征是误称。由于这类治疗方法已广泛应用，因此本征并不少见",石膏综合征
恶心与呕吐|呕血与黑便,腹部,"内科,消化内科","    食管贲门粘膜撕裂综合征（Mallory-Weiss Syndrome）是指因频繁的剧烈呕吐,或因腹内压骤然增加的其它情况（如剧烈咳嗽、举重、用力排便等）,导致食管下部和/或食管胃贲门连接处或胃粘膜撕裂而引起以上消化道出血为主的症候群。",食管贲门粘膜撕裂综合征(Mallory-Weiss syndrome(MWS))
发热|恶心与呕吐|腹痛,腹部,"内科,消化内科","嗜酸细胞性胃肠炎亦称嗜酸性胃肠炎（eosinophilic gastroenteritis）是一种少见病,以胃肠道的某些部位有弥散性或局限性嗜酸性粒细胞浸润为特征。临床表现有上腹部痉挛性疼痛，可伴恶心,呕吐、发热或特殊食物过敏史。约80％的患者外周血嗜酸性粒细胞高达15％～70％,Kaizser于1937年首先报道，迄今世界文献报道约200余例。",嗜酸细胞性胃肠炎(嗜酸性胃肠炎)
恶心与呕吐,腹部,消化内科,"神经性呕吐又称心因性呕吐,以反复发作的呕吐为特征，无器质性病变作为基础，常与心理社会因素有关",神经性呕吐(心因性呕吐)
食欲异常|恶心与呕吐|腹痛,腹部,"内科,消化内科","    十二指肠白点综合征（Duodenal White Spot Syndrome,DWSS）是近年来日本学者根据内镜所见提出的一个新综合症概念,系指十二指肠粘膜呈现不同于十二指肠溃疡的、散在粟粒样大小的白点或白斑。由于在活检病理检查时均有十二指肠炎症存在,故国内多数学者认为它不应列为一独立的综合征，其实质是十二指肠炎的一种特殊表现形式，称之为“白点型十二指肠炎”较合适,最近国内文献上已开始应用这一名称。",十二指肠白点综合征(白点型十二指肠炎)
恶心与呕吐|腹痛,腹部,"内科,消化内科","    特发性胃肠道嗜酸性能超群细胞浸润综合征（Idiopathic Eosinophilic Infiltration Syndrome）是一种原发于胃肠道的嗜酸性细胞良性浸润性疾病,其特点是在进食某种食物后出现胃肠道症状、体征、嗜酸粒细胞增多以及其他异常实验室改变,皮质激素对本病治疗具有良好效果。",特发性胃肠道嗜酸性细胞浸润综合征
腹泻|腹痛,腹部,消化内科,"    热带口炎性腹泻（tropic sprue）好发于热带居民,在南美、非洲、印度等东南亚各国最为常见,任何年龄均可罹病。近年来已将发生在热带的本病归类于“感染性吸收不良”类型，并将本病分为寄生虫性（即贾第虫病）及非寄生虫性（热带口炎性腹泻）两种",热带口炎性腹泻
其他症状|低血糖症,全身,"内科,消化内科","    脐膨出-巨舌-巨大躯体综合征（Exomphalosmacro-Glossia-Gigantism Syndrome）亦称新生儿低血糖-巨舌-内脏肥大-脐膨出综合征,新生儿低血糖伴内脏肥大-巨舌-小脑综合征。1963年首先由Beckwith描述本征，故称Beckwith综合征,1964年，Weidemann又报告了一家三兄妹均发生本病。因此,又称Beckwith-Weidemann综合征。",脐膨出-巨舌-巨大躯体综合征(新生儿低血糖-巨舌-内脏肥大-脐膨出综合征、新生儿低血糖伴内脏肥大-巨舌-小脑综合征)
恶心与呕吐|胃肠气胀|腹痛,腹部,"内科,消化内科","    胃节律紊乱（Gastric Dysrhythmia）综合征,系指胃蠕动节律紊乱或过快所致恶心、呕吐、腹痛,腹胀的一组症候群。本征多发生于腹部手术后，如胆囊切除术,食管裂孔疝修复术或幽门成形术，以及重度糖尿病自主神经广泛受损。另有研究认为兴奋性神经传递物质（如乙酰胆碱,胃动素和胃泌素）与抑制性神经传递物质（如去甲肾上腺素、多巴胺、舒血管肠肽,脑啡肽等）之间的精细比例失调，可导致胃节律紊乱。",胃节律紊乱综合征
肝肿大|黄疸,全身,消化内科,"    Zieve综合征又称为酒精性高脂血症综合征,黄疸一过性高脂血症-溶血性贫血综合征、酒精中毒高脂血症溶血综合征。于1958年由Zieve首先报告,1968年Balcerzak命名为Zieve综合征，系指慢性酒精中毒患者出现黄疸、高脂血症和溶血性贫血三联症的一组疾病","Zieve综合征(酒精性高脂血症综合征,黄疸一过性高脂血症-溶血性贫血综合征,酒精中毒高脂血症溶血综合征)"
水肿|恶心与呕吐|肝肿大|黄疸|其他症状,全身,"内科,消化内科","    一种遗传性外分泌腺疾病,主要影响胃肠道和呼吸系统，通常具有慢性梗阻性肺部病变，胰腺外分泌功能不足和汗液电解质异常升高的特征",囊性纤维化
食欲异常|腹泻|胃肠气胀|腹痛,腹部,"内科,消化内科","    慢性胰腺炎系指胰腺泡和胰岛组织萎缩,胰腺实质广泛纤维化的病理过程。常伴有钙化及假性囊肿形成。临床上主要表现为腹痛,腹泻或脂肪泻，消瘦及营养不良等胰腺功能不全的症候。典型慢性胰腺炎在我国较为少见,确诊较难。",慢性胰腺炎
恶心与呕吐|胃肠气胀|腹痛|腹部肿块,腹部,"内科,消化内科","    盲袢综合征是指结肠梗阻性病变不能切除,回肠与结肠行捷径吻合时，由于逆蠕动吻合，使肠内容物有一部分进入旷置的肠管内,致使旷置肠管扩张等所引起一系列症状。",盲袢综合征
腹泻|腹痛,腹部,"内科,消化内科","    麦胶性肠病（gluten-induced enteropathy）又称乳糜泻（coeliac disease）,非热带性脂肪泻（nontropic sprue），在北美、北欧,澳大利亚发病率较高，国内很少见。男女之比为1∶1.3～2.0,女性多于男性，任何年龄均可发病，发病高峰年龄主要是儿童与青年,但近年来老年人发生本病的人数在增多。","麦胶性肠病(乳糜泻,非热带性脂肪泻)"
发热|恶心与呕吐|腹痛|黄疸,腹部,"内科,消化内科","   淋巴结-胆道综合征（Ganglic-Biliary Syndrome）为肝门淋巴结肿大压迫胆总管所致,我国自1980年以来有少数报道，本征又称Derincentis综合征。肝蒂的淋巴组织与肠系膜淋巴系统相连接,且肠系膜淋巴结发炎时多伴有肝门淋巴结炎，因此淋巴-胆道综合征可能与肠系膜淋巴结炎为同一疾病。",淋巴结-胆道综合征(Derincentis综合征)
发热|胸痛|胃肠气胀|腹水|腹痛|肝肿大|关节疼痛,腹部,"内科,消化内科","    良性阵发性腹膜炎综合征（Benign Paroxysmal Peritonitis Syndrome）也称家族性地中海热综合征（Familial Mediterranean Fever Syndrome）,遗传性家族性淀粉样变性，Seigal-Cattan-Mamon综合征。本病多见于地中海沿岸地区,如西班牙和葡萄牙的犹太人、阿拉伯人，以青少年发病多见,男性多于女性，小儿也可发病但较成人少见。","良性阵发性腹膜炎综合征(家族性地中海热综合征,遗传性家族性淀粉样变性,Seigal-Cattan-Mamon综合征)"
便血|腹痛,腹部,"内科,消化内科","    溃疡性结肠炎是一种原因不明的慢性结肠炎,病变主要限于结肠的粘膜，表现为炎症或溃疡，多累及直肠和远端结肠,但可向近端扩展，以至遍及整个结肠。","溃疡性结肠炎(慢性非特异性溃疡性结肠炎,结肠炎)"
恶心与呕吐|腹痛,腹部,"内科,消化内科","    系供应结肠的大小动脉发生闭塞或血液灌注不足引起的结肠缺血性损伤,常见于低血容量性休克、心衰、肠系膜动脉栓塞或血栓形成,腹主动脉重建术或大动脉炎后。急性结肠缺血为一过性，属可逆性改变,严重者可发生全肠壁坏死、穿孔或持续性肠缺血。",缺血性结肠炎
便秘|腹痛,腹部,"内科,消化内科","    溃疡病急性穿孔是溃疡病的严重并发症之一,在全部的溃疡病患者中，急性穿孔约占10～15％。溃疡穿孔绝大部分为十二指肠溃疡穿孔,与胃溃疡穿孔的比为15：1。溃疡病急性穿孔发病急，变化快,如不及时治疗，可由于腹膜炎而危及生命。",溃疡病急性穿孔
腹泻|恶心与呕吐|胃肠气胀|腹痛,腹部,"内科,消化内科","    结缔组织疾病累及胃肠道的有硬皮病,系统性红斑狼疮、结节性多动脉炎、皮肌炎,类风湿性关节炎等，其中以硬皮病最为突出。",结缔组织性肠炎
便血|呕血与黑便|腹痛,腹部,"内科,消化内科","    溃疡病大出血系指那种大量呕血或柏油样大便,血红蛋白值明显下降，以致发生休克前期或很快陷入休克状态。因此,不包括那些小量出血或检查大便时发现隐血的情况。",溃疡病大出血(溃疡大出血)
低血压|心悸|出汗异常|头痛|眩晕|腹泻|恶心与呕吐|其他症状,全身,"内科,消化内科","    倾倒综合征是指由于手术,在胃切除与胃空肠吻合术后失去幽门或其正常功能，胃内食物骤然倾倒至十二指肠或空肠，可引起一系列症状",倾倒综合征
腹痛|黄疸,腹部,"内科,消化内科","　　缺血性肝炎系指可逆性严重低血压和低氧血症导致肝小叶中央坏死,常由充血性心力衰竭、休克、肝外伤及心脏手术后,致心源性或低血容量性休克，特别是与休克后肝脏再灌注性损伤有关。临床表现类似急性肝炎,丙氨酸氨基转移酶（ ALT）持续显著性升高，但无肝炎病毒感染及肝毒性药到病除物的证据。",缺血性肝炎
腹痛|胃食管反流性疾病,腹部,"内科,消化内科","    慢性胃炎(chronic gestritis)系指不同病因引起的胃粘膜的慢性炎症或萎缩性病变,其实质是胃粘膜上皮遭受反复损害后，由于粘膜特异的再生能力，以致粘膜发生改建,且最终导致不可逆的固有胃腺体的萎缩，甚至消失。本病十分常见,约占接受胃镜检查病人的80～90%，男性多于女性，随年龄增长发病率逐渐增高","慢性胃炎(胃炎,慢性浅表性胃炎)"
发热|腹痛|肝肿大|脾肿大,腹部,"内科,消化内科","    急性腹型-高脂血综合征（Acute Abdomen-Hyperlipemia Syndrome）又称家族性高脂蛋白血型Ⅰ型,家族性高乳糜微粒血症、原发性家族性高脂血症、肝脾肿大性脂质沉积症,高胆固醇血症黄脂瘤病、特发性脂质沉积症、高胆固醇血症黄脂瘤病,特发性脂质沉积症及急腹症-高脂血症综合征。1932年，由Burger和Grutz二人首先报道,故又称Burger-Grutz综合征。为家族性常染色体隐性遗传性疾病。临床上较罕见","急性腹型-高脂血症综合征(家族性高脂蛋白血型Ⅰ型,家族性高乳糜微粒血症,原发性家族性高脂血症,肝脾肿大性脂质沉积症,高胆固醇血)"
其他症状|胃肠气胀,腹部,"内科,消化内科","    巨膀胱-小结肠-肠蠕动不良综合征（Megabladder Microcolon Delayed Peristalsis Syndrome）可能系神经肌肉功能不够成熟所致,机体能自行纠正，但过程缓慢，多因泌尿系感染,败血症和长期营养不良而死亡。",巨膀胱-小结肠-肠蠕动不良综合征
食欲异常|胃肠气胀|呃逆,腹部,消化内科,"    慢性萎缩性胃炎,简称(CAG)，是一种常见病，世界卫生组织将其列为胃癌前状态,尤其是伴有肠上皮化生或不典型增生者，癌变可能性更大。其发病缓慢,病势缠绵，迁延难愈，治疗棘手,祖国医学文献中无萎缩性胃炎这一病名，属于祖国医学中“胃脘痛”，“腹胀”的范畴,因为慢性萎缩性胃炎，以胃脘部脾满疼痛多见，或脾满而无疼痛,尚有少数患者无明显症状，故全国中医学会第三次脾胃学术会议认为慢性萎缩性胃炎辨证可以归属于“胃痞”证，就萎缩性胃炎而论",萎缩性胃炎(慢性萎缩性胃炎)
肝肿大|黄疸,腹部,"内科,消化内科","    肾综合征（Ceribro-Hepato-Renal Syndrome）于1964年,首先由Bowen、Lee和Zellweger三氏报告，故又称Bowen-Lee-Zellweger综合征,其特征为多发性畸形，主要累及神经系统、肝和肾,但无异常核型。男女均可发病，比例为1：2：7",脑肝肾综合征(Bowen-Lee-Zellweger综合征)
肝肿大|黄疸,腹部,"内科,消化内科","    酒精性肝病是长期酗酒所致酒精中毒性肝脏疾病,包括脂肪肝、酒精性肝类和酒精性肝硬化，我国大城市酒精性肝病发病率有上升倾式",酒精性肝病(酒精肝)
疲劳|黄疸|其他症状,全身,"内科,消化内科","    吉尔伯特综合征又名体质性肝功能不良,遗传性非溶血性高胆红素血症。系先天性非溶血性间接胆红素增高型黄疸。多见于青年男性,可有家族史。",吉尔伯特综合征(体质性肝功能不良，遗传性非溶血性高胆红素血症)
恶心与呕吐|腹痛,腹部,"内科,消化内科","    急性胃炎（acute gestritis）系由没病因引起的胃粘膜急性炎症,临床可分为单纯性、糜烂性、腐蚀性和化脓性,以单纯性最为常见。有人将其分为急性外因性与急性内因性两类。凡致病因子经口进入胃内引起的胃炎称外因性胃炎,包括细菌性胃炎、中毒性胃炎、腐蚀性胃炎,药物性胃炎等；凡有害因子通过血循环到达胃粘膜而引起的胃炎，称内因性胃炎，包括急性传染病合并胃炎,全身性疾病（如尿毒症、肝硬化、肺心病,呼吸衰竭等）合并胃炎，化脓性胃炎、过敏性胃炎和就激性病变,近年来由于内镜的广泛应用，发现应激性病变很常见，最急性上消化道出血的常见病因之一",急性胃炎(急性腐蚀性胃炎)
胃肠气胀|腹痛,腹部,消化内科,"    十二指肠憩室梗阻性黄疸综合征（Lemmel Syndrome）是指患十二指肠憩室并压迫胆总管,影响胆汁和胰液的排泄而发生梗阻性黄疸或胰腺炎病征。1934年Lemmel首先提出本征，并将本征中有明显总胆管和胰管阻塞的病例称为乳头综合征（Pepiller Syndrome）",十二指肠憩室梗阻性黄疸综合征
