symptoms,body_part,clinic_department,description,medicine_name
口腔痛|咽炎、舌炎、龈炎|溃疡|瘙痒|头痛,口,口腔科,"    扁平苔藓（lichen planus）是一种皮肤-粘膜慢性炎症,可以单独发生于口腔或皮肤，也可皮肤与粘膜同时罹患。损害除见于口腔外,也可见于生殖器，指甲与（或）趾甲，但比较少见,中年女性患者较多，但也有在性别上并无明显差别的报道。",口腔扁平苔藓(口腔扁平苔藓)
发热|腮腺区肿大|脓疱|囊肿,口,"外科,口腔科","    急性化脓性腮腺炎（Acute purulent parotitis）已往常见于腹部大型外科手术后,所以又称为手术后腮腺炎（postoperative parotitis），属于严重并发症之一。由于抗生素应用的发展并注意维持正常出入量及水,电解质平衡，目前已少见。除此情况外,腮腺的急性炎症病员仍时有所见。","急性化脓性腮腺炎(外科性腮腺炎,继发性腮腺炎,手术后腮腺炎)"
口腔痛|牙齿异常|头痛|神经痛,口,"外科,肿瘤科","    牙瘤为牙源性肿瘤,生长于颌骨内，是由一个或多个牙胚组织发育异常而形成，瘤体内可含有不同发育阶段的各种牙胚组织或牙,数目不等，可能有数个至数十个，形状不规则,可能近似正常牙，也可以没有牙的形状，只是一团紊乱的硬组织组成,在其周围被以纤维膜，显微镜下有排列不规则的牙釉质、牙本质及牙骨质",牙瘤(牙源性肿瘤)
囊肿,口,"外科,口腔科","    皮样囊肿或表皮样囊肿为胚胎发育时期遗留于组织中的上皮发展形成的囊肿：后者也可由于损伤,手术使上皮细胞植入而形成，皮样囊肿囊壁较厚，有皮肤及皮肤附件（如汗腺,毛囊等）组成，囊腔内有脱落的上皮细胞、皮脂腺,汗腺和毛发等结构。",口腔颌面部皮样、表皮样囊肿(口腔颌面部皮样、表皮样囊肿)
牙齿异常,口,口腔科,"    牙齿感觉过敏症（tooth hypersensitivity）又称过敏性牙本质（hypersensitive dentine）或牙本质过敏（dentine hypersensitivity）,是牙齿在受到外界刺激，如温度（冷、热）,化学物质（酸、甜）以及机械作用（磨擦或咬硬物）等所引起的酸痛症状，其特点为发作迅速,疼痛尖锐、时间短暂。牙齿感觉过敏不是一种独立的疾病,而是各种牙体疾病共有的症状，发病的高峰年龄在40岁左右。","牙齿感觉过敏症(过敏性牙本质,牙本质过敏)"
发热|口腔痛|结节|囊肿,口,口腔科,"   咬肌间隙感染是指咬肌间隙的化脓性感染,主要临床表现是以嚼肌为中心的急性炎性红肿、跳痛、压痛",咬肌间隙感染(咬肌间隙的化脓性感染)
结节|毛细血管扩张症,全身,"内分泌科,肿瘤科","    腺样囊性癌（adenoid cystic carcinoma）又称圆柱瘤（cylindroma）或圆柱瘤型腺癌（adeno-carcinoma of cylindroma type）,由Billroth首次报道。并称为圆柱瘤。是居头颈部第二位的涎腺恶性肿瘤,好发于小涎腺及大涎腺中较小腺体，发生于上颌窦者较为少见。因其隐匿性高,侵袭性强,发现时即已较晚，同时又因与口、鼻,眼及颅底毗邻，可引起周围多器官病损，易沿神经侵袭,预后常常不好。","腺样囊性癌(圆柱瘤,圆柱瘤型腺癌)"
发热|口腔痛|脓疱|休克|紫绀|溃疡|囊肿,口,"外科,口腔科","    口底多间隙感染又称口底蜂窝组织炎（cellulitis of the floor of the mouth）,曾被认为是颌面部最严重而治疗最困难的炎症之一。随着诊治水平及有效抗菌药物的合理使用，近年来本病已极其罕见",口底多间隙感染(口底蜂窝组织炎)
牙齿异常,口,口腔科,"    又称不全牙裂或牙微裂,指牙冠表面的非生理性细小裂纹，常不易被发现。牙隐裂的裂纹常深入到牙本质结构,是引起牙痛的原因之一。由于临床上比较多见，而裂纹又容易被忽略,故临床医师应给予足够的注意。隐裂牙发生于上颌磨牙最多，其次是下颌磨牙和上颌前磨牙,第一磨牙又明显多于第二磨牙，尤其近中腭尖更易发生，此乃上下颌咀嚼运动时主要的工作牙尖,承担着最大的合力，且与下颌磨牙中央窝有最合适的尖窝对位关系。上颌磨牙虽有斜嵴,由于磨耗不均的高陡牙尖和紧密的咬合关系，也易在合面的近中或远中窝沟处，两颊尖或两舌尖之间的沟裂处发生隐裂","牙隐裂(不全牙裂,牙微裂)"
咽部异物感|脓疱,口,"外科,口腔科","    先天性咽血管畸形是胚胎发育异常,在正常发育情况下，原始颈内动脉的两个组成部分即第3动脉弓和背主动弓之间有一弯曲，在心脏位置下降时,此弯曲被拉直而不复存在。若未被拉直而持续存在，将在咽侧壁或咽后壁的深面形成动脉环或动脉屈曲,与扁桃体窝和咽后壁靠近，在做扁桃体或咽扁桃体切除时易造成损伤。",咽血管畸形
牙齿异常|溃疡,口,口腔科,"    楔状缺损是牙齿唇,颊侧颈部硬组织发生缓慢消耗所致的缺损，由于这种缺损常呈楔形因而得名。",楔状缺损(刷牙磨损)
发热|腮腺区肿大|肝肿大|黄疸,口,"内分泌科,口腔科","    涎腺病毒病（virus disease of salivary gland）又称涎腺巨细胞性包涵体病（cytomegalic inclusion disease）,本病为巨细胞病毒感染所致。此种病毒在人体内可长期存在，由唾液或尿中排出,感染途径主要为接触传染，婴幼儿可经胎盘感染。多见于颌下腺和腮腺",涎腺病毒病(涎腺巨细胞性包涵体病)
发热|水肿|脓疱|溃疡|囊肿|呼吸异常|关节疼痛,口,"外科,口腔科","    本病多见于拔牙之后,由口腔及牙齿感染引起。",下颌下隙感染(脓性颌下炎)
发热|囊肿,口,"内分泌科,口腔科","    涎腺导管或腺体内形成结石并引起一系列症状及病理变化时,称为涎石病，临床主要表现为阻塞症状，涎腺肿大,本病不多见，中年人发病率高，男性发病率高,颌下腺涎石最为常见，腮腺次之，导管内的涎石较腮体内的涎石为多,大多以慢性炎症表现。少数病例可伴有胆道或尿路结石。",涎石病
牙齿异常,口,"儿科,口腔科","    可分为两大类,即全部缺牙和部分缺牙。全部缺牙又称为无牙畸形，可累及乳牙列和恒牙列,临床上极为罕见。",牙体缺损(牙体缺损)
牙齿异常,口,"外科,口腔科",    下颌后缩是由于下颌发育不全或者先天性缺少下前牙以及翼外肌功能不全等而造成的一种下颌后退的错牙合畸形,下颌后缩(下颌后缩)
咳嗽|恶心与呕吐|急性呼吸窘迫综合征|混合型酸碱平衡紊乱,胸部,"呼吸内科,消化内科","   吸入性肺炎（aspiration pneumonitis）系吸入酸性物质,动物脂肪如食物、胃容物以及其他刺激性液体和发挥性的碳氢化合物后，引起的化学性肺炎,严重者可发生呼吸衰竭或呼吸窘迫综合征。",吸入性肺炎
脓疱|溃疡|囊肿,口,"外科,内分泌科","    涎腺囊肿可发生于三对大涎腺及所有小涎腺,有潴留性囊肿及先天性囊肿两种类型，潴留性囊肿最多见，其常发生于舌下腺及小涎腺,其次为腮腺，颌下腺囊肿非常少见，是由于导管缩窄,或肿瘤、牙结石、损伤,寄生虫等造成导管阻塞所致，这种情况是一种间断的阻塞，在没有炎症时,导管的近心端腺泡扩张，形成潴留囊肿。先天性囊肿多见于腮腺,是由于胚胎发育时期遗留于深部组织内的上皮成分发展而成，发生于小涎腺的潴留囊肿称为粘液腺囊肿，发生于其余涎腺的囊肿则按其发病部位命名,即舌下腺囊肿、颌下腺囊肿及腮腺囊肿。",涎腺囊肿(涎腺囊肿)
脓疱|结节|溃疡,口,"内分泌科,肿瘤科","    涎腺混合瘤又名多形性腺瘤,是涎腺肿瘤中最常见的一种。好发部位是腮腺、颌下腺,腮部小涎腺，任何年龄均可发生，以30-50岁为多见,男女发病无明显差异。混合痼镜下组织像复杂，可见肿瘤性上皮组织与黏液样组织或软骨样组织,有人认为瘤变的上皮细胞有多向分化的潜能，因而形成了多形性腺瘤的复杂形态。 临床表现： 混合瘤早期为无痛肿块,生长缓慢。瘤体呈球状，分叶状或不规则,有结缔组织被膜，但有时不完整。周围边界清楚,活动、质地中等硬度，有囊性变时,可能扪及波动。",涎腺混合瘤(多形性腺瘤)
腮腺区肿大|其他症状,口,"内分泌科,口腔科","    由于外伤或外科手术损伤涎腺或涎腺导管造成涎液外流者,称为涎瘘，临床表现为面部皮肤有小瘘口，时有清亮唾液流出,本病主要原因为损伤，多发生在腮腺及其导管部，手术治疗方法,治愈率高。涎腺区损伤后的清创缝合是预防本病的关键。",涎瘘(涎瘘)
结节|囊肿,口,"内分泌科,肿瘤科","    嗜酸性腺瘤（oxyphilicadenoma）又称大嗜酸性粒细胞瘤（oncocytom）,是一种少见的涎腺良性肿瘤。关于嗜酸性腺瘤的组织发生尚未完全明了，可能来自导管上皮或导管肌上皮细胞",嗜酸性腺瘤(大嗜酸性粒细胞瘤)
牙齿异常,口,口腔科,"    上颌前突是指下颌在头部的位置正常,上颌向前突出于下颌之前，形成深超牙合。是很常见的牙颌畸形,其可由遗传、不良习惯及疾病而引起。",上颌前突
发热|水肿|吞咽困难|口腔痛|囊肿,口,口腔科,"    翼下颌间隙感染是指翼下颌间隙的急性化脓性感染,主要临床表现是张口受限、嚼咀吞咽疼痛。",翼下颌间隙感染(翼下颌间隙的急性化脓性感染)
咽痛|咽部异物感|甲状腺肿|呼吸异常,口,"外科,口腔科","    在胚胎发育过程中,甲状腺部分或全部未下降而停留在舌盲孔处，即成为舌甲状腺。在颈部有正常位置的甲状腺而伴有舌甲状腺者,又称为副甲状腺。甲状腺组织全部集中于舌根部而颈部正常位置上无甲状腺者，又称迷走甲状腺,本病小儿少见，性成熟期、妊娠,哺乳期的女性多见。",舌甲状腺
牙齿异常,口,"外科,口腔科","    双颌前凸是上下颌都向前突出,临床少见。",双颌前突(双颌前突)
鼻出血|牙齿异常|结节|溃疡|身痛,口,"外科,肿瘤科","    口腔颌面部的恶性肿瘤以癌最常见,在癌瘤中又以鳞状细胞癌为最多见。在我国，口腔颌面部鳞癌多发生于40－60岁之间,男性多于女性，以牙龈癌、舌癌,颊癌、腭癌及上颌窦癌常见。口腔癌在我国长江以北,占全身恶性肿瘤的1.45－5.6%，长江以南为1.75－5.18，在印度其在全身恶性肿瘤中高达40%以上,上颌窦癌以鳞状细胞癌为最常见，因其位于上颌窦内，早期无症状,不容易发现，当肿癌发展到一定程度出现较明显的症状时才被注意。因上颌窦癌的早期诊断常常是治疗能否成功的关键,所以临床医师应有高度的警惕性，应注意与牙周病、根尖病,慢性上颌窦炎等相鉴别。",上颌窦癌
淋巴结肿大|溃疡,口,"肿瘤科,口腔科","    腺癌（adenocarcinoma）为涎腺上皮发生的恶性肿瘤,结构不一，但没有残留的多形性腺瘤的成分。腺癌占涎腺上皮性肿瘤的9％,属于涎腺恶性肿瘤中恶性程度较高的一种。",涎腺癌
牙齿异常,口,"外科,口腔科","    牙周萎缩主要是牙龈和牙槽骨骨组织的退缩性病变,主要表现为牙龈退缩，牙颈部或牙根暴露。",牙周萎缩(牙周萎缩)
吞咽困难|口腔痛|溃疡|呼吸异常,口,口腔科,"    舌下间隙感染是指舌下间隙的急性化脓性感染,舌下间隙感染不多见，主要临床表现有一侧或双侧的舌下肉阜或颌舌沟区口底肿胀。",舌下间隙感染(舌下间隙的急性化脓性感染)
吞咽困难,口,"外科,耳鼻喉科","    由流行性腮腺炎并发细菌或邻近组织的炎性病灶,如咽旁脓肿以及局部损伤继发感染等，因治疗不及时或处理不当，其炎症扩散,可导致本病。",腮腺隙感染
吞咽困难|溃疡,口,"外科,肿瘤科","    口腔颌面部的恶性肿瘤以癌最常见,在癌瘤中又鳞状细胞癌为最多见，在我国，口腔颌面鳞癌多发生于40－60岁之间,男性多于女性，以牙龈癌、舌癌,颊癌、腭癌及上颌窦癌常见，口腔癌在我国长江以北,占全身恶性肿瘤的1.45 －5.6%，长江以南为1.75－5.18%。在印度其在全身恶性肿瘤中高达40%以上,舌癌是口腔颌面部常见的恶性肿瘤，男性多于女性，多数为鳞状细胞癌,特别是在舌前２／３部位，腺癌比较少见，多位于舌根部；舌根部有时亦可发生淋巴上皮癌及未分化癌",舌癌(舌岩)
牙齿异常,口,"外科,口腔科","    上颌后缩主要是指上颌后缩,下颌位置基本正常，前牙反合，后牙近中合,上颌后缩是由于乳磨牙早失，后牙前移，上颌前牙后移而造成前牙反合,后牙近中合；上颌后缩是因为上颌骨发育不全，上前牙先天缺失或者侧切牙腭侧异位而造成前牙反合，后牙中性合或者近中合,至于腭裂造成的上颌后缩，则前后牙大都成反合，后牙近中合",上颌后缩(上颌后缩)
牙齿异常,口,"外科,口腔科","    深覆合是一种上下颌牙弓的垂直关系的异常,指的是上前牙切缘盖过下前牙牙冠长度1/3者或下前牙咬合于上前牙舌侧1/3以上者。",深覆合(深覆合)
吞咽困难|声音嘶哑|囊肿,口,"外科,肿瘤科",    乳头状囊腺瘤（papillary cystadenoma）是涎腺上皮性良性肿瘤,乳头状囊腺瘤
吞咽困难|咽痛|口臭|溃疡,口,"外科,肿瘤科","    软腭癌占原发腭部恶性肿瘤的13.5％,其病因与其他口咽部位的恶性肿瘤相似，病理类型以腺性上皮多见，鳞状上皮次之,恶性黑色素瘤占第三位，肉瘤少见。",软腭癌(软腭癌)
咽炎、舌炎、龈炎|脓疱|溃疡,口,口腔科,"    青少年牙周炎(juvenile periodontitis,JP)是指发生在青少年时期的一种特殊类型的牙周 炎，它是早发性牙周炎（early-onset periodontitis，EOP）中主要的一型",青少年牙周炎(早发性牙周炎)
牙齿异常,口,"外科,口腔科","    龋病是一种由口腔中多种因素复合作用所导致的牙齿硬组织进行性病损,表现为无机质的脱矿和有机质的分解，随着病程的发展而有一色泽变化到形成实质性病损的演变过程。其特点是发病率高,分布广。一般平均龋患率可在50%左右，是口腔主要的常见病,也是人类最普遍的疾病之一，世界卫生组织已将其与癌肿和心血管疾病并列为人类三大重点防治疾病。","龋齿(烂牙,龋病,虫牙,蛀牙)"
吞咽困难|口腔痛|关节疼痛,口,"骨科,外科","    下颌骨髁状突运动时如超越正常限度,脱出关节凹而不能自行回复照位，即为颞下颌关节脱位。临床上多为前方脱位,可以发生于单侧或双侧。",颞下颌关节脱位(颞下颌关节脱臼)
发热|水肿|咽痛|口腔痛|脓疱|头痛,头部,"外科,口腔科","    颞间隙感染是指颞间隙的急性化脓性感染,主要临床表现为：范围局限于颞部的肿胀或同时有腮腺咬肌区、颊部、眶部,颧部等区广泛肿胀。",颞间隙感染(颞间隙的急性化脓性感染)
囊肿,口,口腔科,"    舌下腺囊肿为舌下腺导管堵塞涎液潴留所形成的囊肿,目前认为导管远端部分堵塞后扩张和导管破裂粘液外漏人周围组织间隙是形成囊肿的主要因素。",舌下腺囊肿(蛤蟆肿)
吞咽困难|关节疼痛,口,"骨科,外科","    颞下颌关节和关节周围及颌间部位,由于纤维疤痕或骨性粘连，致使下颌骨运动障碍或下颌骨不能运动，叫颞下颌关节强直",颞下颌关节强直(颞下颌关节强直)
发热|水肿|口腔痛|囊肿|头痛,眼,"外科,口腔科","    眶下间隙感染是指眶下间隙急性化脓性感染,主要临床表现有眶下区皮肤发红、张力增大，眼睑水肿,睑裂变窄、鼻唇沟消失。",眶下间隙感染(眶下间隙急性化脓性感染)
口臭,口,口腔科,"    毛舌（hairy tongue）是丝状乳头过长形成,呈黑色或黑褐色，主要位于舌体背中部和后部。",毛舌(毛舌)
牙齿异常|溃疡,口,口腔科,"    由于单纯机械磨擦作用而造成的牙齿硬组织慢性磨耗称为磨损,均匀适宜的磨损对牙周组织的健康有重要意义。例如：由于牙尖被磨损，减少了咀嚼时来自侧方的压力,使牙尖的形态和牙周组织的功能相互适应。此外牙冠的磨损可以减少临床牙冠的长度，保持冠根长度的协调,从而不至于由于杠杆作用而使牙周组织负担过重。",磨损(磨损)
牙齿异常,口,"外科,口腔科","    后牙反合可发生在乳牙期或恒牙期,有个别牙反合，也有多数后牙反合；可发生在单侧，也可发生在双侧",后牙反合(后牙反合)
发热|口腔痛|脓疱,头,"外科,口腔科","    颞下间隙感染是指颞下间隙的急性化脓性感染,主要临床表现有颧弓上、下及下颌支后方肿胀，有深压痛,伴有不同程度的张口受限。",颞下间隙感染(颞下间隙的急性化脓性感染)
发热|脓疱|溃疡,口,口腔科,"    放线菌病（actinomy cosis）是一种慢性特异性炎症,面颈部是放线菌病的好发部位之一，亦可累及涎腺，但比较少见",颌面部放线菌病(颌面部放线菌病)
淋巴结肿大|发热|溃疡|囊肿|头痛,头部,"外科,口腔科","    颌下间隙感染是指颌下间隙急性化脓性感染,主要临床表现有颌下区丰满，淋巴结肿大、压痛",颌下间隙感染(颌下间隙急性化脓性感染)
发热|牙齿异常|脓疱|溃疡,口,口腔科,"    根尖周病包括急性和慢性根尖周炎,根尖周病是指局限于根尖部的牙周组织，包括牙骨质、牙周膜和牙槽骨的炎症,从病理上又分浆液性和化脓性根尖周炎。","根尖周病(慢性根尖周炎,急性根尖周炎,牙根尖周炎)"
结节|身痛,口,"外科,肿瘤科","    骨肉瘤是恶性度较高的肿瘤,常发生于青少年，男性较女性多见，约有５％发生于颌骨,下颌骨较上颌骨为多见，损伤及放射线可能为诱发因素，骨肉瘤是由肿瘤性造骨细胞,肿瘤性骨样组织及肿瘤骨组成，分化较成熟、肿瘤骨较多的称为成骨性骨肉瘤,其恶性程度较低；分化较原始或呈胚胎型，肿瘤骨少的称为溶骨性骨肉瘤，其恶性程度较高",颌面部骨肉瘤(颌面部恶性肿瘤)
牙齿异常,口,"外科,口腔科","    开合在临床上较少见,多见于恒牙期，指的是在正中合位及非正中合位时，上下颌部分牙齿在垂直向无合接触,称为开合畸形。",开合(开合)
吞咽困难|牙齿异常|结节,口,"外科,肿瘤科","    口腔颌面部的恶性肿瘤以癌最常见,在癌瘤中又以鳞状细胞癌为最多见。在我国，口腔颌面部鳞癌多发生于40－60岁之间,男性多于女性，以牙龈癌、舌癌,颊癌、腭癌及上颌窦癌常见，颌骨癌则相对较少见,口腔癌在我国长江以北，占全身恶性肿瘤的1.45－5.6%，长江以南为1.75－5.18%在印度其在全身恶性肿瘤中高达40%以上,颌骨癌主要发生于牙胚成釉上皮的剩余细胞，这些上皮细胞可残存于牙周膜、囊肿衬里以及来自釉细胞瘤恶变,在组织学类型上其可以是鳞癌也可是腺性上皮癌。",颌骨癌(口腔恶性肿瘤)
咽痛|口腔痛|咽炎、舌炎、龈炎|口臭|脓疱|溃疡|囊肿,口,口腔科,"    球菌性口炎（coccigenic stomatitis）为口腔粘膜急性细菌性炎症,病原体以各种球菌为主，命名为球菌性口炎。本病临床特征为假膜,故又称为膜性口炎（membranous stoma titis）。","膜性口炎(口腔粘膜急性细菌性炎症,膜性口炎)"
瘫痪|体型异常|骨质疏松|身痛|关节疼痛|腰背痛,全身,"骨科,口腔科","    氟是人体必不可少的微量元素之一,人体如从外界环境中获得的氟超过正常的需要，就可发生氟中毒。地方性氟中毒是由于长期饮用高氟水及含氟量较多的食物引起的,是一种慢性全身性疾病。氟沉积于骨骼上即称为氟骨症。氟骨症的损害主要表现为腰腿痛,关节僵硬、骨骼变形、下肢弯曲,驼背，甚至瘫痪。在我国,氟骨症流行的地区分布相当广泛，无论城市或乡村、山地或平原,沿海或内地，都有氟骨症流行的报道。另外,随着社会工业化的迅速发展，环境污染有成了氟骨症流行的病因之一。因此,对于本症及其流行应予以高度重视。",氟骨症
牙齿异常|呼吸异常,口,"外科,口腔科","    前牙深覆盖是指自下前牙切端至下前牙唇面的最大水平距离超过3mm者,这是临床上较常见的错合畸形，常伴有前牙深覆合。",前牙深覆盖(前牙深覆盖)
吞咽困难,口,"外科,口腔科","    腭裂较为常见,可单独发生，也可并发唇裂。",腭裂
null,口,口腔科,"    地图舌（geographic glossitis）是舌的丝状乳头在不同部位出现萎缩及恢复,故又称游走性舌炎（migratory glossitis）。多见于成年人，儿童亦有发生",地图舌(游走性舌炎)
吞咽困难,口,"外科,口腔科","    唇裂是口腔颌面部常见的先天性畸形,发生率约为1:1000。正常的胎儿，在第五周以后开始由一些胚胎突起逐渐互相融合形成面部,如未能正常发育便可发生畸形，其中包括唇裂。",唇裂(兔唇)
溃疡,口,口腔科,"    白斑（leukoplakia）是舌粘膜上的白色斑块,按其恶变倾向分为良性的白色角化症和恶变前期病变的白斑。发生的原因是：白色角化症多由外来因素引起，外来因素主要为局部机构性,化学性、物理性以及炎性改变等刺激。恶变前期白斑多由内在个体素质所致,内在个体素质每个人各异，在同样条件下有人易患癌症，这种内在素质与遗传,免疫抑制、免疫功能低下及营养如维生素A、E缺乏有关","舌白斑(舌菌,舌疳)"
咽炎、舌炎、龈炎|脓疱|溃疡,口,口腔科,"    单纯性牙周炎是指主要由局部因素引起的牙周支持组织的慢性炎症,发病年龄以35岁以后较为多见，故又名成人牙周炎。常由龈炎进一步发展而来,如龈炎未能及时治疗，炎症可由牙龈向深层扩散到牙周膜、牙槽骨和牙骨质而为牙周炎,由于早期多无明显自觉症状而易被忽视，待有症状就诊时往往已较严重，甚至已不能保留牙齿,因而必须加强宣教，使患者早期就诊和及时治疗。",单纯性牙周炎(牙周炎)
口腔痛|咽炎、舌炎、龈炎|口臭|脓疱|溃疡|囊肿|发热,口,"外科,口腔科","    创伤性口炎(traumatic stomatitis)是由机械性,化学性、物理性等因素造成口腔粘膜损伤所致的非特异性急、慢性炎症",创伤性口炎(创伤性口炎)
咽炎、舌炎、龈炎|牙齿异常,口,口腔科,"    肥大性龈炎亦称增生性龈炎(hyperplastic gingivitis)是指牙龈组织受到局部因素刺激而发生的慢性炎症,表现为牙龈组织明显的炎性肿胀，同时伴有细胞和胶原纤维的增生。多见于青少年,好发于前牙唇侧。",肥大性龈炎(肥大性龈炎)
