symptoms,body_part,clinic_department,description,medicine_name
休克|昏迷|混合型酸碱平衡紊乱|其他症状,全身,"心血管内科,急诊科",    因出汗所致的过多的液体和电解质丢失而引起的低血容量和电解质失平衡,中暑衰竭
头痛|低颅压综合征|其他症状,头部,"脑外科,急诊科","    颅内低压性头痛是指外伤后发生的脑脊液瘘或腰椎穿刺,使脑脊液继续从穿刺部位向脊膜腔外渗出过多，导致椎管内压力下降，后颅窝疼痛敏感组织被牵拉向下而导致的头痛,腰椎穿刺后出现头痛常见。",颅内低压性头痛(腰椎穿刺后头痛)
视力障碍|发热|耳鸣|心悸|休克|头痛|晕厥|呼吸异常|恶心与呕吐|胸痛,全身,急诊科,"    中暑是指在高温和热辐射的长时间作用下,机体体温调节障碍，水、电解质代谢紊乱及神经系统功能损害的症状的总称,颅脑疾患的病人，老弱及产妇耐热能力差者，尤易发生中暑",中暑
发热|咽痛|头痛,全身,"内科,急诊科","    这是一种由葡萄球菌外毒素引起的综合征,其特征为高热，呕吐，腹泻,意识模糊和皮疹，可很快进展为严重而难治的休克。中毒性休克综合征主要发生于应用阴道棉塞的行经妇女,由于对阴道塞和隔膜所起作用的广泛宣传和某些棉塞在市场上撤消，妇女中此病的发生率急剧下降。缺乏某些症状的不太严重的病例相当常见,小系列研究估计行经妇女的发病率约3/100000，那些不用阴道塞的妇女和手术后及产后的妇女也仍有病例报告。约有15%发生于产妇的病例或作为术后葡萄球菌创口感染的病例常无明显临床表现,与流感，骨髓炎及蜂窝织炎相关的病例也曾有报道。",中毒性休克综合征
发热|吞咽困难|头痛|昏迷|脑膜刺激征|恶心与呕吐,头部,"急诊科,传染科","    流行性乙型脑炎（以下简称乙脑）的病原体1934年在日本发现,故名日本乙型脑炎，1939年我国也分离到乙脑病毒，解放后进行了大量调查研究工作,改名为流行性乙型脑炎。本病主要分布在亚洲远东和东南亚地区，经蚊传播,多见于夏秋季，临床上急起发病，有高热,意识障碍、惊厥、强直性痉挛和脑膜刺激征等,重型患者病后往往留有后遗症。",流行性乙型脑炎(乙脑)
心律失常|头痛|眩晕|瞳孔异常|腹泻|咳嗽|呼吸异常|恶心与呕吐|腹痛,全身,"消化内科,儿科","    可拉明（coramine）,山梗菜碱（lobeline）在儿科应用较广，可因剂量过大或连续多次注射较大剂量而引起中毒。半边莲,山梗菜及其种子都含有山梗菜碱，内服过量亦可导致中毒。",可拉明中毒(山梗菜碱中毒)
其他症状|脑膜刺激征|高颅压综合征,头,"脑外科,神经内科",    伤后脑组织与外界相通的颅脑损伤称为开放性脑损伤,开放性脑外伤(开放性脑损伤)
头痛|昏迷|瞳孔异常|腹泻|恶心与呕吐|胸痛|便血|腹痛,全身,"消化内科,急诊科","    真菌广泛分布于生活环境中,种类极多，长久以来人们就利用真菌酿造食品，工业,农业、饮食、卫生等部门也利用真菌进行生产,加工，或治疗疾病，造福于人类,但是也有很多种真菌对动、植物和人类危害极大，不仅寄生可以致病,而且食入可致中毒。由于食入霉变食品引起的中毒叫作真菌性食物中毒（fungous food poisoning），近年来这方面的报道渐多,有些是急性中毒，死亡率极高；有些是慢性中毒，可发生癌变,目前已引起全世界的广泛重视。",真菌性食物中毒
头痛|昏迷|高颅压综合征|其他症状,头,"脑外科,急诊科","    硬脑膜下血肿是指颅内出血积聚于硬脑膜下腔,是颅内血肿中最常见者。",硬脑膜下血肿
发热|紫绀|头痛|腹泻|呼吸异常|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    乙胺嘧啶为目前广用的防疟药物,由于其毒性较大，治疗量和中毒量之间的范围较小，且有高度蓄积性,故用药过量或长期应用均易导致乙胺嘧啶中毒（pyrimethaminepoisoning）。内服本品达正常用量4～5倍时，即可发生急性中毒,此药微香而味略甜，小儿可能误作糖果进食大量。儿童一次按每岁内服25mg,可以致死。本品可透过胎盘屏障及由乳腺分泌，母亲误服大量对胎儿及乳儿均有不良影响",乙胺嘧啶中毒
食欲异常|腹泻|呼吸异常|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    白果又名银杏,味带香甜，可以煮或炒食，有祛痰,止咳、润肺、定喘等功效,但大量进食后可引起中毒。白果内含有氢氰酸毒素，毒性很强,遇热后毒性减小，故生食更易中毒。一般中毒剂量为10-50颗,中毒症状发生在进食白果后1-12小时。为预防白果中毒，不宜多吃更不宜生吃白果,本病多见于儿童。",银杏中毒(白果中毒)
视力障碍|耳鸣|眩晕|恶心与呕吐,耳,"耳鼻喉科,急诊科","    病毒细菌性感染,药物、化学物质中毒，均可诱发眩晕,根据耳蜗和前庭损害早晚和轻重不同而表现各异，有的以眩晕为主，有的以耳鸣,耳聋为主。目前多见的是药物中毒，如抗生素,利尿剂、抗癌类药和其他铅汞等重金属，其中以氨基糖甙类抗生素最多见,如链霉素、新霉素、卡那霉素和庆大霉素等造成的中毒,以硫酸盐链霉素中毒最为严重，在国内约占前庭性损害的12％。因可干扰和破坏细胞蛋白合成,使前庭末梢和神经核破坏，甚至累及小脑和脑干，故中毒轻重与用药量多少不成正比,可能与个体易感性和肾功能好坏有一定关系。中毒分为急性和慢性两种，急性者在用药当日或数日后即出现症状,大多数为慢性中毒，常在用药后2～4周内发生，即使停药,症状仍逐日严重，数日后可达高峰，如继续用药,则症状发展更快，此期可历经数年。",中毒性眩晕
头痛|昏迷|腹泻|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    鱼肝中毒（fish liver poisoning）中,最主要的是鲨鱼、鳕鱼肝中毒，其他如马鲛鱼,鲤鱼等肝脏中毒亦属屡见。鱼肝内除含有丰富的维生素A、D外,尚有痉挛毒、麻痹毒、鱼油毒等,鲨鱼肝所含维生素A为10450IU/g，一次进食鲨鱼肝47g左右，即可引起中毒,国内并有吃狗、狼、狍,熊等肝脏引起中毒的报道，其症状和治疗均和鱼肝中毒相似。",鱼肝中毒
耳鸣|紫绀|头痛|眩晕|昏迷|呼吸异常|恶心与呕吐|胸痛,全身,"呼吸内科,急诊科","    一氧化碳（即煤气）中毒（carbonmonoxide poisoning）大多由于煤炉没有烟囱或烟囱闭塞不通,或因大风吹进烟囱，使煤气逆流入室，或因居室无通气设备所致,冶炼车间通风不好，发动机废气和火药爆炸都含大量一氧化碳。中毒机理是一氧化碳与血红蛋白的亲合力比氧与血红蛋白的亲合力高200～300倍,所以一氧化碳极易与血红蛋白结合，形成碳氧血红蛋白，失去携氧能力,造成组织窒息。",一氧化碳中毒
关节疼痛|颈肩痛,颈部,"骨科,急诊科","    肌张力异常（dystonia）是一组由身体骨骼肌的协同肌和拮抗肌的不协调,间歇持续收缩造成的重复的不自主运动和异常扭转姿势的症状群。故又称肌张力异常综合征（dystonic syndrome）。本病的张力变化不为人注意,但异常体位姿势和不自主变换动作引人注目。它具有扭转性质，包括颈部和／或躯干的胸腰和／或上肢扭转,足部过伸或过曲。这种异常体位姿势常不自主地缓慢地变换。可在某一姿势固定一段时间,接着变为另一异常姿势，间歇重复出现。睡眠后全部消失,扭转痉挛和痉挛性斜颈只是肌张力障碍的两种临床类型。","肌张力异常(肌张力障碍,肌张力异常综合征)"
发热|尿失禁与遗尿|休克|出汗异常|疲劳|头痛|眩晕|晕厥|昏迷,全身,"神经内科,急诊科","    有机磷农药（organophosphorus pesticide）种类很多,根据其毒性强弱分为高毒、中毒、低毒三类,我国目前常用有机磷农药的大鼠口服半数致死量（mg/kg）分别如下：对硫磷（1605）为3.5～15mg；内吸磷（1059）为4～10mg；甲拌磷（3911）为2.1～3.7mg；乙拌磷为4mg；硫特普为5mg；磷胺为7.5mg（以上属高毒类）。敌敌畏为50～110mg；甲基对硫磷（甲基1065）为14～42mg；甲基内吸磷（甲基1059，4044）为80～130mg（以上属中毒类）,敌百虫为450～500mg；乐果为230～450mg；马拉硫磷（4049，马拉松）为1800mg；二溴磷为430mg；杀螟松（杀螟硫磷）为250mg（以上属低毒类）。高毒类有机磷农药少量接触即可中毒,低毒类大量进入体内亦可发生危害。人体对有机磷的中毒量、致死量差异很大,由消化道进入较一般浓度的呼吸道吸入或皮肤吸收中毒症状重、发病急；但如吸入大量或浓度过高的有机磷农药，可在5分钟内发病,迅速致死。",有机磷农药中毒
心律失常|昏迷,全身,急诊科,"猝死系一临床综合征,指平素看来健康或病情已基本恢复或稳定者，突然发生意想不到的非人为死亡。大多数发生在急性发病后即刻至一小时内,最长不超过6小时者，主要由于原发性心室颤动，心室停搏或电机械分离,导致心脏突然停止有效收缩功能者。",心性猝死综合征(CHD 猝死)
血尿|出汗异常|头痛|晕厥|昏迷|腹泻|呼吸异常|恶心与呕吐|腹痛,全身,"呼吸内科,消化内科","    乙醚急性中毒（ether poisoning）大多由于麻醉时用量过大,浓度过高或滴入过快引起，偶因误饮而致。部分病人对乙醚过敏,孕妇乙醚中毒，可导致胎儿或新生儿中毒。",乙醚中毒
休克|出汗异常|昏迷|瞳孔异常|呼吸异常|恶心与呕吐,全身,"心血管内科,急诊科","    休克（shock）是一种急性组织灌注量不足而引起的临床综合征,是临床各科严重疾病中常见的并发症。休克的共同特征是有效循环量不足，组织和细胞的血液灌注虽经代偿仍受到严重的限制,从而引起全身组织和脏器的血液灌注不良，导致组织缺氧、微循环瘀滞,脏器功能障碍和细胞的代谢功能异常等一系列病理生理改变。因此，休克的发病规律一般是从代偿性低血压（组织灌注减少）发展到微循环衰竭,最后导致细胞膜的损伤和细胞死亡。其主要临床表现有血压下降，收缩压降低至12kPa（90mmHg）以下,脉压差小于2．67kpa（20mmHg），面色苍白，四肢湿冷和肢端紫绀,浅表静脉萎陷，脉搏细弱，全身无力,尿量减少，烦躁不安，反应迟钝,神志模糊，甚至昏迷等。",休克
耳鸣|紫绀|出汗异常|头痛|眩晕|昏迷|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    本类药物常用者有非那西丁（phena-cetin）及扑热息痛（paracetamol）,其他为含有非那西丁的复方阿司匹林片、小儿退热片、扑尔感冒片,安钠咖片、优散痛片、去痛片,撒烈痛片、使痛宁片、安痛定片等,中毒病例大都由于误服大量、频繁或长期应用所致；幼婴内服较大剂量小儿退热片发生中毒反应者较为多见。朴热息痛是非那西丁的代谢产物,毒性较小，但如大量服用，则可发生急性中毒",乙酰苯胺类中毒
心悸|休克|紫绀|疲劳|头痛|昏迷|腹泻|恶心与呕吐|胸痛|腹痛,全身,"消化内科,急诊科","    亚硝酸盐中毒是指由于食用硝酸盐或亚硝酸盐含量较高的腌制肉制品,泡菜及变质的蔬菜可引起中毒，或者误将工业用亚硝酸钠作为食盐食用而引起，也可见于饮用含有硝酸盐或亚硝酸盐苦井水,蒸锅水后，亚硝酸盐能使血液中正常携氧的低铁血红蛋白氧化成高铁血红蛋白，因而失去携氧能力而引起组织缺氧","亚硝酸盐中毒(肠原性青紫症,肠原性紫绀症,乌嘴病)"
视力障碍|休克|头痛|晕厥|昏迷|瞳孔异常|感觉障碍|腹泻|恶心与呕吐|腹痛,全身,"消化内科,眼科","    有机氯杀虫剂（organicchlorine insecticide）一般分为以苯为合成原料的氯化苯类和不以苯为原料的氯化甲撑萘制剂二大类,前者有二二三（滴滴涕）、六六六（六氯化苯、六氯环己烷）等；后者有氯丹,七氯化茚、狄氏剂、异狄氏剂,艾氏剂、异艾氏剂、毒杀芬,碳氯特灵等。其毒性以大鼠口服半数致死量（mg/kg）作比较如下：滴滴涕为150～800mg；丙体六六六为125mg；工业品六六六为1250mg；氯丹为200～750mg；七氯化茚为90～135mg；狄氏剂为34～100mg；艾氏剂为10～60mg；异狄氏剂为10～35mg；异艾氏剂为10～12mg；毒杀芬为40～69mg；碳氯特灵（工业品）为5～7mg。日常最多用的有机氯杀虫剂是六六六和二二三（DDT）,六六六的中毒量为30～40mg/kg，二二三的中毒量为10mg/kg。",有机氯杀虫剂中毒
斑疹|丘疹|头痛|昏迷|恶心与呕吐|腹痛,全身,"消化内科,神经内科","    溴氰菊酯（decamethrin）又称凯素灵（K-othrin）为2．5％溴氰菊酯可湿性粉剂,敌杀死（Decis）为2．5％溴氰菊酯乳油。农业所用剂型为2．5％乳油。溴氰菊酯为拟除虫菊酯类杀虫剂中毒性最大的一个品种,它具有广谱、低残留的特点，对有机磷等产生抗药性的昆虫有效,具有一定的优越性，主要用以防治棉田、菜地,果树和茶叶等害虫。一般经皮肤吸收或口服中毒。中毒机理目前尚未完全清楚,有认为溴氰菊酯对中枢神经的锥体外系、小脑、脊髓和周围神经的兴奋作用,是由于溴氰菊酯选择性地减缓神经细胞膜钠离子通道""m""闸门的关闭，使钠离子通道保持开放，以致动作电位的去极化期延长,引起周围神经反复放电，进而使脊髓中间神经和周围神经兴奋性增强，出现一系列相应的临床表现",溴氯菊酯中毒
急性肾衰竭|心力衰竭|紫绀|昏迷|呼吸异常|肺水肿|急性呼吸窘迫综合征,全身,"呼吸内科,急诊科","    淹溺（drowning）是人淹没于水中,水充满呼吸道和肺泡，引起换气障碍而窒息。也可因反射性喉,气管、支气管痉挛和水中污泥、杂草堵塞呼吸道而发生窒息,不慎跌入粪坑、污水池和化学物贮槽时，可引起皮肤和粘膜损伤以及全身中毒",淹溺
,全身,"消化内科,急诊科","    锌中毒（zinc poisoning）主要由于应用镀锌的器皿制备或储存酸性饮料,此时酸性溶液可分解出较多的锌以致中毒。其他原因为误服药用的氧化锌（常用为收敛剂）或硫酸锌（常用于治疗结膜炎）或大面积创面吸收氧化锌（常为轻度收敛或防腐的扑粉）等。误用锌盐后出现口,咽及消化道糜烂，唇及声门肿胀，腹痛,泻、吐以及水和电解质紊乱。重者可见血压升高,气促、瞳孔散大、休克,抽搐等危象。",锌中毒
发热|出汗异常|头痛|眩晕|昏迷|食欲异常|腹泻|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    五氯酚钠（sodium pentachlorophenate）是目前用于血防灭螺的药物,并对蚂蟥、蟛蜞、果树害虫,真菌、细菌等亦有杀灭功能，还可作为木材防腐和农业除草剂,用途甚广，但对人、畜的毒性也大,大鼠口服本品急性中毒半数致死量为78mg/kg，成人由各种途径进入的急性致死量均为2g上下。",五氯酚钠中毒
晕厥|昏迷|其他症状,腹部,"内科,消化内科",胰腺脑病综合征是指急性或反复发作的慢性胰腺炎伴发脑病表现者称为胰腺脑病综合征,胰腺脑病综合征(胰性脑病)
发热|其他症状,头,"脑外科,急诊科","    外伤后脑膨出是指开放性颅脑损伤特别是穿透性火器伤之后,由于头皮、颅骨及硬脑膜均已开放，甚至,伴有头皮、颅骨及硬脑膜的缺损，如果伤后早期曾有颅内出血,脑水肿脑肿胀而引起的颅内压增高，则很易造成脑组织从颅骨缺损口向外膨出犹如蕈状。",外伤后脑膨出(脑蕈)
心悸|头痛|昏迷|腹泻|恶心与呕吐|呕血与黑便|腹痛,全身,"消化内科,急诊科","    磷的用途甚广,在制造火柴、焰火、爆竹,信号弹、某些合成染料、人造磷肥,杀虫剂、灭鼠药及医疗用药中，均应用磷,旧式火柴头药含有黄磷，剧毒。目前生产的日用火柴头药内无磷,但在有些火柴盒的边药中含赤磷40％左右。任何地方都可擦燃的硫化磷火柴的头药内含有三硫化四磷（P4S3）10％左右，有毒",无机磷中毒
头痛|恶心与呕吐|其他症状,头,"脑外科,急诊科","    外伤性硬脑膜下积液是因颅脑损伤时,脑组织在颅腔内强烈移动，致使蛛网膜被撕破，脑脊液经裂孔流至硬脑膜下与蛛网膜之间的硬脑膜下间隙聚集而成,发生率为颅脑损伤的1.16%，约占外伤性颅内血肿的10%左右。",外伤性硬脑膜下积液(外伤性硬脑膜下水瘤)
头痛|眩晕|咳嗽|恶心与呕吐|胸痛|腹痛,全身,"呼吸内科,神经内科","    羰基镍是金属镍与羰基（-CO）在一定压力下反应而成的液态金属化合物,羰基镍中毒（nickel car-bonyI poisoning）是以呼吸系统和神经系统损害为主的全身性疾病。工业上羰基镍用于提炼高纯度镍粉、有机合成,橡胶、石油催化剂、镍喷涂等,工人大量吸入后，可发生急性中毒。",羰基镍中毒
发热|头痛|腹泻|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    本病在5～10月较多,7～9月尤易发生，此与夏季气温高、细菌易于大量繁殖密切相关,常因食物采购疏忽（食物不新鲜、或病死性畜肉）、保存不好（各类食品混毁存放,或贮条件差）、烹调不当、生熟刀板不分或剩余物处理不当而引起,节日会餐时、饮食卫生监督不严，尤易发生食物中毒",胃肠型食物中毒
头痛|眩晕|昏迷|恶心与呕吐|其他症状,头部,"脑外科,急诊科",    外伤后低颅压综合征是指病人侧卧腰穿压力在7.84kPa以下所产生的综合征,外伤后低颅压综合征
昏迷|无脉症|其他症状,全身,急诊科,"    因长期暴露于任何温度,人体散热大于产热时，可引起体温过低。体温过低最常见于寒冷季节或浸泡在水中",体温过低
头痛|昏迷|腹泻|恶心与呕吐|便血|腹痛|黄疸,全身,"消化内科,肾内科","    鱼胆中毒是指食鱼胆而引起的一种急性中毒,日常吃的青鱼、草鱼、鲤鱼,鲢鱼以及绍鱼等，其鱼胆都有一定的毒性。鱼胆的毒性主要为胆汁成分对人体细胞的损害作用及所含组织胺类物质的致敏作用,鱼胆不论生食或熟食，都可以引起中毒，中毒量与鱼胆的胆汁多少有关",鱼胆中毒
低血压|血尿|休克|头痛|恶心与呕吐|身痛|腰背痛,全身,"传染科,急诊科","    新疆出血热(Xinjiang hemorrhagic fever;XHF)是由病毒引起,硬蜱传播的自然疫源性传染病。临床上以发热、头痛,出血、低血压休克等为特征。",新疆出血热
发热|休克|紫绀|头痛|眩晕|腹泻|咳嗽|恶心与呕吐|便血|腹痛,全身,"消化内科,急诊科","    小儿锑中毒（antimony poisoning）大多是由于误用大量锑剂如酒石酸锑钾（吐酒石）,次没锑钠（锑-273），葡萄糖酸锑钠，抗癌锑（锑71）以及误食含锑染料,安全火柴头（含三硫化二锑）等所引起；亦有因食入用含锑器皿盛放的酸性食物或饮料以及被锑剂污染的食物导致中毒。",锑中毒
腹泻|恶心与呕吐|腹痛,全身,"消化内科,急诊科","    生豆浆中含有毒素,如果加热不彻底，毒素没有被破坏，饮用后可导致中毒",生豆浆中毒(豆浆中毒)
紫绀|头痛|昏迷|腹泻|恶心与呕吐|便秘|腹痛,全身,"消化内科,急诊科","    溴化物如溴化钠,溴化钾、溴化铵、三溴合剂或三溴片以及溴咖啡因合剂等为医疗常用药物,小儿溴化物中毒（bromide poiso-ning）多因误服过量所致。由于其排泄缓慢，在治疗疾病中长期应用亦可发生蓄积中毒,溴化物易于透过胎盘，若孕妇内服大量可以引起胎儿或新生儿中毒。溴化钠,溴化钾、溴化铵均为白色结晶性粉末，味咸,曾有误作食盐做菜引起多人中毒的报道。",溴中毒
肌性肌无力|关节疼痛|其他症状,上肢,"外伤科,手外科","　　手部肌腱损伤多为开放性,以切割伤较多，常合并指神经伤或骨折等，也可有闭合性撕裂,由于手内肌仍完整，掌指关节屈曲不受影响。",手部肌腱损伤
其他症状|头痛|高颅压综合征|恶心与呕吐,头,"脑外科,急诊科","　　外伤后颅内积气是指空气经由骨折线入颅,分布于硬脑膜下、蛛网膜下或脑室内引起的颅高压征等。",外伤后颅内积气(外伤性气颅)
发热|休克|出汗异常|头痛|昏迷|瞳孔异常|恶心与呕吐|心脏震颤,全身,"消化内科,神经内科","    肾上腺素（adrenalin）和去甲肾上腺素（noradrenalin）为常用急救药物,过量则可引起中毒。少数病人对肾上腺素敏感性高，虽用治疗剂量亦可发生不良反应,原有甲状腺功能亢进及心血管疾病患儿，对肾上腺素亦较敏感，易致中毒",肾上腺素中毒(去甲肾上腺素中毒)
血尿|蛋白尿|紫绀|头痛|昏迷|瞳孔异常|腹泻|恶心与呕吐|腹痛|肝肿大,全身,"消化内科,急诊科","    水合氯醛（ch1oral hydrate）是常用的镇静和解痉药,口服或灌肠，单次用量过大或短时间内重复用药过多，均可发生急性中毒,母亲中毒可导致胎儿或乳儿中毒。中毒量吸收后可抑制中枢神经系统、血管运动中枢及心脏等功能并损害肝,肾。",水合氯醛中毒
排尿困难及尿潴留|吞咽困难|眼痛|咽痛|头痛|瘫痪|恶心与呕吐,全身,"消化内科,神经内科","    肉毒杆菌食物中毒,亦称肉毒中毒，是因进食含有肉毒杆菌外毒素的食物而引起的中毒性疾病。临床上以恶心,呕吐及中枢神经系统症状如眼肌及咽肌瘫痪为主要表现。如抢救不及时，病死率较高",神经型食物中毒(肉毒中毒)
休克|头痛|眩晕|晕厥|昏迷|恶心与呕吐|肺水肿|便血|腹痛,全身,"消化内科,急诊科","    铊中毒（thallium poisoning）大多由于内服铊盐或外用含铊软膏治疗发癣（我国现已不用）所引起,少数病例是由于误服含铊的毒鼠、杀虫、灭蚊药所致",铊中毒
