symptoms,body_part,clinic_department,description,medicine_name
发热|咳嗽|咳痰|咯血|胸痛,胸部,"呼吸内科,神经内科","    肺隐球菌病（pulmonary cryptococcosis）为新型隐球菌感染引起的亚急性或慢性内脏真菌病,此菌属腐生酵母菌，不形成菌丝和孢子，广泛存在于自然界中,机体免疫功能低下为发病的主要诱因。该菌大多由呼吸道吸入人体，在肺内形成感染灶,主要侵犯肺和中枢神经系统，但也可以侵犯骨骼、皮肤,粘膜和其他脏器。健康人感染后多可自愈或病灶局限于肺，无临床症状,当抵抗力降低时则引起发病，并可经血性播散至全身，中枢神经系统最容易受累,故常同时患隐球菌脑膜炎和肺炎。预后较差。",肺隐球菌病
其他症状|头痛|身痛,全身,神经内科,"    周围神经病损分为神经痛和神经疾患两大类,常见的周围神经病损有：三叉神经痛、特发性面神经炎、多发性神经炎(末梢神经炎),急性感染性多发性神经根神经炎、臂丛神经损伤、尺神经损伤,桡神经损伤、正中神经损伤、胫神经损伤,腓总神经损伤、股外侧皮神经炎、坐骨神经痛,肋间神经痛等。",周围神经病损
疲劳|昏迷|言语障碍|共济失调|瘫痪|肌肉萎缩|食欲异常,全身,神经内科,"    皮质-纹体-脊髓变性(CJD)是一种可传播的致命性中枢神经系统疾病,以快速进行性痴呆及大脑皮质、基底节和脊髓局灶性病变为特征。",Creutzfeldt-Jakob病(皮质－纹体－脊髓变性，克雅氏病)
疲劳|其他症状,头部,神经内科,"    痴呆综合征(dementia syndrome) 是慢性全面性的精神功能紊乱,以缓慢出现的智能减退为主要临床特征，包括记忆、思维,理解、判断、计算等功能的减退和不同程度的人格改变,而没有意识障碍。多见于起病缓慢，病程较长的脑器质性疾病,故又称为慢性脑病综合征(chronic brain syndrome)。",痴呆综合征
视力障碍|眩晕|晕厥|其他症状,全身,神经内科,"    纯植物神经功能衰竭(PAF)为孤立的植物神经功能广泛的减失,主要损害交感神经节后神经元。",纯植物神经功能衰竭
其他症状|神经痛|感觉障碍,背部,神经内科,"　　脊髓血管病是一组供应脊髓的血管阻塞或破裂引起脊髓运功,感觉和括约肌功能障碍的疾病。",脊髓血管病
低钾血症|高钾血症|身痛|其他症状,全身,神经内科,"    周期性麻痹是以周期性发作的迟缓性瘫痪为特点的肌肉疾病,多伴有钾离子代谢异常，以低钾性周期性麻痹最常见。",周期性麻痹
疲劳|不自主运动|步态异常|瘫痪|感觉障碍,全身,神经内科,"    这是一组原因未明的原发性脑变性疾病,常起病于老年或老年前期、多缓慢发病，逐渐进展,以痴呆为主要表现。起病于老年前或者，多有同病家族史,病情发展较快。一般认为，年龄每增加5年,患病率将增加1倍。其中半数以上为阿尔来未病，女性较男性多见",阿尔茨海默病(老年痴呆)
眼球运动障碍|瞳孔异常,头部,神经内科,"    动眼(第Ⅲ),滑车(第Ⅳ)及外展(第Ⅵ)三对颅神经都是支配眼球肌肉的运动神经，由于他们在各自离开脑干后，出颅之前经过的路程有许多共同部位,因此常常引起这三对颅神经同时受累的症状。",动眼、滑车及外展神经疾病(动眼、滑车及外展神经麻痹)
头痛|眩晕|昏迷|言语障碍|脑膜刺激征,全身,"呼吸内科,心血管内科","    肺性脑病又称肺心脑综合征,是慢性支气管炎并发肺气肿、肺源性心脏病及肺功能衰竭引起的脑组织损害及脑循环障碍。",肺性脑病(肺心脑综合征)
神经痛,背部,神经内科,"　　臂丛神经痛是指由颈5至胸1的神经前支组成的臂丛神经的各部受损时,产生其支配范围内的疼痛的疾病。",臂丛神经痛
紫绀|感觉障碍|身痛|其他症状,全身,神经内科,"    多发性末梢神经炎由多种原因引起的多发性未梢神经损害的总称,主要表现为肢体远端对称性感觉、运动和植物神经功能障碍。",多发性末梢神经炎
吞咽困难|声音嘶哑|瘫痪|肌肉萎缩|其他症状,头部,神经内科,"    进行性延髓(球)麻痹是延髓和桥脑颅神经运动核的变性疾病,为运动神经元病的一种类型，呈进行性吞咽困难、构音不清及面肌和咀嚼肌的无力",进行性延髓麻痹
呼吸异常|身痛|其他症状,全身,神经内科,"    格林-巴利综合征(GBS)是神经系统常见的一种严重疾病,主要病变在脊神经根和脊神经,可累及颅神经。与病毒感染或自身免疫反应有关。临床表现为急性,对称性、弛缓性肢体瘫痪。",格林－巴利综合征(急性炎症性脱髓鞘性多发性神经根炎，Guillain－Barre综合征)
其他症状|癫痫和癫痫样发作,全身,神经内科,"    癫痫是多种原因引起脑部神经元群阵发性异常放电所致的发作性运动,感觉、意识、精神,植物神经功能异常的一种疾病。",癫痫
头痛|其他症状,头部,"心血管内科,神经内科","    脑动脉硬化症指脑动脉硬化后,因脑部多发性梗塞、软化、坏死和萎缩引起神经衰弱综合征,动脉硬化性痴呆、假性延髓麻痹等慢性脑病。",脑动脉硬化症
感觉障碍|其他症状,头部,神经内科,"    多发性硬化(MS)是一种中枢神经系统脱髓鞘疾病,青、中年多见，临床特点是病灶播散广泛,病程中常有缓解复发的脑、脊髓和视神经神经损害。",多发性硬化
其他症状|晕厥,头部,神经内科,"    晕厥是由脑缺血,缺氧引起的一种突然发作历时短暂的意识丧失。常分为心源性、脑源性和反射血管性三类",晕厥
头痛|眩晕|代谢性碱中毒,胸部,"心血管内科,神经内科","    为了维持生命器官的代谢需求,睡眠时也要求不间断地进行气体交换，以便摄取02,排出C02并保持内环境稳定,如果睡眠时口咽、鼻咽部无气流通过的时间长达十秒以上，即可称为睡眠呼吸暂停,频繁发生睡眠呼吸暂停可引起C02潴留和低氧血症,进而引起体、肺循环压力升高和心律失常等并发症。","鼾症(睡眠呼吸紊乱,睡眠呼吸暂停综合症,SAS)"
感觉障碍|其他症状,上肢,神经内科,"桡神经由C5~8组成,其受损后引起伸肘、伸腕、伸指障碍以及手背拇指和第一,二掌骨间隙区感觉障碍。",桡神经麻痹
肌性肌无力|呼吸异常|其他症状,全身,神经内科,"    重症肌无力指肌无力症状突然加重,出现呼吸肌、吞咽肌进行性无力或麻痹，而危及生命者",重症肌无力危象
出汗异常|心音异常|其他症状,全身,神经内科,"    全植物神经功能不全为相对急性起病的整个植物神经系统功能的减失,病程具自限性。",全植物神经功能不全
发热|腹泻|腹痛|其他症状,全身,神经内科,"   脑肺吸虫病是肺吸虫成虫寄生于脑内并不断移行造成的机械性损伤,及其代谢物等引起的免疫病理反应的一种疾病，以颞叶最常受损。",脑肺吸虫病
癫痫和癫痫样发作|共济失调|其他症状,头部,神经内科,"    慢性进行性舞蹈病为常染色体显性遗传的缓慢进行性的大脑皮质和纹状体的变性病,临床上以 舞蹈样动作、精神障碍和进行性痴呆为临床特征。","慢性进行性舞蹈病(Huntington 病,亨廷顿病,Hunting-ton舞蹈病,遗传性舞蹈病)"
步态异常|瘫痪|感觉障碍|其他症状,下肢,神经内科,"    腓总神经由L4-S3组成,其损伤造成足背屈、外展和内收、伸趾障碍,以及小腿前外侧和足背部感觉障碍。",腓总神经损害(腓总神经麻痹)
肌肉萎缩|肌性肌无力|颈肩痛,上肢,神经内科,"麻痹性臂丛神经炎病因未明,可能与感染,变态反应等有关。主要表现以肩胛带肌为主的疼痛、无力和肌萎缩,发病急，预后好。颈椎骨关节病引起的臂丛损害不包括在内",麻痹性臂丛神经炎(神经痛性肌萎缩)
其他症状|瘫痪|感觉障碍|肌肉萎缩,全身,神经内科,"    运动神经元疾病(MND)为一组原因不明,选择性地损害脊髓前角、脑干运动神经核，以缓慢进展行的神经系统变性性疾病,临床表现为肢体的上、下运动神经元瘫痪共存，而不累及感觉系统,植物神经、小脑功能为特征。",运动神经元疾病
紫绀|昏迷|脑膜刺激征|急性呼吸窘迫综合征|混合型酸碱平衡紊乱,全身,"呼吸内科,心血管内科","    急性呼吸衰竭是指原肺呼吸功能正常,因多种突发因素，如脑炎、脑外伤,电击、药物麻醉或中毒等直接或间接抑制呼吸中枢，或神经－肌肉疾患,如脊髓灰质炎、急性多发性神经根炎、重症肌无力等,均可影响通气不足，乃致呼吸停止，产生缺氧和二氧化碳潴留的急性呼吸衰竭","急性呼吸衰竭(急性呼衰,呼衰)"
其他症状|多尿|头痛|咳痰|恶心与呕吐,头,神经内科,"    头痛是临床常见症状之一,通常指局限于头颅上半部，包括眉弓、耳轮上缘和枕外隆突连线上的疼痛,病因较复杂，可由颅内病变，颅外头颈部病变,头颈部以外躯体疾病及神经官能症、精神病引起。",头痛
感觉障碍|其他症状,头,神经内科,    面神经炎是指茎乳孔内面神经非特异性炎症导致的周围性面瘫,面神经炎(Bell麻痹，特发性面神经麻痹)
其他症状|不自主运动|步态异常|瘫痪|感觉障碍|肌肉萎缩|肌性肌无力,全身,神经内科,"    所谓的老年痴呆症,又称阿尔茨海默病(Alzheimer's disease,AD) 是发生在老年期及老年前期的一种原发性退行性脑病，指的是一种持续性高级神经功能活动障碍，即在没有意识障碍的状态下,记忆、思维、分析判断,视空间辨认、情绪等方面的障碍。其特征性病理变化为大脑皮层萎缩,并伴有β-淀粉样蛋白 (β-amyloid，β-AP) 沉积，神经原纤维缠结 (neurofibrillary tangles,NFT) ，大量记忆性神经元数目减少，以及老年斑 (senileplaque,SP) 的形成。目前尚无特效治疗或逆转疾病进展的治疗药物。",老年痴呆
