symptoms,body_part,clinic_department,description,medicine_name
发热|身痛,全身,"骨科,肿瘤科","    滑膜肉瘤是发生频率较高的一种软组织肉瘤,好发于15～40岁，四肢的大关节附近，特别是膝关节附近好发,另外与关节无关的部位如头颈部、腹壁、后腹膜也可发生",滑膜肉瘤
发热|身痛,全身,"骨科,肿瘤科","    横纹肌肉瘤发生率次于恶性纤维组织细胞瘤和脂肪肉瘤,居软组织肉瘤的第三位。儿童、青年多见胚胎型,腺泡型。中年以上多见多形细胞型。男多于女,头颈部及四肢多见，泌尿生殖器也常见。",横纹肌肉瘤
瘫痪|咳嗽|身痛,背部,肿瘤科,"    椎管内肿瘤指生长于脊髓本身及椎管内与脊髓相邻近的组织结构(如神经根,硬脊膜、椎管内脂肪组织、血管等)的原发性肿瘤及转移性肿瘤的统称,临床上根据肿瘤与脊髓、硬脊膜的位置关系，一般将椎管内肿瘤分为髓内,髓外硬膜内和硬膜外三类。髓外硬膜内肿瘤最多见，其次是硬脊膜外肿瘤,最少见为脊髓内肿瘤。髓内肿瘤占9%～18%，髓外硬膜内肿瘤占55%左右,硬膜外肿瘤占25%左右，哑铃形椎管内肿瘤约占8.5%。",原发性椎管内肿瘤
发热|身痛,全身,肿瘤科,"    纤维软骨间质瘤由二种不同组织组成,一种是软骨样组织，是良性的，相似于生长中的骺板；另一种是类似低恶性度纤维肉瘤组织,本病罕见。好发于男性，年龄9～23岁(平均13岁)",纤维软骨间质瘤
消瘦|便血|呕血与黑便|腹痛|腹部肿块,腹部,"外科,肿瘤科","    小肠肿瘤是指从十二指肠起到到回盲瓣止的小肠肠管所发生的肿瘤,小肠占胃肠道全长的75%，其粘膜表面积约占胃肠道表面积的90%以上，但是小肠肿瘤的发生率仅占胃肠道肿瘤的5%左右,小肠恶性肿瘤则更为少见，约占胃肠道恶性肿瘤的1%。小肠肿瘤的确切病因目前尚不清楚,小肠肿瘤的临床表现很不典型，一般与肿瘤的类型、部位,大小、性质及是否有梗阻、出血和转移有关",小肠肿瘤
发热|身痛,全身,肿瘤科,"    骨原发性恶性血管内皮瘤又称血管肉瘤或血管内皮肉瘤,极为少见。最早是Kokodny于1926年报道，至1971年国外文献仅达百例,国内少见报道。Huvos提出的定义是指“于肿瘤中形成不规则但互相吻合的管腔，以一层或数层不典型内皮细胞为边界,具有间变不成熟表现的肿瘤细胞”。Spjut提出：“血管内皮肉瘤系少见的恶性肿瘤，起源于骨的血管系统细胞或其前体细胞,内皮细胞具有明显的肿瘤细胞表现，并有形成弯曲而互相吻合的血管倾向”。本病占骨肿瘤的0.1％～0.4％,占恶性骨肿瘤的0.5％～1％，占原发性脊柱肿瘤的4.2％。男性多于女性,发病年龄以10～40岁者占70％。此病多为单发，偶有多发,好发部位为四肢长骨。脊柱少见，主要位于胸,腰椎及骶椎，颈椎偶见个案报道。肿瘤由骨血管内皮细胞或向内皮分化的间叶细胞所组成,恶性程度高，生长迅速，常较早发生肺转移","血管内皮瘤(恶性血管肉瘤,血管内皮肉瘤)"
淋巴结肿大|结节|囊肿,全身,"外科,内分泌科","由于淋巴管增生和扩张而成的淋巴管瘤（lymph-vessel tumor）是一种良性肿瘤,主要由内皮细胞排列的管腔构成，而其中充满淋巴液。因组织结构不同临床上又分为毛细淋巴管瘤,海棉状淋巴管瘤和囊性淋巴管瘤三种类型。儿童发病多见，据临床观察作者发现成人发病也常见,肿瘤生长缓慢，自行消退极罕见。",外科淋巴管瘤
发热|身痛,全身,肿瘤科,"    纤维肉瘤是肉瘤,其细胞趋于定向成纤维细胞分化，产生网状纤维和胶原纤维。",纤维肉瘤
发热|身痛,全身,肿瘤科,"    网状细胞肉瘤（primary reticulum-cell sarcoma of bone）是起源于骨髓或松质骨的原发性骨肿瘤,形态虽与弥漫性淋巴瘤型网状细胞肉瘤一致，却是两种不同的疾病，网状细胞肉瘤为局限性,孤立性的骨病灶，占原发恶性肿瘤的5％。发病年龄以20～30岁为最多,儿童少见，50％的病例关系在40岁以下，也有40岁以上发病的,男女之比为2∶1。任何骨骼都可侵犯，但最常见股骨,胫骨和肱骨。1/3发生在膝关节周围。肱骨约占9％,扁平骨如髋骨、肩胛骨和脊柱也常有发生。",网状细胞肉瘤
身痛|关节疼痛,全身,肿瘤科,"    纹状骨瘤（osteopathia striata）的特征为骨骼上有带状或条纹状的?密阴影,尤其在长骨的干骺端。",纹状骨瘤
发热|身痛,全身,肿瘤科,"    尤文氏肉瘤(Ewing’s sarcoma)又称为未分化网状细胞瘤,原发于骨髓内的原始细胞，是常见的骨的恶性肿瘤。系Ewing(1921年)首先报道,当时取名为“骨的弥漫性血管内皮瘤”。其后Oberling(1928年)认为起源于骨髓网状细胞，称之为“网状肉瘤”,但长久以来，人们对其组织发生意见不统一，文献中一直以姓氏命名,目前尤文肉瘤已被公认是一种独立的骨肿瘤，但对其来源和性质仍存在有不同的意见，如间充质细胞,成骨细胞，占恶性骨肿瘤的10%~14.2%，而我国此病并不多见,发病年龄多见于青少年，以男性略多见，早期及可发生肺转移,预后差，但放射治疗敏感。",尤文氏肉瘤(未分化网状细胞瘤)
胃肠气胀|腹水|腹痛|腹部肿块|贫血,腹部,"内科,消化内科","    网膜肿瘤(Tumors of the Omentum)可分为原发性和继发性两种类型,原发性大网膜肿瘤比较少见，恶性约占1/3。Stout等在50年遇到8例小的良性肿瘤,包括脂肪瘤3例，平滑肌瘤3例，神经纤维瘤2例",网膜肿瘤
休克|腹泻|消瘦,腹部,"内科,消化内科","    胃肠道伴癌综合征系指由于消化系的某些癌瘤所伴发的一些症候群,它不包括肿瘤的一般全身性影响, 如黄疸、发热、消瘦等, 也不指经典的消化道内分泌肿瘤的胃肠外表现",胃肠道伴癌综合征(胃肠道伴癌综合征)
癫痫和癫痫样发作,头部,"外科,神经内科","    头-面血管瘤综合征为一种累及面和脑的血管的先天性疾病,以面部血管痣、癫痫发作、颅内钙化,脑部血管畸形和智力障碍为其临床特征。","头-面血管瘤综合征(Sturge-Weber综合征,脑三叉神经血管瘤病)"
头痛|眩晕|腹泻|消瘦|便血|腹痛|其他症状|贫血,腹部,"内科,消化内科","    家族性结肠瘤伴多发肿瘤综合征是由Turcot1959年提出,故也称Turcot综合征。本病的特征为患有家族性结肠息肉病并伴有身体其它部位的肿瘤。通常合并中枢神经系肿瘤,如神经管胚台组织瘤、神经胶质母细胞瘤，也称胶质瘤息肉病综合征,临床上很少见，属常染色体隐性遗传性疾病。",Turcot综合征(家族性结肠腺瘤伴多发肿瘤综合征)
头痛|眼球震颤|共济失调|步态异常|恶心与呕吐,全身,"脑外科,血液科","    血管母细胞瘤是由脑神经和脊髓神经所产生的一种高度血管分化的良性肿瘤,大多数的血管母细胞瘤是由单一病灶所产生的。然而，在一种所谓“von Hippel Lindau”(VHL)疾病的病患身上,血管母细胞瘤是这个基因症候群的一种表现。",血管母细胞瘤(血管网织细胞瘤)
发热|身痛,全身,肿瘤科,"    神经纤维肉瘤是较少见的一种肿瘤,占恶性软组织肿瘤的5%～10%。发病年龄以青年和中年多见。好发部位多在头颈部,臀部、四肢及腹膜后等，亦可发生在背部,腹壁及纵隔。一般为无痛瘤肿块，发展不快,有些病例先有患肢的疼痛，而后出现肿物及受累神经源功能障碍。局部压痛,40%病例伴有神经纤维瘤病。因症状较轻，来诊时肿瘤多较大,多数长径在10cm以上。",神经纤维肉瘤
视力障碍|头痛|癫痫和癫痫样发作|眼球震颤,全身,"脑外科,肿瘤科","    先天性肿瘤可分颅咽管瘤,上皮样瘤和生殖细胞瘤，其中颅咽管瘤是最常见的先天性颅内肿瘤。依据肿瘤的发生部位及组织学特征,曾有许多不同的名称，如鞍上囊肿、上皮瘤,上皮囊肿、鳞状上皮瘤、釉质瘤,垂体釉质瘤等。上皮样瘤和皮样瘤(皮样囊肿)起源于残余在颅内的胚胎上皮母细胞瘤。上皮样瘤只含外胚层成分,皮样瘤含外胚层及中胚层两个胚层成分，畸胎瘤则含三个胚层成分。皮样瘤及畸胎瘤很少见,生殖细胞瘤亦称非典型畸胎瘤，过去通称为松果体瘤。肿瘤发生自胚胎细胞,而非松果体实质细胞。",先天性肿瘤
发热|食欲异常|消瘦,腰部,"泌尿外科,肿瘤科","    肾胚胎瘤又称肾母细胞瘤或Wilm’s瘤,是幼儿时的腹内常见肿瘤,在幼儿的各种恶性肿瘤中，本病约占1/4，最多见于3岁以下的儿童,3～5岁发病率显著降低，5岁以后则少见，成人罕见,男女发病率无明显差异，多数为一侧发病，双侧同时发病者约10%左右","肾胚胎瘤(肾母细胞瘤,Wilm’s瘤)"
血尿,腰部,"泌尿外科,肿瘤科","    肾盂癌系发生在肾盂或肾盏上皮的一种肿瘤,约占所有肾肿瘤的10%左右。年龄多在40岁以上，男多于女,约3∶1，左右发病无明显差异，两侧同时发生者,约占2～4%。",肾盂癌
视力障碍|高血压|出汗异常|眩晕|咳嗽|胸痛,全身,"内分泌科,肿瘤科","    嗜铬细胞瘤起源于嗜铬细胞（chromaffin cell）,胚胎期，嗜铬细胞的分布与身体的交感神经节有关。随着肥猪的发育成熟,绝大部分嗜铬细胞发生退化，其残余部分形成肾上腺髓质。因此绝大部分嗜铬细胞瘤发生于肾上腺髓质,肾上腺外的嗜铬细胞瘤可发生于自颈动脉体至盆腔的任何部位，但主要见于脊柱旁交感神经节（以纵隔后为主）和腹主要见于分叉处的主动脉旁器（Zuckerkandl organ）。",嗜铬细胞瘤
发热|身痛,全身,肿瘤科,"    1952年,Christopherson报告12例组织来源不明细胞呈腺泡样或器官样排列的软组织恶性肿瘤，称之为腺泡状软组织肉瘤。",腺泡状软组织肉瘤(ASPS)
发热,全身,肿瘤科,"    上皮样肉瘤为一独特而罕见的肿瘤,组织来源尚不明，1970年由Enzinger首次报告。好发20～40岁,四肢末端多见，文献报告一半发生于手部，最初的发现是皮下1cm左右直径的无痛结节,2～3个月后破溃，出现溃疡，渐向深部浸润,沿筋膜、肌腱、神经浸润",上皮样肉瘤
身痛,全身,肿瘤科,"    神经纤维瘤又称神经膜瘤,神经瘤、神经周围纤维瘤、雪旺细胞瘤,神经周围纤维母细胞瘤。本病名目繁多，反映了对其来源有不同看法,归纳起来不外以下几类：第一类：神经膜瘤或雪旺细胞瘤；第二类：神经纤维瘤或神经周围纤维母细胞瘤，是指瘤细胞由神经内中胚叶深化而来的结缔组织。神经纤维瘤可以起源于周围神经,颅神经及交感神经。","神经纤维瘤(神经膜瘤,神经周围纤维瘤,雪旺细胞瘤神经,周围纤维母细胞瘤)"
血尿|高血压,腰部,"肾内科,肿瘤科","    肾实质癌是来源于肾小管上皮细胞的腺癌,85％为透明细胞癌，还有一部分为颗粒细胞癌及混合细胞癌。",肾细胞癌(肾实质癌)
腰背痛,腰部,"泌尿外科,肿瘤科","    肾盂,输尿管肿瘤以移行细胞癌最为常见，其病因、病理,临床表现和治疗原则等与膀胱肿瘤相似。在我国肾盂移行细胞肿瘤的发病率高于国外报告。在肾肿瘤中肾盂癌一般占10％以下,而我国第三届全国泌尿外科学术会统计占24％。尿路上皮器官发生肿瘤的机会不等，以膀胱肿瘤最为常见,其他器官较少。我国上尿路上皮肿瘤多于国外报道。尿路上皮器官肿瘤接触的致癌物质是相同的,尿路上皮肿瘤有多器官发病倾向，常是顺尿流方向发病，北京医科大学第一临床医院统计占92％,逆尿流方向发病仅占8％。文献报告上尿路肿瘤30％～50％以后发生膀胱癌，而膀胱癌发生上尿路肿瘤机会为2％～3％,膀胱在泌尿器官中容量大，尿液停留时间长，水解酶激活致癌质成分,因此其发生肿瘤的机会远高于其他器官，在膀胱癌切除的标本里10％输尿管末端有原位癌。因此可以设想若膀胱癌病人生存更长些,则有可能发现更多的上尿路癌的病例。",肾盂肿瘤和输尿管肿瘤
发热|血尿|高血压|腹痛,腰部,"泌尿外科,肿瘤科","    肾母细胞瘤（Wilms'tumor）是最常见的腹部恶性肿瘤,其发病率在小儿腹部肿瘤中占首位。肿瘤主要发生在生后最初5年内，特别多见于2～4岁,左右侧发病数相近，3～10％为双侧性，或同时或相继发生,男女性别几无差别，但多数报告中男性略多于女性。个别病例发生于成人,1899年德国医师Max Wilms首先报告此病，后以该氏姓氏命名而为人们所熟知。近代称为肾母细胞瘤（Nephroblastoma),因从胚胎发生上由后肾发展而成,且肿瘤由极其类似肾母细胞的成份所组成。自化学疗法问世，尤其放线菌素D与长春新碱对本瘤特殊有效,加以采用综合治疗方案，使其预后明显改善，各期的2年生存率均可在80％以上,甚至达92％，是肿瘤治疗取得巨大成功的实践之一。",肾母细胞瘤
发热|身痛|关节疼痛,全身,"骨科,肿瘤科","    软骨瘤在良性骨肿瘤中较为常见,内生（髓腔性）软骨瘤是指发生在髓腔内的软骨瘤，最为常见。骨膜下（皮质旁）软骨瘤则较少见,软骨瘤伴发多发性血管瘤者称马弗西（Maffuci）综合症。软骨瘤单发多见；多发较少见，并具有发生于一侧上,下肢或两侧上、下肢对称生长的特点，同时合并肢体发育畸形,又称内生软骨瘤病；其发生于一侧肢体者又称欧利（Ollier）病。","软骨瘤(内生软骨瘤病,欧利（Ollier）病)"
结节|身痛,口,"外科,内分泌科","    乳头状囊腺癌（papillary cystadenocarcinoma）在涎腺肿瘤中比较少见,约占涎腺上皮性肿瘤的5％～7％，常被视为腺癌的亚型。Eneroth等称此种类型的肿瘤为“产生粘液的腺乳头状癌”（mucusproducing adenopapillary carcinoma）,乳头状囊腺癌来源于涎腺导管上皮。",乳头状囊腺癌(产生粘液的腺乳头状癌)
其他症状|高颅压综合征,头部,"神经内科,肿瘤科",  神经系统放射射性损伤是指电离辐射通过神经系统各部位所产生的组织不良反应,神经系统的放射性损伤
尿频伴尿急和尿痛|瘙痒,生殖部位,肿瘤科,"    外阴恶性肿瘤以原发性的为主,约占女性生殖器肿瘤的4％，占妇女全身肿瘤的1％～2％。绝大多数外阴癌是鳞状上皮癌,约占外阴恶性肿瘤的95％，平均发病年龄为50～60岁，40岁以前也可能发病,腺癌较少。有时外阴癌局限于上皮内，在上皮内蔓延称原位癌,亦称外阴上皮癌，上皮癌有二种：①鳞状上皮原位癌(又称波文氏病)；②湿疹样上皮内癌(又称派杰氏病)。此外尚有基底细胞癌及恶性黑色素瘤",外阴癌
发热|身痛,全身,肿瘤科,"    软骨母细胞瘤是一种良性肿瘤,既可位于骨骺也可位于骨突。通常于儿童晚期或青少年期发病。肿瘤由软骨母细胞组成",软骨母细胞瘤
发热|身痛,全身,肿瘤科,"    软骨粘液性纤维瘤（Chondromyxoid fibroma of bone）为一不常见的良性肿瘤,起源于形成软骨的结缔组织，易与软骨肉瘤或软骨粘液肉瘤相混淆。虽从组织形态学看,在肿瘤内既有软骨样组织，又在小圆细胞间形成的粘液样物质中存在巨核或细胞核形状奇特的细胞酷似恶性，但肿瘤的发展缓慢,表现为良性过程，临床上症状轻微，彻底术后一般不复发,更少有转移情况。",软骨粘液样纤维瘤
