symptoms,body_part,clinic_department,description,medicine_name
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|慢性肾衰竭,腰部,肾内科,"    慢性肾功能衰竭（CRF）是由各种原因造成的慢性进行性肾实质不可逆损害,以尿毒素潴留、水电解质紊乱、肾性贫血和钙磷代谢紊乱等为主要表现的一组综合征,慢性肾功能衰竭是肾功能不全的严重阶段。","慢性肾功能衰竭(慢性肾衰,肾功能不全,肾衰)"
排尿困难及尿潴留|尿失禁与遗尿,生殖部位,肾内科,"    控制排尿功能的中枢神经系统或周围神经受到损害而引起的膀胱尿道功能障碍称为神经原性膀胱,由此诱发的泌尿系并发症是患者死亡的主要原因。Donnelly于1972年随访了370例在第二次世界大战时由战伤所致的截瘫病员，结果90％有肾盂肾炎,在死亡的截瘫伤员中，405死于肾功能衰竭。",神经源性膀胱
尿频伴尿急和尿痛|血尿|腰背痛,腰部,肾内科,"    间质性膀胱炎常发生于中年妇女,其特点主要是膀胱壁的纤维化。并伴有膀胱容量的减少，以尿频,尿急、膀胱区胀痛为其主要症状。",间质性膀胱炎
血尿|急性肾衰竭|慢性肾衰竭|腰背痛,腰部,肾内科,"    由宿主免疫机制介导产生的,肾小球，血管和小管间质的肾脏疾病。",免疫介导性肾脏病
身痛,生殖部位,肾内科,"    阴茎纤维性涨绵体炎亦称为阴茎硬结症,1743年由Peyronie首先报道，故又称为Peyronie病。病变主要局限在阴茎白膜和白膜与勃起组织间隙内,其特征为限局性纤维性斑块，阴茎勃起时可形成功能性短缩和弯曲畸形，患者常伴有心理和性功能障碍",阴茎纤维性海绵体炎(阴茎硬结症)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    间质性肾炎又称小管间质性肾炎,是主要影响肾间质（包括肾小管、血管和间质）疾患的总称，不包括可引起继发性肾小管-间质损害的疾患,如肾小球肾炎等。",间质性肾炎
尿频伴尿急和尿痛|发热|恶心与呕吐|腹痛|腰背痛,腰部,肾内科,"    急性肾盂肾炎是一种累及肾实质和肾盂的感染性疾病,多数为一侧，偶尔双侧肾脏受累。",急性肾盂肾炎(肾盂肾炎)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    由原发性小血管炎（主要见于显微镜下多动脉炎和韦格内肉芽肿）所致的节段性坏死性肾小球肾炎,常伴肾功能不全的一种疾病，多数病人血清抗中性白细胞胞浆抗体（anti-neutrophil cytoplasmic autoantibodies, ANCA）阳性。",原发性小血管炎性肾损害
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    急性肾小管坏死（acute tubular mecrosis,ATN）是急肾衰最常见的类型，约占75%～80%。它是由于各种病因引起肾缺血及/或肾毒性损害导致肾功能急骤,进行性减退而出现的临床综合征。",急性肾小管坏死(肾小管坏死)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    原发性IgA肾病（炎）是免疫病理的诊断名称,它以反复发作性肉眼血尿或镜下血尿，可伴有不同程度蛋白尿，肾组织以IgA为主的免疫球蛋白沉积为特征",原发性IgA肾病(IgA肾病)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    肝源性肾损害主要包括 ① 乙型肝炎病毒导致的肾小球肾炎；② 肝硬化时体内免疫,生理和代谢等方面的紊乱产生的以IgA肾病为主的肾小球肾炎；③ 严重肝功能不全时，肾脏低灌注引起的功能性急性肾衰，即肝肾综合征",肝源性肾损害
少尿|急性肾衰竭|慢性肾衰竭|休克|身痛|腰背痛,生殖部位,肾内科,"    尿路的结构或功能改变妨碍了正常尿流,有时可导致肾功能不全(梗阻性肾病).",梗阻性尿路疾病
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    狼疮性肾炎是指系统性红斑狼疮合并双肾不同病理类型的免疫性损害,同时伴有明显肾脏损害临床表现的一种疾病。",狼疮性肾炎(狼疮肾)
蛋白尿|慢性肾衰竭,腰部,肾内科,"    一种通常伴有慢性高血压的疾病,以累及血管，肾小球和小管间质为特征。",良性高血压性小动脉性肾硬化(良性肾硬化症)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    系原发性高血压引起的良性小动脉肾硬化（又称高血压肾小动脉硬化）和恶性小动脉肾硬化,并伴有相应临床表现的疾病。",高血压肾病(高血压肾损害)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    局灶性肾小球硬化症（focal glomeruloscerosis）是指肾小球毛细血管袢有局灶性节段性硬化或透明变性,无明显细胞增生的一类肾小球毛细血管。可作为系膜增生、系膜IgM沉积和局灶性肾小球硬化,可是微小病变性肾病对类固醇耐药，反复发作慢性进展的后果。亦有对激素无效的原发性肾病综合征早期肾活检即为局灶性肾小球硬化,故对本病是否作为一种独立的肾小球疾病尚有争论。但从代表一种与其他肾脏病不同的临床病理类型，亦可作为一独立的疾病,较为常见，且有逐渐增加的趋势。",局灶性肾小球硬化症
发热|多尿|少尿|急性肾衰竭|高钾血症|代谢性酸中毒,腰部,肾内科,    一种急性肾衰竭综合征主要影响肾小管及间质组织,急性肾小管间质性肾炎(间质性肾炎)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    链球菌感染后的急性肾小球肾炎（poststreptococcal acute glomerulonephritis）在小儿和青少年中发病较多,也偶见于老年人，男性发病率高于女性，约为2～3∶1",链球菌感染后的急性肾小球肾炎(急性肾小球肾炎，急性肾炎)
高血压|头痛|昏迷|癫痫和癫痫样发作|恶心与呕吐|蛋白尿,腰部,肾内科,"    肾小动脉坏死,增生性动脉内膜炎和肾小球纤维蛋白样坏死，伴有严重高血压和急进性肾衰。",恶性高血压性小动脉性肾硬化(恶性肾硬化)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    多囊肾为肾实质中有无数的大小不等的囊肿,大者可很大，小者可肉眼仅能可见，使肾体积整个增大,表面呈高低不平的囊性突起，囊内为淡黄色浆液，有时因出血而呈深褐色或红褐色",多囊肾
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    由于糖尿病糖代谢异常为主因所致的肾小球硬化,并伴尿蛋白含量超过正常，称为糖尿病肾病。",糖尿病肾病
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    巴特综合征是一种难治性疾病,是因肾小球球旁细胞增生，分泌大量的肾素引起的继发性醛固酮增多症候群。临床表现主要为肌无力,周期性麻痹，心律失常，肠麻痹等低钾症状及烦渴,夜尿增多，骨质疏松等。",巴特综合征(弥漫性肾小球旁细胞增生)
发热|高血压|恶心与呕吐|腰背痛,腰部,肾内科,"    尽管少见,闭塞是影响肾动脉的最常见疾病。经常是因为腔壁血栓（房性心律失常，先前有心肌梗死,细菌性心内膜炎的赘生物）引起的栓塞或动脉粥样栓塞。",肾动脉闭塞
排尿困难及尿潴留|少尿|急性肾衰竭,腰部,"内科,肾内科","    尿毒症实际上是指人体不能通过肾脏产生尿液,将体内代谢产生的废物和过多的水分排出体外，引起的毒害。现代医学认为尿毒症是肾功能丧失后,机体内部生化过程紊乱而产生的一系列复杂的综合征。而不是一个独立的疾病，称为肾功能衰竭综合征或简称肾衰,这个术语是PIORRY和HERITER在1840年描述了肾功能衰竭以后提出的。",尿毒症
血尿|身痛,腰部,肾内科,"    成人多囊肾是一种常染色体显性遗传性疾病,几乎都是双侧性的（占总病例数的95%）。尽管文献中曾报道过婴儿患成人多囊肾，但此病发生在婴儿不同于成人,婴儿型多囊肾是常染色体隐性遗传性疾病，预防存活期短，而成人多囊肾通常40岁前不出现症状,肝脏、脾脏、胰腺也可见到相同形态的多发囊肿,多囊肾体积比正常肾大，其表面满布大小不等的囊肿。",成人多囊肾
血尿|蛋白尿|高血压,腰部,肾内科,"    一种病理学表现为肾小球内弥漫性炎性改变,临床表现为突然起病的血尿，红细胞管型，轻度蛋白尿,时常伴有高血压，水肿和氮质血症为特征的综合征。",急性肾炎综合征
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭|代谢性酸中毒,腰部,肾内科,"    由先天遗传缺陷和各种继发因素导致近端肾小管回吸收碳酸氢钠或/和远端肾小管排酸功能障碍的一种代谢性酸中毒,按不同临床表现分为四型，根据其程度不同分为完全性和不完性。以较常见的完全性远端肾小管酸中毒（完全性Ⅰ型肾小管酸中毒）为代表",肾小管性酸中毒
血尿|高血压|腰背痛,腰部,肾内科,"    发病率约为1/1000,其外显率近乎完全，这使得所有活到80岁以上的携带者均显示出本病的某些征象。约5%~10%终末期肾衰是由常染色体显性多囊肾（ADPKD）导致",常染色体显性多囊肾
排尿困难及尿潴留|少尿|血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    急进性肾炎为急性快速进展性肾小球肾炎（acuterapidly progressive glomerulonephritis,APG）的简称。它起病急骤，可在数日,数周或数月内肾功能急剧恶化，以少尿（无尿）性急性肾功能衰竭为多见。","急进性肾炎(急进性肾小球肾炎,急进型肾小球肾炎,肾炎,急性快速进展性肾小球肾炎)"
少尿|蛋白尿|慢性肾衰竭,腰部,肾内科,    一种临床综合征包括根据阻塞肾小动脉粥样物质的量肾功能快速或缓慢减退,肾动脉粥样栓塞
尿频伴尿急和尿痛,生殖部位,肾内科,"    非特异性尿道炎是尿道炎的一种,是常见的疾病。尿道炎是一种常见病，多见于女性,临床上分为急性和慢性、非特异性尿道炎和淋菌性尿道炎，后两种临床表现类似,必须根据病史和细菌学检查加以鉴别。",非特异性尿道炎
排尿困难及尿潴留,生殖部位,肾内科,"    膀胱颈部挛缩,为另一重要的膀胱颈部梗阻问题。所谓膀胱颈部系指尿道内口向尿道内延伸约1～2公分长度的一段管状结构。它包括内括约肌,但内括约肌不是膀胱颈部的全部。膀胱颈部挛缩，就病原而论可有先天与后天之分,先天性者除局部的典型的病理改变之外，常无其他明确的原因，以男性较多；后天性者则常由于局部慢性炎症如后尿道炎,前列腺炎、三角区炎等所致，女性发病并不比男性为低,先天性者固多见于儿童，常在六岁之前即有排尿障碍症状，但在20岁或30岁以后发病者,亦不罕见。",膀胱颈挛缩
排尿困难及尿潴留|高血压,腰部,肾内科,"    肾脏损伤约占所有泌尿生殖道损伤的65%左右,原因有钝性损伤（80%），贯通伤（战争期间及高犯罪地区增加），以及医源性损伤（由于手术,体外震波碎石或肾活检）。并发症包括出血不止，尿外渗,脓肿形成和高血压。",肾脏损伤(肾损伤)
多尿|血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭,腰部,肾内科,"    微小病变性肾病（Minimal change nephropathy）又称类脂性肾病,是导致肾病综合征的最常见疾病之一。约占儿童原发性肾病综合征的75%，约占8岁以下儿童肾病综合征的70%～80%,在成人中也不少见，占16岁以上原发性肾病综合征病人的15%～20%。",微小病变性肾病(类脂性肾病)
高血压|眩晕|消瘦|周围血管征|水肿|多尿|少尿|血尿|血红蛋白尿,腰部,"心血管内科,肾内科","    高血压的原因很多,由肾脏疾病引起的称为肾性高血压。肾性高血压可分为两类：一为肾实质病变，一为肾血管病变",肾血管性高血压(肾性高血压)
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    肾盂肾炎（pyelonephritis）是指肾脏盂的炎症,大都由细菌感染引起，一般伴下泌尿道炎症，临床上不易严格区分,根据临床病程及疾病，肾盂肾炎可分为急性及慢性两期，慢性肾盂肾炎是导致慢性肾功能不全的重要原因",肾盂肾炎
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,    非IgA系膜增生性肾炎（nonIgamesangial proliferative glomerulonephritis）是指光镜下病理学改变以弥漫性系膜细胞增生和/或系膜基质增宽的一组疾病,非IgA系膜增生性肾炎
血尿|腰背痛,腰部,肾内科,"    肾原性急性肾功能衰竭最常见的原因有：急性或急进性肾小球肾炎,急性间质性肾炎和中毒性肾病。",特异性肾实质疾病
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭|消瘦,腰部,肾内科,"    慢性肾小球肾炎（chronic glomerulonephritis）系指各种病因引起的不同病理类型的双侧肾小球弥漫性或局灶性炎症改变,临床起病隐匿，病程冗长，病情多发展缓慢的一组原发性肾小球疾病的总称,故严格说来它不是一独立性疾病。但由于临床上未能广泛开展肾活组织检查，这一组慢性肾小球肾炎综合征的临床分型对临床工作中制定治疗方案与预防病情进展和肾功能恶化有一定帮助,故仍保留慢性肾小球肾炎一节。","慢性肾炎(慢性肾小球肾炎,肾炎)"
血尿|蛋白尿|急性肾衰竭|慢性肾衰竭,全身,肾内科,"    原发性急性肾小球肾炎是肾脏首次发生免疫性损伤,并以突发血尿、蛋白尿、水肿,高血压和/或有少尿及氮质血症为主要表现的一种疾病，又称急性肾炎综合征。病因多种多样,以链球菌感染后发病最常见。","急性肾炎(急性肾炎综合征,急性肾小球肾炎,原发性急性肾小球肾炎)"
尿失禁与遗尿,生殖部位,肾内科,"    尿失禁(incontinence of urine)是由于膀胱括约肌损伤或神经功能障碍而丧失排尿自控能力,使尿液不自主地流出。",尿失禁
排尿困难及尿潴留,腰部,肾内科,"    膀胱炎是一种常见的尿路感染性疾病,约占尿路感染总数的50%～70%。因细菌感染而引起。其致病菌多数为大肠杆菌,通常多发生于女性，因为女性的尿道比男性的尿道短，又接近肛门,大肠杆菌易侵人。膀胱炎最典型的症状是即尿频、尿急,尿痛甚至有急迫性尿失禁，可以有血尿和脓尿。",膀胱炎
高血压|腹泻|咳嗽|呼吸异常|恶心与呕吐|胸痛|腹痛,全身,"呼吸内科,消化内科","    镉中毒（cadmium poisoning）主要是吸入镉烟尘或镉化合物粉尘引起,一次大量吸入可引起急性肺炎和肺水肿；慢性中毒引起肺纤维化和肾脏病变。接触镉的工业有镉的冶炼、喷镀,焊接和浇铸轴承表面，核反应堆的镉棒或覆盖镉的石墨棒作为中子吸收剂，镉蓄电池和其他镉化合物制造等,日本报告""痛痛病""是因长期摄食被硫酸镉污染水源引起的一种慢性镉中毒。",镉中毒
血尿|咯血,胸部,"呼吸内科,肾内科","    肺出血-肾炎综合征（Goodpastures syndrome）可能系病毒感染和/或吸入某些化学性物质引起原发性肺损害,由于肺泡壁毛细血管基膜和肾小球基底膜存在交叉反应抗原，故可以引起继发性肾损伤。本病的特征为咯血,肺部浸润、肾小球肾炎、血和累及的组织中有抗基底膜抗体",肺出血－肾炎综合征(Goodpasture综合征)
肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,"内科,肾内科","    肾移植是将健康者的肾脏移植给有肾脏病变并丧失肾脏功能的患者,是治疗慢性肾功能衰竭的一项有效手段。肾移植因其供肾来源不同分为自体肾移植、同种肾移植和异种肾移植,习惯把同种肾移植简称为肾移植。其他两种肾移置则冠以“自体”或“异种”肾移植以资区别。",肾移植
血尿|血红蛋白尿|脓尿|乳糜尿|蛋白尿|肾病综合征|急性肾衰竭|慢性肾衰竭,腰部,肾内科,"    IgA肾炎（IgA glomerulonephritis）是以反复发作性肉眼或镜下血尿,肾小球系膜细胞增生，基质增多，伴广泛IgA沉积为特点的原发性肾小球疾病,1968年Berger首先描述本病，故又称Berger病。此外,又被称为IgA-IgG系膜沉积性肾炎和IgA系膜性肾炎等。",IgA肾炎
蛋白尿|肾病综合征|紫绀|昏迷|呼吸异常|混合型酸碱平衡紊乱,胸部,"呼吸内科,心血管内科","    慢性呼吸衰竭常为支气管-肺疾患所引起,如慢性阻塞性肺病、重症肺结核、肺间质性纤维化,尘肺等。胸廓病变和胸部手术、外伤,广泛胸膜增厚、胸廓畸形亦可导致慢性呼吸衰竭。","慢性呼吸衰竭(慢性呼衰,呼衰)"
